timestamp,currentmode,newdpressevent,newpressevent,newtempevent_1,newtempevent_2,newtempevent_3,servostatusevent,servoventstatusevent
13:12:11.419541,1,0.84,45.5,6.3,5.3,4.6,0,0
13:12:11.524118,1,0.99,45.46,6.3,5.3,4.6,0,0
13:12:11.628113,1,0.87,45.45,6.3,5.3,4.6,0,0
13:12:11.733536,1,1.0,45.38,6.3,5.3,4.6,0,0
13:12:11.838750,1,1.04,45.42,6.3,5.3,4.6,0,0
13:12:11.944804,1,1.0,45.34,6.3,5.3,4.6,0,0
13:12:12.049007,1,0.98,45.44,6.3,5.3,4.6,0,0
13:12:12.153493,1,0.93,45.53,6.3,5.3,4.6,0,0
13:12:12.259017,1,0.96,45.44,6.3,5.3,4.6,0,0
13:12:12.363981,1,1.0,45.36,6.3,5.3,4.6,0,0
13:12:12.468135,1,0.98,45.34,6.3,5.3,4.6,0,0
13:12:12.572496,1,1.06,45.38,6.3,5.3,4.6,0,0
13:12:12.677011,1,1.03,45.43,6.3,5.3,4.6,0,0
13:12:12.781466,1,0.89,45.39,6.3,5.3,4.6,0,0
13:12:12.887552,1,0.93,45.32,6.3,5.3,4.6,0,0
13:12:12.993449,1,1.1,45.44,6.3,5.3,4.6,0,0
13:12:13.099295,1,0.99,45.48,6.3,5.3,4.6,0,0
13:12:13.204402,1,0.87,45.38,6.3,5.3,4.6,0,0
13:12:13.309546,1,0.98,45.54,6.3,5.3,4.6,0,0
13:12:13.414511,1,1.05,45.36,6.3,5.3,4.6,0,0
13:12:13.519182,1,1.07,45.45,6.3,5.3,4.6,0,0
13:12:13.624066,1,0.92,45.33,6.3,5.3,4.6,0,0
13:12:13.728996,1,1.01,45.4,6.3,5.3,4.6,0,0
13:12:13.834748,1,0.92,45.44,6.3,5.3,4.6,0,0
13:12:13.939846,1,0.87,45.54,6.3,5.3,4.6,0,0
13:12:14.044235,1,1.0,45.44,6.3,5.3,4.6,0,0
13:12:14.148640,1,0.92,45.42,6.3,5.3,4.6,0,0
13:12:14.252985,1,1.08,45.64,6.3,5.3,4.6,0,0
13:12:14.357665,1,0.96,45.43,6.3,5.3,4.6,0,0
13:12:14.462162,1,0.96,45.26,6.3,5.3,4.6,0,0
13:12:14.567600,1,0.96,45.39,6.3,5.3,4.6,0,0
13:12:14.671641,1,0.97,45.48,6.3,5.3,4.6,0,0
13:12:14.776529,1,1.04,45.44,6.3,5.3,4.6,0,0
13:12:14.881539,1,0.95,45.4,6.3,5.3,4.6,0,0
13:12:14.984538,1,1.01,45.38,6.3,5.3,4.6,0,0
13:12:15.088628,1,1.1,45.38,6.3,5.3,4.6,0,0
13:12:15.193197,1,0.94,45.5,6.3,5.3,4.6,0,0
13:12:15.298603,1,0.95,45.38,6.3,5.3,4.6,0,0
13:12:15.403283,1,0.96,45.52,6.3,5.3,4.6,0,0
13:12:15.508330,1,0.92,45.42,6.3,5.3,4.6,0,0
13:12:15.613218,1,0.98,45.56,6.3,5.3,4.6,0,0
13:12:15.718668,1,1.04,45.3,6.3,5.3,4.6,0,0
13:12:15.823190,1,0.89,45.46,6.3,5.3,4.6,0,0
13:12:15.928659,1,0.89,45.54,6.3,5.3,4.6,0,0
13:12:16.034074,1,0.99,45.33,6.3,5.3,4.6,0,0
13:12:16.138568,1,0.9,45.48,6.3,5.3,4.6,0,0
13:12:16.243336,1,1.04,45.42,6.3,5.3,4.6,0,0
13:12:16.348309,1,1.05,45.47,6.3,5.3,4.6,0,0
13:12:16.454052,1,0.92,45.4,6.3,5.3,4.6,0,0
13:12:16.558088,1,0.98,45.41,6.3,5.3,4.6,0,0
13:12:16.663971,1,0.98,45.39,6.3,5.3,4.6,0,0
13:12:16.768564,1,0.87,45.59,6.3,5.3,4.6,0,0
13:12:16.873587,1,0.86,45.47,6.3,5.3,4.6,0,0
13:12:16.977699,1,0.96,45.46,6.3,5.3,4.6,0,0
13:12:17.082656,1,1.04,45.35,6.3,5.3,4.6,0,0
13:12:17.187506,1,0.98,45.5,6.3,5.3,4.6,0,0
13:12:17.292729,1,0.93,45.51,6.3,5.3,4.6,0,0
13:12:17.397642,1,0.91,45.43,6.3,5.3,4.6,0,0
13:12:17.502217,1,1.07,45.44,6.3,5.3,4.6,0,0
13:12:17.607740,1,0.92,45.44,6.3,5.3,4.6,0,0
13:12:17.713195,1,1.02,45.4,6.3,5.3,4.6,0,0
13:12:17.818684,1,0.91,45.35,6.3,5.3,4.6,0,0
13:12:17.923359,1,0.99,45.37,6.3,5.3,4.6,0,0
13:12:18.029084,1,1.05,45.5,6.3,5.3,4.7,0,0
13:12:18.133949,1,1.06,45.37,6.3,5.3,4.7,0,0
13:12:18.238046,1,1.01,45.32,6.3,5.3,4.7,0,0
13:12:18.343631,1,0.92,45.4,6.3,5.3,4.7,0,0
13:12:18.448471,1,1.02,45.4,6.3,5.3,4.7,0,0
13:12:18.553082,1,1.05,45.5,6.3,5.3,4.7,0,0
13:12:18.658266,1,0.94,45.3,6.3,5.3,4.7,0,0
13:12:18.763145,1,1.02,45.35,6.3,5.3,4.7,0,0
13:12:18.867333,1,0.96,45.4,6.3,5.3,4.7,0,0
13:12:18.972014,1,1.08,45.47,6.3,5.3,4.7,0,0
13:12:19.076062,1,0.93,45.46,6.3,5.3,4.7,0,0
13:12:19.181490,1,0.96,45.32,6.3,5.3,4.7,0,0
13:12:19.285765,1,0.92,45.54,6.3,5.3,4.7,0,0
13:12:19.390629,1,0.9,45.44,6.3,5.3,4.7,0,0
13:12:19.496171,1,0.98,45.31,6.3,5.3,4.7,0,0
13:12:19.601037,1,0.93,45.38,6.3,5.3,4.7,0,0
13:12:19.705637,1,0.96,45.42,6.3,5.3,4.7,0,0
13:12:19.810286,1,0.96,45.52,6.3,5.3,4.7,0,0
13:12:19.915716,1,0.98,45.38,6.3,5.3,4.7,0,0
13:12:20.021640,1,0.92,45.46,6.3,5.3,4.7,0,0
13:12:20.126298,1,1.03,45.52,6.3,5.3,4.7,0,0
13:12:20.232400,1,0.92,45.55,6.3,5.3,4.7,0,0
13:12:20.337534,1,0.91,45.44,6.3,5.3,4.7,0,0
13:12:20.443161,1,0.93,45.39,6.3,5.3,4.7,0,0
13:12:20.548121,1,1.04,45.68,6.3,5.3,4.7,0,0
13:12:20.653103,1,1.1,45.51,6.3,5.3,4.7,0,0
13:12:20.758776,1,0.98,45.42,6.3,5.3,4.7,0,0
13:12:20.864555,1,1.0,45.36,6.3,5.3,4.7,0,0
13:12:20.969685,1,0.99,45.51,6.3,5.3,4.7,0,0
13:12:21.074983,1,1.0,45.38,6.3,5.3,4.7,0,0
13:12:21.180491,1,0.96,45.4,6.3,5.3,4.7,0,0
13:12:21.285694,1,0.95,45.43,6.3,5.3,4.7,0,0
13:12:21.390432,1,0.99,45.42,6.3,5.3,4.7,0,0
13:12:21.494797,1,1.14,45.46,6.3,5.3,4.7,0,0
13:12:21.599928,1,0.88,45.5,6.3,5.3,4.7,0,0
13:12:21.705208,1,0.87,45.39,6.3,5.3,4.7,0,0
13:12:21.810065,1,1.04,45.44,6.3,5.3,4.7,0,0
13:12:21.914830,1,0.9,45.5,6.3,5.3,4.7,0,0
13:12:22.019740,1,0.9,45.42,6.3,5.3,4.7,0,0
13:12:22.125128,1,1.04,45.38,6.3,5.3,4.7,0,0
13:12:22.230245,1,1.08,45.45,6.3,5.3,4.7,0,0
13:12:22.334935,1,1.0,45.5,6.3,5.3,4.7,0,0
13:12:22.439837,1,1.04,45.3,6.3,5.3,4.7,0,0
13:12:22.546200,1,1.04,45.52,6.3,5.3,4.7,0,0
13:12:22.651598,1,0.96,45.56,6.3,5.3,4.7,0,0
13:12:22.756795,1,0.96,45.51,6.3,5.3,4.7,0,0
13:12:22.861650,1,1.06,45.47,6.3,5.3,4.7,0,0
13:12:22.966040,1,0.96,45.33,6.3,5.3,4.7,0,0
13:12:23.071665,1,0.94,45.42,6.3,5.3,4.7,0,0
13:12:23.176536,1,1.04,45.42,6.3,5.3,4.7,0,0
13:12:23.281652,1,0.82,45.4,6.3,5.3,4.7,0,0
13:12:23.387028,1,0.96,45.46,6.3,5.3,4.7,0,0
13:12:23.491697,1,0.98,45.5,6.3,5.3,4.7,0,0
13:12:23.597186,1,0.82,45.39,6.3,5.3,4.7,0,0
13:12:23.701993,1,0.8,45.5,6.3,5.3,4.7,0,0
13:12:23.807027,1,1.08,45.44,6.3,5.3,4.7,0,0
13:12:23.912282,1,0.94,45.43,6.3,5.3,4.7,0,0
13:12:24.017038,1,1.14,45.38,6.3,5.3,4.7,0,0
13:12:24.122731,1,1.02,45.52,6.3,5.3,4.7,0,0
13:12:24.227527,1,0.92,45.42,6.3,5.3,4.7,0,0
13:12:24.333637,1,0.83,45.48,6.3,5.3,4.7,0,0
13:12:24.439135,1,0.99,45.41,6.3,5.3,4.7,0,0
13:12:24.544814,1,0.96,45.52,6.3,5.3,4.7,0,0
13:12:24.649790,1,0.92,45.52,6.3,5.3,4.7,0,0
13:12:24.755007,1,1.02,45.46,6.3,5.3,4.7,0,0
13:12:24.860590,1,0.9,45.28,6.3,5.3,4.7,0,0
13:12:24.964651,1,1.0,45.39,6.3,5.3,4.7,0,0
13:12:25.068975,1,0.93,45.42,6.3,5.3,4.7,0,0
13:12:25.173726,1,0.81,45.46,6.3,5.3,4.7,0,0
13:12:25.279225,1,0.95,45.48,6.3,5.3,4.7,0,0
13:12:25.383834,1,0.82,45.42,6.3,5.3,4.7,0,0
13:12:25.490938,1,0.94,45.36,6.3,5.3,4.7,0,0
13:12:25.595687,1,1.02,45.35,6.3,5.3,4.7,0,0
13:12:25.701017,1,1.01,45.46,6.3,5.3,4.7,0,0
13:12:25.806411,1,1.01,45.59,6.3,5.3,4.7,0,0
13:12:25.912106,1,0.97,45.45,6.3,5.3,4.7,0,0
13:12:26.017817,1,0.98,45.38,6.3,5.3,4.7,0,0
13:12:26.123097,1,1.02,45.59,6.3,5.3,4.7,0,0
13:12:26.228723,1,1.1,45.51,6.3,5.3,4.7,0,0
13:12:26.333897,1,0.96,45.5,6.3,5.3,4.7,0,0
13:12:26.439367,1,0.84,45.52,6.3,5.3,4.7,0,0
13:12:26.544932,1,0.99,45.44,6.3,5.3,4.7,0,0
13:12:26.650225,1,0.96,45.34,6.3,5.3,4.7,0,0
13:12:26.754774,1,1.08,45.55,6.3,5.3,4.7,0,0
13:12:26.861720,1,1.03,45.42,6.3,5.3,4.7,0,0
13:12:26.966863,1,0.88,45.52,6.3,5.3,4.7,0,0
13:12:27.071611,1,0.98,45.32,6.3,5.3,4.7,0,0
13:12:27.176795,1,0.9,45.44,6.3,5.3,4.7,0,0
13:12:27.281869,1,0.9,45.5,6.3,5.3,4.6,0,0
13:12:27.387889,1,0.99,45.45,6.3,5.3,4.6,0,0
13:12:27.494122,1,1.02,45.51,6.3,5.3,4.6,0,0
13:12:27.599992,1,0.97,45.34,6.3,5.3,4.6,0,0
13:12:27.705436,1,1.0,45.25,6.3,5.3,4.6,0,0
13:12:27.810583,1,0.97,45.37,6.3,5.3,4.6,0,0
13:12:27.916000,1,0.96,45.41,6.3,5.3,4.6,0,0
13:12:28.022009,1,1.04,45.26,6.3,5.3,4.6,0,0
13:12:28.127467,1,0.92,45.36,6.3,5.3,4.6,0,0
13:12:28.232408,1,1.04,45.47,6.3,5.3,4.6,0,0
13:12:28.336980,1,0.98,45.31,6.3,5.3,4.6,0,0
13:12:28.442380,1,1.0,45.45,6.3,5.3,4.6,0,0
13:12:28.547485,1,0.99,45.37,6.3,5.3,4.6,0,0
13:12:28.654324,1,0.82,45.36,6.3,5.3,4.6,0,0
13:12:28.758808,1,1.04,45.46,6.3,5.3,4.6,0,0
13:12:28.864552,1,0.96,45.29,6.3,5.3,4.6,0,0
13:12:28.968714,1,0.92,45.39,6.3,5.3,4.6,0,0
13:12:29.074530,1,0.96,45.39,6.3,5.3,4.6,0,0
13:12:29.179266,1,1.0,45.59,6.3,5.3,4.6,0,0
13:12:29.284714,1,0.91,45.42,6.3,5.3,4.6,0,0
13:12:29.390003,1,0.96,45.39,6.3,5.3,4.6,0,0
13:12:29.495798,1,1.08,45.2,6.3,5.3,4.6,0,0
13:12:29.601312,1,0.96,45.32,6.3,5.3,4.6,0,0
13:12:29.706792,1,1.04,45.44,6.3,5.3,4.6,0,0
13:12:29.812774,1,1.04,45.32,6.3,5.3,4.6,0,0
13:12:29.918632,1,1.02,45.42,6.3,5.3,4.6,0,0
13:12:30.024733,1,0.94,45.28,6.3,5.3,4.6,0,0
13:12:30.130357,1,0.86,45.44,6.3,5.3,4.6,0,0
13:12:30.235045,1,0.93,45.38,6.3,5.3,4.6,0,0
13:12:30.340918,1,0.9,45.63,6.3,5.3,4.6,0,0
13:12:30.446403,1,0.99,45.4,6.3,5.3,4.6,0,0
13:12:30.552693,1,0.88,45.58,6.3,5.3,4.6,0,0
13:12:30.657947,1,0.97,45.17,6.3,5.3,4.6,0,0
13:12:30.763208,1,0.96,45.5,6.3,5.3,4.6,0,0
13:12:30.868198,1,0.98,45.36,6.3,5.3,4.6,0,0
13:12:30.973925,1,0.92,45.4,6.3,5.3,4.6,0,0
13:12:31.079037,1,0.89,45.33,6.3,5.3,4.6,0,0
13:12:31.183444,1,1.08,45.26,6.3,5.3,4.6,0,0
13:12:31.288762,1,1.08,45.37,6.3,5.3,4.6,0,0
13:12:31.393634,1,1.04,45.46,6.3,5.3,4.6,0,0
13:12:31.499561,1,1.02,45.36,6.3,5.3,4.6,0,0
13:12:31.605266,1,0.97,45.38,6.3,5.3,4.6,0,0
13:12:31.710298,1,1.04,45.38,6.3,5.3,4.6,0,0
13:12:31.815770,1,1.0,45.5,6.3,5.3,4.6,0,0
13:12:31.920651,1,1.01,45.43,6.3,5.3,4.6,0,0
13:12:32.025848,1,0.94,45.38,6.3,5.3,4.6,0,0
13:12:32.129927,1,0.97,45.43,6.3,5.3,4.6,0,0
13:12:32.234727,1,0.95,45.44,6.3,5.3,4.6,0,0
13:12:32.339637,1,1.02,45.45,6.3,5.3,4.6,0,0
13:12:32.444619,1,0.96,45.45,6.3,5.3,4.6,0,0
13:12:32.549940,1,0.93,45.38,6.3,5.3,4.6,0,0
13:12:32.654648,1,0.92,45.38,6.3,5.3,4.6,0,0
13:12:32.758901,1,0.75,45.3,6.3,5.3,4.6,0,0
13:12:32.864942,1,1.02,45.28,6.3,5.3,4.6,0,0
13:12:32.969873,1,0.97,45.45,6.3,5.3,4.6,0,0
13:12:33.075287,1,0.98,45.42,6.3,5.3,4.6,0,0
13:12:33.182040,1,0.96,45.4,6.3,5.3,4.6,0,0
13:12:33.286933,1,0.98,45.46,6.3,5.3,4.6,0,0
13:12:33.391956,1,0.88,45.31,6.3,5.3,4.6,0,0
13:12:33.496715,1,1.01,45.56,6.3,5.3,4.6,0,0
13:12:33.602368,1,0.98,45.51,6.3,5.3,4.6,0,0
13:12:33.707316,1,0.98,45.44,6.3,5.3,4.6,0,0
13:12:33.812740,1,0.79,45.38,6.3,5.3,4.6,0,0
13:12:33.917543,1,0.94,45.42,6.3,5.3,4.6,0,0
13:12:34.023538,1,0.88,45.46,6.3,5.3,4.6,0,0
13:12:34.128984,1,0.93,45.4,6.3,5.3,4.6,0,0
13:12:34.233943,1,1.0,45.26,6.3,5.3,4.6,0,0
13:12:34.339192,1,0.96,45.35,6.3,5.3,4.6,0,0
13:12:34.444581,1,0.91,45.48,6.3,5.3,4.6,0,0
13:12:34.549575,1,0.92,45.35,6.3,5.3,4.6,0,0
13:12:34.653574,1,0.98,45.29,6.3,5.3,4.6,0,0
13:12:34.757370,1,0.97,45.38,6.3,5.3,4.6,0,0
13:12:34.862236,1,0.95,45.39,6.3,5.3,4.6,0,0
13:12:34.967964,1,0.9,45.52,6.3,5.3,4.6,0,0
13:12:35.073680,1,0.92,45.48,6.3,5.3,4.6,0,0
13:12:35.178403,1,0.94,45.46,6.3,5.3,4.6,0,0
13:12:35.283542,1,0.9,45.4,6.3,5.3,4.6,0,0
13:12:35.388978,1,0.92,45.3,6.3,5.3,4.6,0,0
13:12:35.494458,1,0.91,45.44,6.3,5.3,4.6,0,0
13:12:35.599063,1,0.9,45.4,6.3,5.3,4.6,0,0
13:12:35.704335,1,0.91,45.52,6.3,5.3,4.6,0,0
13:12:35.809292,1,0.84,45.42,6.3,5.3,4.6,0,0
13:12:35.913710,1,1.0,45.36,6.3,5.3,4.6,0,0
13:12:36.020033,1,0.99,45.42,6.3,5.3,4.6,0,0
13:12:36.125017,1,1.09,45.53,6.3,5.3,4.6,0,0
13:12:36.230562,1,0.91,45.38,6.3,5.3,4.6,0,0
13:12:36.334740,1,1.0,45.59,6.3,5.3,4.6,0,0
13:12:36.439932,1,1.01,45.32,6.3,5.3,4.6,0,0
13:12:36.544912,1,1.0,45.47,6.3,5.3,4.6,0,0
13:12:36.649913,1,0.98,45.48,6.3,5.3,4.6,0,0
13:12:36.754972,1,1.02,45.41,6.3,5.3,4.6,0,0
13:12:36.859762,1,1.02,45.4,6.3,5.3,4.6,0,0
13:12:36.964190,1,1.02,45.51,6.3,5.3,4.6,0,0
13:12:37.069302,1,0.9,45.41,6.3,5.3,4.6,0,0
13:12:37.174204,1,0.89,45.38,6.3,5.3,4.6,0,0
13:12:37.278772,1,1.02,45.52,6.3,5.3,4.6,0,0
13:12:37.383331,1,0.95,45.44,6.3,5.3,4.6,0,0
13:12:37.488567,1,0.83,45.41,6.3,5.3,4.6,0,0
13:12:37.593022,1,0.98,45.45,6.3,5.3,4.6,0,0
13:12:37.697388,1,0.98,45.48,6.3,5.3,4.6,0,0
13:12:37.802206,1,0.89,45.18,6.3,5.3,4.6,0,0
13:12:37.906355,1,0.94,45.38,6.3,5.3,4.6,0,0
13:12:38.011016,1,0.92,45.4,6.3,5.3,4.6,0,0
13:12:38.115682,1,0.9,45.41,6.3,5.3,4.6,0,0
13:12:38.220822,1,1.0,45.46,6.3,5.3,4.6,0,0
13:12:38.325789,1,0.98,45.35,6.3,5.3,4.6,0,0
13:12:38.430269,1,0.89,45.46,6.3,5.3,4.6,0,0
13:12:38.535143,1,0.96,45.42,6.3,5.3,4.6,0,0
13:12:38.640093,1,0.92,45.44,6.3,5.3,4.6,0,0
13:12:38.745659,1,0.88,45.44,6.3,5.3,4.6,0,0
13:12:38.850315,1,0.85,45.26,6.3,5.3,4.6,0,0
13:12:38.955460,1,0.95,45.44,6.3,5.3,4.6,0,0
13:12:39.060179,1,1.02,45.38,6.3,5.3,4.6,0,0
13:12:39.165857,1,0.94,45.4,6.3,5.3,4.6,0,0
13:12:39.270909,1,0.92,45.34,6.3,5.3,4.6,0,0
13:12:39.375113,1,0.99,45.43,6.3,5.3,4.6,0,0
13:12:39.480279,1,1.0,45.38,6.3,5.3,4.6,0,0
13:12:39.585518,1,1.0,45.28,6.3,5.3,4.6,0,0
13:12:39.690759,1,0.98,45.26,6.3,5.3,4.6,0,0
13:12:39.795121,1,1.02,45.43,6.3,5.3,4.6,0,0
13:12:39.900268,1,0.94,45.37,6.3,5.3,4.6,0,0
13:12:40.004181,1,0.88,45.45,6.3,5.3,4.6,0,0
13:12:40.108602,1,1.01,45.42,6.3,5.3,4.6,0,0
13:12:40.214103,1,0.96,45.35,6.3,5.3,4.6,0,0
13:12:40.319596,1,0.96,45.48,6.3,5.3,4.6,0,0
13:12:40.425107,1,0.96,45.64,6.3,5.3,4.6,0,0
13:12:40.530184,1,0.9,45.36,6.3,5.3,4.6,0,0
13:12:40.634973,1,1.0,45.29,6.3,5.3,4.6,0,0
13:12:40.739718,1,0.95,45.35,6.3,5.3,4.6,0,0
13:12:40.844275,1,0.9,45.47,6.3,5.3,4.6,0,0
13:12:40.950115,1,1.01,45.45,6.3,5.3,4.6,0,0
13:12:41.054542,1,0.96,45.55,6.3,5.3,4.6,0,0
13:12:41.159565,1,0.9,45.35,6.3,5.3,4.6,0,0
13:12:41.264070,1,0.97,45.42,6.3,5.3,4.6,0,0
13:12:41.369978,1,0.98,45.43,6.3,5.3,4.6,0,0
13:12:41.474652,1,1.0,45.44,6.3,5.3,4.6,0,0
13:12:41.579229,1,1.03,45.42,6.3,5.3,4.6,0,0
13:12:41.684398,1,1.0,45.4,6.3,5.3,4.6,0,0
13:12:41.789347,1,0.97,45.33,6.3,5.3,4.6,0,0
13:12:41.894410,1,1.0,45.41,6.3,5.3,4.6,0,0
13:12:41.998873,1,0.96,45.37,6.3,5.3,4.6,0,0
13:12:42.104911,1,1.08,45.36,6.3,5.3,4.6,0,0
13:12:42.210045,1,1.02,45.37,6.3,5.3,4.6,0,0
13:12:42.315576,1,0.81,45.36,6.3,5.3,4.6,0,0
13:12:42.420493,1,1.08,45.48,6.3,5.3,4.6,0,0
13:12:42.525391,1,1.0,45.42,6.3,5.3,4.6,0,0
13:12:42.629358,1,1.1,45.38,6.3,5.3,4.6,0,0
13:12:42.734681,1,0.94,45.33,6.3,5.3,4.6,0,0
13:12:42.840077,1,1.1,45.53,6.3,5.3,4.6,0,0
13:12:42.944959,1,0.93,45.29,6.3,5.3,4.6,0,0
13:12:43.050461,1,0.98,45.5,6.3,5.3,4.6,0,0
13:12:43.155598,1,0.86,45.31,6.3,5.3,4.6,0,0
13:12:43.261280,1,1.04,45.36,6.3,5.3,4.6,0,0
13:12:43.366126,1,1.02,45.48,6.3,5.3,4.6,0,0
13:12:43.471372,1,0.89,45.49,6.3,5.3,4.6,0,0
13:12:43.577619,1,0.98,45.59,6.3,5.3,4.6,0,0
13:12:43.682698,1,0.97,45.35,6.3,5.3,4.6,0,0
13:12:43.788461,1,1.04,45.3,6.3,5.3,4.6,0,0
13:12:43.892663,1,0.97,45.42,6.3,5.3,4.6,0,0
13:12:43.997077,1,0.92,45.46,6.3,5.3,4.6,0,0
13:12:44.101634,1,1.03,45.28,6.3,5.3,4.6,0,0
13:12:44.207034,1,0.79,45.4,6.3,5.3,4.6,0,0
13:12:44.312299,1,0.92,45.45,6.3,5.3,4.6,0,0
13:12:44.417657,1,0.99,45.32,6.3,5.3,4.6,0,0
13:12:44.523117,1,0.98,45.42,6.3,5.3,4.6,0,0
13:12:44.628946,1,0.99,45.47,6.3,5.3,4.6,0,0
13:12:44.733558,1,1.1,45.34,6.3,5.3,4.6,0,0
13:12:44.838877,1,1.1,45.44,6.3,5.3,4.6,0,0
13:12:44.944818,1,1.05,45.41,6.3,5.3,4.6,0,0
13:12:45.050659,1,0.95,45.31,6.3,5.3,4.6,0,0
13:12:45.155325,1,0.9,45.55,6.3,5.3,4.6,0,0
13:12:45.261669,1,0.96,45.35,6.3,5.3,4.6,0,0
13:12:45.365939,1,0.7,45.46,6.3,5.3,4.6,0,0
13:12:45.471108,1,0.94,45.48,6.3,5.3,4.6,0,0
13:12:45.575788,1,1.02,45.32,6.3,5.3,4.6,0,0
13:12:45.680244,1,1.08,45.34,6.3,5.3,4.6,0,0
13:12:45.785527,1,1.04,45.3,6.3,5.3,4.6,0,0
13:12:45.890375,1,1.04,45.32,6.3,5.3,4.6,0,0
13:12:45.995748,1,1.04,45.4,6.3,5.3,4.6,0,0
13:12:46.100818,1,1.02,45.45,6.3,5.3,4.6,0,0
13:12:46.206333,1,1.08,45.45,6.3,5.3,4.6,0,0
13:12:46.310655,1,0.94,45.3,6.3,5.3,4.6,0,0
13:12:46.415535,1,0.86,45.44,6.3,5.3,4.6,0,0
13:12:46.520614,1,0.89,45.16,6.3,5.3,4.6,0,0
13:12:46.625735,1,1.0,45.56,6.3,5.3,4.6,0,0
13:12:46.730290,1,0.88,45.46,6.3,5.3,4.6,0,0
13:12:46.835811,1,1.03,45.44,6.3,5.3,4.6,0,0
13:12:46.941035,1,0.99,45.44,6.3,5.3,4.6,0,0
13:12:47.045164,1,0.98,45.46,6.3,5.3,4.6,0,0
13:12:47.150193,1,0.94,45.44,6.3,5.3,4.6,0,0
13:12:47.255150,1,0.96,45.38,6.3,5.3,4.6,0,0
13:12:47.360098,1,0.94,45.33,6.3,5.3,4.6,0,0
13:12:47.464285,1,1.0,45.38,6.3,5.3,4.6,0,0
13:12:47.569101,1,0.96,45.36,6.3,5.3,4.6,0,0
13:12:47.674094,1,0.95,45.36,6.3,5.3,4.6,0,0
13:12:47.778327,1,0.93,45.48,6.3,5.3,4.6,0,0
13:12:47.883659,1,0.99,45.42,6.3,5.3,4.6,0,0
13:12:47.988035,1,0.98,45.5,6.3,5.3,4.6,0,0
13:12:48.092493,1,0.96,45.46,6.3,5.3,4.6,0,0
13:12:48.198484,1,0.96,45.39,6.3,5.3,4.6,0,0
13:12:48.303865,1,1.01,45.41,6.3,5.3,4.6,0,0
13:12:48.409195,1,1.02,45.34,6.3,5.3,4.6,0,0
13:12:48.514038,1,0.88,45.34,6.3,5.3,4.6,0,0
13:12:48.618680,1,1.06,45.28,6.3,5.3,4.6,0,0
13:12:48.723364,1,0.96,45.32,6.3,5.3,4.6,0,0
13:12:48.828532,1,0.96,45.38,6.3,5.3,4.6,0,0
13:12:48.933166,1,0.96,45.33,6.3,5.3,4.6,0,0
13:12:49.037328,1,0.92,45.26,6.3,5.3,4.6,0,0
13:12:49.142560,1,1.0,45.39,6.3,5.3,4.6,0,0
13:12:49.247286,1,0.87,45.33,6.3,5.3,4.6,0,0
13:12:49.352987,1,0.92,45.48,6.3,5.3,4.6,0,0
13:12:49.458105,1,0.97,45.28,6.3,5.3,4.6,0,0
13:12:49.562943,1,0.95,45.46,6.3,5.3,4.6,0,0
13:12:49.667860,1,0.88,45.44,6.3,5.3,4.6,0,0
13:12:49.772647,1,1.0,45.18,6.3,5.3,4.6,0,0
13:12:49.877287,1,0.82,45.37,6.3,5.3,4.6,0,0
13:12:49.982299,1,0.92,45.48,6.3,5.3,4.6,0,0
13:12:50.088053,1,0.98,45.4,6.3,5.3,4.6,0,0
13:12:50.192680,1,0.93,45.43,6.3,5.3,4.6,0,0
13:12:50.297944,1,1.02,45.28,6.3,5.3,4.6,0,0
13:12:50.402785,1,0.92,45.28,6.3,5.3,4.6,0,0
13:12:50.507331,1,0.93,45.62,6.3,5.3,4.6,0,0
13:12:50.612639,1,0.96,45.37,6.3,5.3,4.6,0,0
13:12:50.717454,1,0.93,45.47,6.3,5.3,4.6,0,0
13:12:50.822642,1,1.16,45.35,6.3,5.3,4.6,0,0
13:12:50.926900,1,1.03,45.22,6.3,5.3,4.6,0,0
13:12:51.030917,1,0.92,45.36,6.3,5.3,4.6,0,0
13:12:51.134783,1,1.1,45.48,6.3,5.3,4.6,0,0
13:12:51.238869,1,1.14,45.42,6.3,5.3,4.6,0,0
13:12:51.344068,1,1.0,45.35,6.3,5.3,4.6,0,0
13:12:51.449370,1,0.96,45.36,6.3,5.3,4.6,0,0
13:12:51.554702,1,1.1,45.58,6.3,5.3,4.6,0,0
13:12:51.659821,1,1.09,45.44,6.3,5.3,4.6,0,0
13:12:51.765598,1,0.98,45.44,6.3,5.3,4.6,0,0
13:12:51.870283,1,1.04,45.4,6.3,5.3,4.6,0,0
13:12:51.975207,1,1.04,45.38,6.3,5.3,4.6,0,0
13:12:52.080500,1,1.02,45.35,6.3,5.3,4.6,0,0
13:12:52.184964,1,0.84,45.4,6.3,5.3,4.6,0,0
13:12:52.289694,1,0.98,45.42,6.3,5.3,4.6,0,0
13:12:52.393960,1,1.05,45.38,6.3,5.3,4.6,0,0
13:12:52.499236,1,0.96,45.24,6.3,5.3,4.6,0,0
13:12:52.603986,1,0.98,45.37,6.3,5.3,4.6,0,0
13:12:52.709034,1,1.02,45.2,6.3,5.3,4.6,0,0
13:12:52.813941,1,1.06,45.42,6.3,5.3,4.6,0,0
13:12:52.920851,1,0.98,45.28,6.3,5.3,4.6,0,0
13:12:53.026300,1,0.92,45.22,6.3,5.3,4.6,0,0
13:12:53.131129,1,0.88,45.44,6.3,5.3,4.6,0,0
