ts,id,T,P
34.135,BARO0,48.22,89328
34.145,BARO0,48.25,89331
34.155,BARO0,48.24,89343
34.165,BARO0,48.22,89378
34.175,BARO0,48.23,89359
34.185,BARO0,48.24,89351
34.195,BARO0,48.23,89346
34.205,BARO0,48.25,89380
34.215,BARO0,48.24,89347
34.225,BARO0,48.24,89371
34.235,BARO0,48.23,89351
34.245,BARO0,48.23,89334
34.255,BARO0,48.23,89391
34.265,BARO0,48.23,89369
34.275,BARO0,48.23,89365
34.285,BARO0,48.24,89383
34.295,BARO0,48.24,89382
34.305,BARO0,48.25,89397
34.315,BARO0,48.23,89359
34.325,BARO0,48.24,89376
34.335,BARO0,48.24,89382
34.345,BARO0,48.24,89379
34.355,BARO0,48.22,89361
34.365,BARO0,48.23,89364
34.375,BARO0,48.22,89362
34.385,BARO0,48.22,89379
34.395,BARO0,48.25,89378
34.405,BARO0,48.21,89378
34.415,BARO0,48.22,89371
34.425,BARO0,48.22,89362
34.435,BARO0,48.27,89387
34.445,BARO0,48.22,89388
34.455,BARO0,48.22,89363
34.465,BARO0,48.23,89376
34.475,BARO0,48.23,89389
34.485,BARO0,48.23,89407
34.495,BARO0,48.21,89388
34.505,BARO0,48.22,89366
34.515,BARO0,48.21,89381
34.525,BARO0,48.22,89368
34.535,BARO0,48.23,89398
34.545,BARO0,48.21,89387
34.555,BARO0,48.22,89393
34.565,BARO0,48.22,89405
34.575,BARO0,48.23,89420
34.585,BARO0,48.21,89387
34.595,BARO0,48.22,89404
34.605,BARO0,48.21,89386
34.615,BARO0,48.21,89414
34.625,BARO0,48.21,89370
34.635,BARO0,48.21,89391
34.645,BARO0,48.21,89400
34.655,BARO0,48.2,89404
34.665,BARO0,48.22,89376
34.675,BARO0,48.2,89390
34.685,BARO0,48.2,89403
34.695,BARO0,48.23,89422
34.705,BARO0,48.2,89402
34.715,BARO0,48.2,89421
34.725,BARO0,48.2,89407
34.735,BARO0,48.22,89432
34.745,BARO0,48.19,89405
34.755,BARO0,48.19,89393
34.765,BARO0,48.2,89388
34.775,BARO0,48.19,89418
34.785,BARO0,48.2,89404
34.795,BARO0,48.2,89416
34.805,BARO0,48.19,89425
34.815,BARO0,48.21,89439
34.825,BARO0,48.19,89420
34.835,BARO0,48.23,89408
34.845,BARO0,48.21,89413
34.855,BARO0,48.21,89426
34.865,BARO0,48.21,89463
34.875,BARO0,48.18,89415
34.885,BARO0,48.22,89415
34.895,BARO0,48.21,89426
34.905,BARO0,48.19,89451
34.915,BARO0,48.19,89426
34.925,BARO0,48.19,89452
34.935,BARO0,48.2,89440
34.945,BARO0,48.18,89431
34.955,BARO0,48.21,89473
34.965,BARO0,48.2,89471
34.975,BARO0,48.2,89419
34.985,BARO0,48.2,89436
34.995,BARO0,48.19,89471
35.005,BARO0,48.19,89435
35.015,BARO0,48.19,89430
35.025,BARO0,48.18,89442
35.035,BARO0,48.2,89455
35.045,BARO0,48.21,89466
35.055,BARO0,48.19,89464
35.065,BARO0,48.19,89488
35.075,BARO0,48.2,89459
35.085,BARO0,48.2,89482
35.095,BARO0,48.22,89456
35.105,BARO0,48.2,89473
35.115,BARO0,48.2,89466
35.125,BARO0,48.21,89492
35.135,BARO0,48.22,89495
35.145,BARO0,48.2,89483
35.155,BARO0,48.21,89485
35.165,BARO0,48.21,89502
35.175,BARO0,48.2,89477
35.185,BARO0,48.19,89486
35.195,BARO0,48.2,89477
35.205,BARO0,48.2,89479
35.215,BARO0,48.19,89489
35.225,BARO0,48.19,89481
35.235,BARO0,48.2,89503
35.245,BARO0,48.18,89489
35.255,BARO0,48.19,89492
35.265,BARO0,48.2,89488
35.275,BARO0,48.18,89483
35.285,BARO0,48.21,89500
35.295,BARO0,48.2,89474
35.305,BARO0,48.19,89507
35.315,BARO0,48.19,89465
35.325,BARO0,48.2,89511
35.335,BARO0,48.2,89523
35.345,BARO0,48.2,89482
35.355,BARO0,48.21,89492
35.365,BARO0,48.19,89494
35.375,BARO0,48.2,89489
35.385,BARO0,48.21,89507
35.395,BARO0,48.19,89509
35.405,BARO0,48.18,89483
35.415,BARO0,48.18,89531
35.425,BARO0,48.18,89530
35.435,BARO0,48.17,89514
35.445,BARO0,48.19,89539
35.455,BARO0,48.19,89520
35.465,BARO0,48.19,89499
35.475,BARO0,48.18,89525
35.485,BARO0,48.19,89535
35.495,BARO0,48.19,89513
35.505,BARO0,48.17,89519
35.515,BARO0,48.17,89552
35.525,BARO0,48.18,89516
35.535,BARO0,48.16,89513
35.545,BARO0,48.18,89559
35.555,BARO0,48.19,89525
35.565,BARO0,48.15,89514
35.575,BARO0,48.18,89554
35.585,BARO0,48.18,89541
35.595,BARO0,48.19,89529
35.605,BARO0,48.16,89562
35.615,BARO0,48.18,89532
35.625,BARO0,48.18,89524
35.635,BARO0,48.16,89555
35.645,BARO0,48.16,89539
35.655,BARO0,48.18,89569
35.665,BARO0,48.18,89543
35.675,BARO0,48.15,89521
35.685,BARO0,48.17,89560
35.695,BARO0,48.19,89543
35.705,BARO0,48.17,89573
35.715,BARO0,48.17,89570
35.725,BARO0,48.16,89559
35.735,BARO0,48.16,89560
35.745,BARO0,48.17,89564
35.755,BARO0,48.17,89561
35.765,BARO0,48.17,89557
35.775,BARO0,48.16,89552
35.785,BARO0,48.18,89580
35.795,BARO0,48.18,89586
35.805,BARO0,48.17,89553
35.815,BARO0,48.17,89560
35.825,BARO0,48.16,89559
35.835,BARO0,48.16,89574
35.845,BARO0,48.17,89592
35.855,BARO0,48.17,89573
35.865,BARO0,48.16,89554
35.875,BARO0,48.17,89593
35.885,BARO0,48.16,89590
35.895,BARO0,48.17,89589
35.905,BARO0,48.15,89603
35.915,BARO0,48.16,89588
35.925,BARO0,48.18,89589
35.935,BARO0,48.17,89609
35.945,BARO0,48.15,89577
35.955,BARO0,48.14,89622
35.965,BARO0,48.18,89565
35.975,BARO0,48.16,89603
35.985,BARO0,48.17,89614
35.995,BARO0,48.16,89610
36.005,BARO0,48.15,89623
36.015,BARO0,48.16,89572
36.025,BARO0,48.17,89599
36.035,BARO0,48.16,89601
36.045,BARO0,48.15,89617
36.055,BARO0,48.17,89617
36.065,BARO0,48.15,89623
36.075,BARO0,48.16,89608
36.085,BARO0,48.17,89590
36.095,BARO0,48.16,89618
36.105,BARO0,48.16,89629
36.115,BARO0,48.16,89625
36.125,BARO0,48.16,89589
36.135,BARO0,48.16,89624
36.145,BARO0,48.16,89612
36.155,BARO0,48.17,89645
36.165,BARO0,48.18,89631
36.175,BARO0,48.15,89648
36.185,BARO0,48.14,89634
36.195,BARO0,48.17,89646
36.205,BARO0,48.16,89632
36.215,BARO0,48.17,89638
36.225,BARO0,48.17,89651
36.235,BARO0,48.16,89668
36.245,BARO0,48.18,89641
36.255,BARO0,48.16,89642
36.265,BARO0,48.17,89618
36.275,BARO0,48.16,89616
36.285,BARO0,48.16,89638
36.295,BARO0,48.16,89635
36.305,BARO0,48.15,89633
36.315,BARO0,48.15,89664
36.325,BARO0,48.15,89638
36.335,BARO0,48.14,89654
36.345,BARO0,48.14,89654
36.355,BARO0,48.16,89658
36.365,BARO0,48.16,89681
36.375,BARO0,48.15,89652
36.385,BARO0,48.15,89660
36.395,BARO0,48.14,89684
36.405,BARO0,48.14,89672
36.415,BARO0,48.13,89676
36.425,BARO0,48.16,89646
36.435,BARO0,48.14,89645
36.445,BARO0,48.15,89645
36.455,BARO0,48.16,89628
36.465,BARO0,48.16,89685
36.475,BARO0,48.16,89681
36.485,BARO0,48.15,89669
36.495,BARO0,48.15,89656
36.505,BARO0,48.15,89657
36.515,BARO0,48.16,89673
36.525,BARO0,48.16,89663
36.535,BARO0,48.17,89658
36.545,BARO0,48.15,89665
36.555,BARO0,48.14,89685
36.565,BARO0,48.16,89682
36.575,BARO0,48.15,89692
36.585,BARO0,48.14,89688
36.595,BARO0,48.15,89683
36.605,BARO0,48.15,89671
36.615,BARO0,48.15,89695
36.625,BARO0,48.16,89701
36.635,BARO0,48.16,89681
36.645,BARO0,48.15,89710
36.655,BARO0,48.13,89730
36.665,BARO0,48.15,89709
36.675,BARO0,48.16,89705
36.685,BARO0,48.16,89701
36.695,BARO0,48.14,89702
36.705,BARO0,48.15,89676
36.715,BARO0,48.14,89694
36.725,BARO0,48.14,89704
36.735,BARO0,48.12,89699
36.745,BARO0,48.14,89725
36.755,BARO0,48.15,89708
36.765,BARO0,48.16,89679
36.775,BARO0,48.15,89724
36.785,BARO0,48.14,89700
36.795,BARO0,48.15,89695
36.805,BARO0,48.16,89707
36.815,BARO0,48.15,89716
36.825,BARO0,48.15,89712
36.835,BARO0,48.13,89703
36.845,BARO0,48.16,89703
36.855,BARO0,48.16,89739
36.865,BARO0,48.16,89681
36.875,BARO0,48.16,89753
36.885,BARO0,48.16,89710
36.895,BARO0,48.16,89725
36.905,BARO0,48.15,89735
36.915,BARO0,48.14,89698
36.925,BARO0,48.16,89725
36.935,BARO0,48.16,89734
36.945,BARO0,48.16,89732
36.955,BARO0,48.14,89749
36.965,BARO0,48.16,89705
36.975,BARO0,48.15,89734
36.985,BARO0,48.14,89730
36.995,BARO0,48.15,89715
37.005,BARO0,48.15,89725
37.015,BARO0,48.14,89741
37.025,BARO0,48.13,89686
37.035,BARO0,48.15,89735
37.045,BARO0,48.14,89701
37.055,BARO0,48.15,89755
37.065,BARO0,48.15,89704
37.075,BARO0,48.16,89740
37.085,BARO0,48.14,89726
37.095,BARO0,48.16,89730
37.105,BARO0,48.15,89739
37.115,BARO0,48.16,89758
37.125,BARO0,48.16,89753
37.135,BARO0,48.16,89732
37.145,BARO0,48.16,89761
37.155,BARO0,48.15,89759
37.165,BARO0,48.14,89744
37.175,BARO0,48.14,89743
37.185,BARO0,48.16,89755
37.195,BARO0,48.14,89730
37.205,BARO0,48.14,89766
37.215,BARO0,48.16,89740
37.225,BARO0,48.16,89773
37.235,BARO0,48.13,89803
37.245,BARO0,48.16,89763
37.255,BARO0,48.13,89775
37.265,BARO0,48.14,89787
37.275,BARO0,48.15,89756
37.285,BARO0,48.17,89768
37.295,BARO0,48.14,89800
37.305,BARO0,48.13,89790
37.315,BARO0,48.13,89771
37.325,BARO0,48.15,89796
37.335,BARO0,48.13,89756
37.345,BARO0,48.16,89764
37.355,BARO0,48.15,89748
37.365,BARO0,48.15,89770
37.375,BARO0,48.17,89778
37.385,BARO0,48.14,89762
37.395,BARO0,48.15,89773
37.405,BARO0,48.13,89791
37.415,BARO0,48.14,89774
37.425,BARO0,48.13,89778
37.435,BARO0,48.15,89796
37.445,BARO0,48.13,89789
37.455,BARO0,48.14,89783
37.465,BARO0,48.14,89759
37.475,BARO0,48.17,89787
37.485,BARO0,48.16,89781
37.495,BARO0,48.15,89806
37.505,BARO0,48.14,89798
37.515,BARO0,48.14,89796
37.525,BARO0,48.14,89783
37.535,BARO0,48.12,89748
37.545,BARO0,48.16,89807
37.555,BARO0,48.17,89825
37.565,BARO0,48.15,89780
37.575,BARO0,48.17,89826
37.585,BARO0,48.14,89810
37.595,BARO0,48.15,89785
37.605,BARO0,48.14,89801
37.615,BARO0,48.13,89843
37.625,BARO0,48.16,89840
37.635,BARO0,48.16,89864
37.645,BARO0,48.15,89813
37.655,BARO0,48.17,89822
37.665,BARO0,48.17,89833
37.675,BARO0,48.16,89831
37.685,BARO0,48.17,89819
37.695,BARO0,48.16,89839
37.705,BARO0,48.17,89810
37.715,BARO0,48.15,89848
37.725,BARO0,48.17,89868
37.735,BARO0,48.17,89836
37.745,BARO0,48.16,89843
37.755,BARO0,48.19,89845
37.765,BARO0,48.17,89831
37.775,BARO0,48.16,89813
37.785,BARO0,48.18,89842
37.795,BARO0,48.16,89842
37.805,BARO0,48.17,89850
37.815,BARO0,48.17,89828
37.825,BARO0,48.18,89846
37.835,BARO0,48.16,89841
37.845,BARO0,48.2,89842
37.855,BARO0,48.19,89843
37.865,BARO0,48.18,89833
37.875,BARO0,48.14,89820
37.885,BARO0,48.19,89850
37.895,BARO0,48.19,89843
37.905,BARO0,48.18,89838
37.915,BARO0,48.18,89829
37.925,BARO0,48.19,89871
37.935,BARO0,48.18,89829
37.945,BARO0,48.18,89879
37.955,BARO0,48.17,89859
37.965,BARO0,48.19,89825
37.975,BARO0,48.19,89831
37.985,BARO0,48.21,89844
37.995,BARO0,48.19,89856
38.005,BARO0,48.18,89838
38.015,BARO0,48.17,89837
38.025,BARO0,48.21,89879
38.035,BARO0,48.19,89849
38.045,BARO0,48.18,89889
38.055,BARO0,48.21,89860
38.065,BARO0,48.21,89858
38.075,BARO0,48.2,89897
38.085,BARO0,48.2,89860
38.095,BARO0,48.19,89891
38.105,BARO0,48.19,89874
38.115,BARO0,48.18,89895
38.125,BARO0,48.19,89887
38.135,BARO0,48.19,89914
38.145,BARO0,48.21,89870
38.155,BARO0,48.2,89923
38.165,BARO0,48.21,89871
38.175,BARO0,48.19,89882
38.185,BARO0,48.2,89909
38.195,BARO0,48.19,89880
38.205,BARO0,48.2,89894
38.215,BARO0,48.19,89858
38.225,BARO0,48.22,89913
38.235,BARO0,48.21,89893
38.245,BARO0,48.19,89880
38.255,BARO0,48.2,89901
38.265,BARO0,48.17,89904
38.275,BARO0,48.2,89890
38.285,BARO0,48.19,89873
38.295,BARO0,48.19,89881
38.305,BARO0,48.19,89874
38.315,BARO0,48.2,89897
38.325,BARO0,48.2,89892
38.335,BARO0,48.21,89909
38.345,BARO0,48.2,89900
38.355,BARO0,48.2,89938
38.365,BARO0,48.2,89893
38.375,BARO0,48.2,89883
38.385,BARO0,48.2,89931
38.395,BARO0,48.19,89884
38.405,BARO0,48.19,89923
38.415,BARO0,48.2,89912
38.425,BARO0,48.2,89938
38.435,BARO0,48.21,89882
38.445,BARO0,48.21,89917
38.455,BARO0,48.23,89951
38.465,BARO0,48.21,89944
38.475,BARO0,48.22,89919
38.485,BARO0,48.2,89954
38.495,BARO0,48.22,89940
38.505,BARO0,48.23,89974
38.515,BARO0,48.22,89976
38.525,BARO0,48.21,89920
38.535,BARO0,48.22,89963
38.545,BARO0,48.21,89922
38.555,BARO0,48.21,89943
38.565,BARO0,48.21,89970
38.575,BARO0,48.23,89910
38.585,BARO0,48.22,89952
38.595,BARO0,48.22,89951
38.605,BARO0,48.23,89940
38.615,BARO0,48.22,89956
38.625,BARO0,48.22,89956
38.635,BARO0,48.23,89925
38.645,BARO0,48.24,89957
38.655,BARO0,48.22,89985
38.665,BARO0,48.22,89962
38.675,BARO0,48.24,89958
38.685,BARO0,48.23,89956
38.695,BARO0,48.23,89964
38.705,BARO0,48.23,89954
38.715,BARO0,48.24,89960
38.725,BARO0,48.23,89951
38.735,BARO0,48.25,89974
38.745,BARO0,48.24,89964
38.755,BARO0,48.23,89960
38.765,BARO0,48.24,89967
38.775,BARO0,48.24,89957
38.785,BARO0,48.23,89962
38.795,BARO0,48.24,89992
38.805,BARO0,48.23,89983
38.815,BARO0,48.25,89990
38.825,BARO0,48.25,89971
38.835,BARO0,48.26,89984
38.845,BARO0,48.24,89981
38.855,BARO0,48.26,89966
38.865,BARO0,48.25,89948
38.875,BARO0,48.25,89971
38.885,BARO0,48.24,89952
38.895,BARO0,48.25,89987
38.905,BARO0,48.25,89985
38.915,BARO0,48.25,89965
38.925,BARO0,48.26,89988
38.935,BARO0,48.24,89980
38.945,BARO0,48.28,90009
38.955,BARO0,48.23,90038
38.965,BARO0,48.25,90004
38.975,BARO0,48.25,89993
38.985,BARO0,48.25,90011
38.995,BARO0,48.25,90023
39.005,BARO0,48.25,89986
39.015,BARO0,48.23,89998
39.025,BARO0,48.25,90040
39.035,BARO0,48.27,90022
39.045,BARO0,48.25,90021
39.055,BARO0,48.27,90002
39.065,BARO0,48.25,90043
39.075,BARO0,48.26,90032
39.085,BARO0,48.24,89996
39.095,BARO0,48.25,90027
39.105,BARO0,48.24,90024
39.115,BARO0,48.25,90011
39.125,BARO0,48.26,90014
39.135,BARO0,48.27,90042
39.145,BARO0,48.26,90024
39.155,BARO0,48.27,90038
39.165,BARO0,48.26,90017
39.175,BARO0,48.26,90041
39.185,BARO0,48.25,90028
39.195,BARO0,48.26,90030
39.205,BARO0,48.26,90053
39.215,BARO0,48.28,90058
39.225,BARO0,48.27,90053
39.235,BARO0,48.27,90051
39.245,BARO0,48.25,90019
39.255,BARO0,48.26,90031
39.265,BARO0,48.26,90028
39.275,BARO0,48.28,90036
39.285,BARO0,48.27,90097
39.295,BARO0,48.27,90050
39.305,BARO0,48.28,90064
39.315,BARO0,48.27,90057
39.325,BARO0,48.27,90065
39.335,BARO0,48.26,90099
39.345,BARO0,48.27,90072
39.355,BARO0,48.26,90082
39.365,BARO0,48.28,90090
39.375,BARO0,48.28,90053
39.385,BARO0,48.27,90059
39.395,BARO0,48.28,90052
39.405,BARO0,48.26,90073
39.415,BARO0,48.27,90094
39.425,BARO0,48.27,90075
39.435,BARO0,48.29,90065
39.445,BARO0,48.29,90063
39.455,BARO0,48.28,90090
39.465,BARO0,48.3,90098
39.475,BARO0,48.28,90097
39.485,BARO0,48.28,90065
39.495,BARO0,48.29,90120
39.505,BARO0,48.28,90067
39.515,BARO0,48.28,90089
39.525,BARO0,48.29,90075
39.535,BARO0,48.3,90100
39.545,BARO0,48.29,90057
39.555,BARO0,48.3,90103
39.565,BARO0,48.28,90094
39.575,BARO0,48.31,90070
39.585,BARO0,48.28,90065
39.595,BARO0,48.29,90087
39.605,BARO0,48.3,90084
39.615,BARO0,48.3,90082
39.625,BARO0,48.31,90086
39.635,BARO0,48.29,90094
39.645,BARO0,48.29,90086
39.655,BARO0,48.29,90077
39.665,BARO0,48.3,90085
39.675,BARO0,48.3,90079
39.685,BARO0,48.3,90109
39.695,BARO0,48.29,90071
39.705,BARO0,48.31,90072
39.715,BARO0,48.3,90114
39.725,BARO0,48.31,90110
39.735,BARO0,48.3,90131
39.745,BARO0,48.32,90132
39.755,BARO0,48.32,90117
39.765,BARO0,48.31,90100
39.775,BARO0,48.28,90106
39.785,BARO0,48.3,90107
39.795,BARO0,48.3,90092
39.805,BARO0,48.29,90105
39.815,BARO0,48.29,90121
39.825,BARO0,48.3,90082
39.835,BARO0,48.3,90138
39.845,BARO0,48.27,90142
39.855,BARO0,48.29,90115
39.865,BARO0,48.29,90150
39.875,BARO0,48.29,90153
39.885,BARO0,48.29,90144
39.895,BARO0,48.3,90132
39.905,BARO0,48.3,90115
39.915,BARO0,48.31,90144
39.925,BARO0,48.3,90103
39.935,BARO0,48.3,90129
39.945,BARO0,48.31,90153
39.955,BARO0,48.31,90129
39.965,BARO0,48.3,90107
39.975,BARO0,48.31,90147
39.985,BARO0,48.31,90155
39.995,BARO0,48.29,90150
40.005,BARO0,48.31,90117
40.015,BARO0,48.31,90138
40.025,BARO0,48.31,90165
40.035,BARO0,48.29,90182
40.045,BARO0,48.32,90187
40.055,BARO0,48.3,90133
40.065,BARO0,48.3,90132
40.075,BARO0,48.31,90158
40.085,BARO0,48.31,90176
40.095,BARO0,48.31,90169
40.105,BARO0,48.31,90156
40.115,BARO0,48.31,90185
40.125,BARO0,48.31,90146
40.135,BARO0,48.32,90152
40.145,BARO0,48.32,90173
40.155,BARO0,48.31,90195
40.165,BARO0,48.3,90180
40.175,BARO0,48.31,90175
40.185,BARO0,48.31,90181
40.195,BARO0,48.31,90171
40.205,BARO0,48.31,90195
40.215,BARO0,48.31,90179
40.225,BARO0,48.33,90211
40.235,BARO0,48.32,90208
40.245,BARO0,48.32,90177
40.255,BARO0,48.32,90187
40.265,BARO0,48.31,90209
40.275,BARO0,48.34,90201
40.285,BARO0,48.33,90190
40.295,BARO0,48.31,90193
40.305,BARO0,48.31,90198
40.315,BARO0,48.3,90201
40.325,BARO0,48.32,90205
40.335,BARO0,48.33,90212
40.345,BARO0,48.32,90206
40.355,BARO0,48.31,90211
40.365,BARO0,48.33,90215
40.375,BARO0,48.33,90199
40.385,BARO0,48.34,90221
40.395,BARO0,48.32,90227
40.405,BARO0,48.33,90221
40.415,BARO0,48.34,90236
40.425,BARO0,48.35,90213
40.435,BARO0,48.35,90196
40.445,BARO0,48.33,90208
40.455,BARO0,48.35,90196
40.465,BARO0,48.35,90215
40.475,BARO0,48.33,90232
40.485,BARO0,48.32,90233
40.495,BARO0,48.33,90213
40.505,BARO0,48.33,90220
40.515,BARO0,48.32,90202
40.525,BARO0,48.33,90200
40.535,BARO0,48.36,90257
40.545,BARO0,48.34,90207
40.555,BARO0,48.32,90236
40.565,BARO0,48.35,90235
40.575,BARO0,48.33,90212
40.585,BARO0,48.33,90252
40.595,BARO0,48.33,90209
40.605,BARO0,48.33,90250
40.615,BARO0,48.34,90246
40.625,BARO0,48.34,90254
40.635,BARO0,48.33,90275
40.645,BARO0,48.34,90257
40.655,BARO0,48.34,90259
40.665,BARO0,48.35,90242
40.675,BARO0,48.35,90251
40.685,BARO0,48.34,90268
40.695,BARO0,48.34,90271
40.705,BARO0,48.33,90260
40.715,BARO0,48.35,90249
40.725,BARO0,48.32,90265
40.735,BARO0,48.34,90274
40.745,BARO0,48.34,90281
40.755,BARO0,48.35,90275
40.765,BARO0,48.35,90281
40.775,BARO0,48.34,90272
40.785,BARO0,48.35,90273
40.795,BARO0,48.34,90292
40.805,BARO0,48.34,90282
40.815,BARO0,48.34,90293
40.825,BARO0,48.33,90251
40.835,BARO0,48.35,90291
40.845,BARO0,48.35,90281
40.855,BARO0,48.35,90310
40.865,BARO0,48.33,90274
40.875,BARO0,48.37,90254
40.885,BARO0,48.34,90313
40.895,BARO0,48.33,90265
40.905,BARO0,48.34,90275
40.915,BARO0,48.34,90275
40.925,BARO0,48.33,90304
40.935,BARO0,48.36,90298
40.945,BARO0,48.34,90324
40.955,BARO0,48.37,90312
40.965,BARO0,48.33,90298
40.975,BARO0,48.36,90324
40.985,BARO0,48.35,90325
40.995,BARO0,48.35,90299
41.005,BARO0,48.34,90330
41.015,BARO0,48.36,90344
41.025,BARO0,48.35,90337
41.035,BARO0,48.36,90329
41.045,BARO0,48.33,90292
41.055,BARO0,48.35,90333
41.065,BARO0,48.37,90306
41.075,BARO0,48.37,90337
41.085,BARO0,48.35,90306
41.095,BARO0,48.35,90336
41.105,BARO0,48.36,90309
41.115,BARO0,48.35,90351
41.125,BARO0,48.35,90340
41.135,BARO0,48.37,90308
41.145,BARO0,48.33,90332
41.155,BARO0,48.37,90347
41.165,BARO0,48.37,90333
41.175,BARO0,48.35,90326
41.185,BARO0,48.36,90312
41.195,BARO0,48.36,90343
41.205,BARO0,48.39,90333
41.215,BARO0,48.38,90355
41.225,BARO0,48.38,90366
41.235,BARO0,48.38,90355
41.245,BARO0,48.37,90353
41.255,BARO0,48.37,90337
41.265,BARO0,48.37,90351
41.275,BARO0,48.36,90349
41.285,BARO0,48.37,90358
41.295,BARO0,48.36,90321
41.305,BARO0,48.38,90363
41.315,BARO0,48.37,90339
41.325,BARO0,48.38,90341
41.335,BARO0,48.37,90333
41.345,BARO0,48.36,90354
41.355,BARO0,48.37,90342
41.365,BARO0,48.39,90346
41.375,BARO0,48.36,90340
41.385,BARO0,48.37,90361
41.395,BARO0,48.36,90342
41.405,BARO0,48.37,90344
41.415,BARO0,48.38,90327
41.425,BARO0,48.37,90374
41.435,BARO0,48.39,90312
41.445,BARO0,48.39,90359
41.455,BARO0,48.37,90364
41.465,BARO0,48.37,90343
41.475,BARO0,48.37,90384
41.485,BARO0,48.39,90372
41.495,BARO0,48.37,90360
41.505,BARO0,48.37,90391
41.515,BARO0,48.38,90366
41.525,BARO0,48.38,90441
41.535,BARO0,48.37,90386
41.545,BARO0,48.36,90394
41.555,BARO0,48.38,90383
41.565,BARO0,48.37,90384
41.575,BARO0,48.39,90409
41.585,BARO0,48.37,90406
41.595,BARO0,48.36,90384
41.605,BARO0,48.38,90407
41.615,BARO0,48.37,90409
41.625,BARO0,48.38,90387
41.635,BARO0,48.38,90401
41.645,BARO0,48.41,90372
41.655,BARO0,48.37,90405
41.665,BARO0,48.39,90420
41.675,BARO0,48.38,90412
41.685,BARO0,48.36,90405
41.695,BARO0,48.37,90382
41.705,BARO0,48.37,90408
41.715,BARO0,48.35,90417
41.725,BARO0,48.38,90394
41.735,BARO0,48.39,90417
41.745,BARO0,48.38,90392
41.755,BARO0,48.38,90394
41.765,BARO0,48.36,90409
41.775,BARO0,48.37,90397
41.785,BARO0,48.37,90394
41.795,BARO0,48.37,90406
41.805,BARO0,48.37,90420
41.815,BARO0,48.37,90422
41.825,BARO0,48.37,90440
41.835,BARO0,48.36,90411
41.845,BARO0,48.38,90424
41.855,BARO0,48.38,90443
41.865,BARO0,48.38,90425
41.875,BARO0,48.38,90471
41.885,BARO0,48.39,90424
41.895,BARO0,48.37,90459
41.905,BARO0,48.37,90436
41.915,BARO0,48.38,90428
41.925,BARO0,48.37,90419
41.935,BARO0,48.39,90424
41.945,BARO0,48.39,90441
41.955,BARO0,48.37,90461
41.965,BARO0,48.37,90434
41.975,BARO0,48.38,90462
41.985,BARO0,48.37,90460
41.995,BARO0,48.37,90435
42.005,BARO0,48.38,90453
42.015,BARO0,48.39,90453
42.025,BARO0,48.38,90461
42.035,BARO0,48.4,90479
42.045,BARO0,48.37,90460
42.055,BARO0,48.37,90453
42.065,BARO0,48.39,90469
42.075,BARO0,48.39,90445
42.085,BARO0,48.38,90490
42.095,BARO0,48.38,90465
42.105,BARO0,48.38,90444
42.115,BARO0,48.39,90432
42.125,BARO0,48.4,90471
42.135,BARO0,48.39,90455
42.145,BARO0,48.4,90475
42.155,BARO0,48.4,90478
42.165,BARO0,48.4,90485
42.175,BARO0,48.38,90465
42.185,BARO0,48.38,90471
42.195,BARO0,48.38,90476
42.205,BARO0,48.39,90456
42.215,BARO0,48.37,90460
42.225,BARO0,48.4,90458
42.235,BARO0,48.39,90478
42.245,BARO0,48.39,90482
42.255,BARO0,48.39,90505
42.265,BARO0,48.39,90464
42.275,BARO0,48.37,90466
42.285,BARO0,48.37,90484
42.295,BARO0,48.39,90497
42.305,BARO0,48.38,90502
42.315,BARO0,48.38,90516
42.325,BARO0,48.39,90473
42.335,BARO0,48.39,90491
42.345,BARO0,48.39,90501
42.355,BARO0,48.39,90510
42.365,BARO0,48.38,90489
42.375,BARO0,48.37,90502
42.385,BARO0,48.36,90540
42.395,BARO0,48.35,90518
42.405,BARO0,48.38,90539
42.415,BARO0,48.38,90534
42.425,BARO0,48.37,90492
42.435,BARO0,48.36,90528
42.445,BARO0,48.36,90523
42.455,BARO0,48.38,90532
42.465,BARO0,48.36,90535
42.475,BARO0,48.37,90515
42.485,BARO0,48.37,90515
42.495,BARO0,48.36,90486
42.505,BARO0,48.37,90538
42.515,BARO0,48.37,90525
42.525,BARO0,48.35,90480
42.535,BARO0,48.37,90524
42.545,BARO0,48.36,90520
42.555,BARO0,48.37,90528
42.565,BARO0,48.37,90540
42.575,BARO0,48.37,90527
42.585,BARO0,48.35,90535
42.595,BARO0,48.35,90503
42.605,BARO0,48.36,90528
42.615,BARO0,48.37,90535
42.625,BARO0,48.37,90500
42.635,BARO0,48.36,90540
42.645,BARO0,48.37,90579
42.655,BARO0,48.36,90545
42.665,BARO0,48.35,90530
42.675,BARO0,48.34,90557
42.685,BARO0,48.35,90547
42.695,BARO0,48.35,90518
42.705,BARO0,48.35,90549
42.715,BARO0,48.37,90601
42.725,BARO0,48.36,90565
42.735,BARO0,48.34,90584
42.745,BARO0,48.35,90582
42.755,BARO0,48.35,90592
42.765,BARO0,48.36,90569
42.775,BARO0,48.34,90559
42.785,BARO0,48.34,90565
42.795,BARO0,48.35,90564
42.805,BARO0,48.33,90593
42.815,BARO0,48.36,90546
42.825,BARO0,48.35,90559
42.835,BARO0,48.35,90604
42.845,BARO0,48.35,90601
42.855,BARO0,48.34,90573
42.865,BARO0,48.34,90589
