ts,q0_estimated,q1_estimated,q2_estimated,q3_estimated
43.25,-9.309,2.755,-0.371,2.366
43.26,-9.321,2.843,-0.05,2.242
43.27,-9.321,2.925,0.27,2.114
43.28,-9.311,3.002,0.592,1.983
43.29,-9.289,3.072,0.913,1.849
43.3,-9.257,3.137,1.234,1.712
43.31,-9.214,3.195,1.553,1.573
43.32,-9.159,3.248,1.869,1.432
43.33,-9.094,3.294,2.184,1.29
43.34,-9.018,3.334,2.495,1.145
43.35,-8.932,3.367,2.803,1.001
43.36,-8.836,3.394,3.108,0.855
43.37,-8.729,3.417,3.408,0.708
43.38,-8.611,3.434,3.705,0.561
43.39,-8.484,3.444,3.997,0.414
43.4,-8.347,3.449,4.284,0.266
43.41,-8.2,3.447,4.567,0.119
43.42,-8.043,3.439,4.844,-0.027
43.43,-7.877,3.425,5.117,-0.173
43.44,-7.701,3.405,5.384,-0.318
43.45,-7.515,3.379,5.645,-0.463
43.46,-7.321,3.347,5.901,-0.606
43.47,-7.117,3.309,6.15,-0.748
43.48,-6.905,3.265,6.392,-0.889
43.49,-6.684,3.216,6.627,-1.028
43.5,-6.454,3.161,6.854,-1.164
43.51,-6.217,3.1,7.073,-1.299
43.52,-5.972,3.035,7.284,-1.431
43.53,-5.721,2.964,7.486,-1.56
43.54,-5.462,2.888,7.678,-1.687
43.55,-5.198,2.807,7.862,-1.81
43.56,-4.927,2.722,8.036,-1.93
43.57,-4.651,2.632,8.2,-2.046
43.58,-4.369,2.537,8.355,-2.159
43.59,-4.082,2.438,8.499,-2.267
43.6,-3.79,2.335,8.634,-2.372
43.61,-3.493,2.227,8.759,-2.472
43.62,-3.191,2.116,8.873,-2.568
43.63,-2.886,2.001,8.977,-2.659
43.64,-2.576,1.882,9.07,-2.745
43.65,-2.263,1.76,9.153,-2.827
43.66,-1.946,1.634,9.225,-2.904
43.67,-1.626,1.505,9.285,-2.976
43.68,-1.304,1.373,9.335,-3.042
43.69,-0.98,1.238,9.373,-3.103
43.7,-0.655,1.102,9.4,-3.159
43.71,-0.33,0.963,9.416,-3.208
43.72,-0.004,0.822,9.42,-3.252
43.73,0.319,0.68,9.412,-3.29
43.74,0.643,0.537,9.394,-3.323
43.75,0.964,0.393,9.364,-3.349
43.76,1.284,0.248,9.323,-3.369
43.77,1.602,0.104,9.272,-3.383
43.78,1.917,-0.041,9.209,-3.391
43.79,2.229,-0.186,9.136,-3.392
43.8,2.538,-0.331,9.053,-3.388
43.81,2.845,-0.475,8.959,-3.377
43.82,3.148,-0.619,8.854,-3.36
43.83,3.447,-0.763,8.739,-3.339
43.84,3.743,-0.905,8.614,-3.311
43.85,4.034,-1.047,8.478,-3.277
43.86,4.321,-1.187,8.332,-3.237
43.87,4.604,-1.326,8.176,-3.19
43.88,4.882,-1.463,8.011,-3.137
43.89,5.154,-1.598,7.835,-3.078
43.9,5.422,-1.73,7.65,-3.012
43.91,5.683,-1.86,7.455,-2.941
43.92,5.938,-1.986,7.251,-2.863
43.93,6.186,-2.109,7.039,-2.779
43.94,6.426,-2.228,6.818,-2.69
43.95,6.658,-2.343,6.59,-2.595
43.96,6.882,-2.454,6.354,-2.495
43.97,7.098,-2.56,6.111,-2.39
43.98,7.305,-2.661,5.86,-2.28
43.99,7.503,-2.757,5.603,-2.165
44,7.693,-2.847,5.34,-2.046
44.01,7.873,-2.933,5.07,-1.922
44.02,8.044,-3.012,4.794,-1.793
44.03,8.206,-3.086,4.512,-1.661
44.04,8.359,-3.154,4.224,-1.525
44.05,8.502,-3.215,3.931,-1.385
44.06,8.635,-3.269,3.633,-1.242
44.07,8.758,-3.317,3.329,-1.096
44.08,8.87,-3.358,3.022,-0.947
44.09,8.972,-3.392,2.71,-0.796
44.1,9.063,-3.419,2.395,-0.642
44.11,9.144,-3.439,2.077,-0.487
44.12,9.213,-3.451,1.756,-0.33
44.13,9.271,-3.456,1.434,-0.173
44.14,9.318,-3.453,1.111,-0.015
44.15,9.354,-3.443,0.787,0.142
44.16,9.378,-3.425,0.462,0.3
44.17,9.391,-3.4,0.138,0.456
44.18,9.394,-3.367,-0.185,0.612
44.19,9.385,-3.327,-0.508,0.765
44.2,9.365,-3.28,-0.831,0.917
44.21,9.334,-3.226,-1.152,1.067
44.22,9.291,-3.164,-1.472,1.215
44.23,9.238,-3.096,-1.79,1.36
44.24,9.174,-3.02,-2.106,1.502
44.25,9.1,-2.939,-2.42,1.64
44.26,9.014,-2.85,-2.732,1.775
44.27,8.917,-2.755,-3.041,1.906
44.28,8.809,-2.654,-3.347,2.034
44.29,8.69,-2.549,-3.649,2.158
44.3,8.56,-2.438,-3.947,2.278
44.31,8.419,-2.322,-4.24,2.393
44.32,8.269,-2.2,-4.528,2.503
44.33,8.108,-2.073,-4.81,2.607
44.34,7.938,-1.942,-5.087,2.706
44.35,7.759,-1.806,-5.357,2.798
44.36,7.57,-1.666,-5.62,2.885
44.37,7.372,-1.522,-5.876,2.965
44.38,7.166,-1.375,-6.124,3.038
44.39,6.951,-1.226,-6.366,3.105
44.4,6.728,-1.073,-6.599,3.164
44.41,6.497,-0.919,-6.825,3.217
44.42,6.258,-0.762,-7.042,3.263
44.43,6.011,-0.603,-7.252,3.301
44.44,5.756,-0.444,-7.453,3.332
44.45,5.494,-0.282,-7.645,3.356
44.46,5.225,-0.121,-7.829,3.373
44.47,4.948,0.041,-8.004,3.382
44.48,4.664,0.203,-8.169,3.384
44.49,4.375,0.366,-8.325,3.378
44.5,4.079,0.528,-8.47,3.366
44.51,3.779,0.689,-8.604,3.346
44.52,3.474,0.848,-8.728,3.319
44.53,3.165,1.005,-8.841,3.284
44.54,2.853,1.16,-8.943,3.243
44.55,2.538,1.312,-9.034,3.195
44.56,2.22,1.462,-9.113,3.141
44.57,1.9,1.608,-9.182,3.08
44.58,1.578,1.75,-9.239,3.013
44.59,1.255,1.888,-9.284,2.94
44.6,0.93,2.023,-9.319,2.861
44.61,0.605,2.153,-9.342,2.777
44.62,0.278,2.279,-9.354,2.687
44.63,-0.048,2.4,-9.355,2.591
44.64,-0.376,2.516,-9.344,2.49
44.65,-0.704,2.628,-9.322,2.385
44.66,-1.032,2.734,-9.288,2.274
44.67,-1.359,2.835,-9.243,2.159
44.68,-1.686,2.931,-9.187,2.04
44.69,-2.011,3.021,-9.118,1.916
44.7,-2.334,3.105,-9.038,1.789
44.71,-2.655,3.183,-8.947,1.658
44.72,-2.972,3.255,-8.844,1.525
44.73,-3.286,3.321,-8.731,1.388
44.74,-3.595,3.382,-8.606,1.25
44.75,-3.899,3.437,-8.47,1.11
44.76,-4.198,3.485,-8.323,0.967
44.77,-4.492,3.527,-8.166,0.823
44.78,-4.78,3.562,-7.999,0.678
44.79,-5.062,3.59,-7.822,0.532
44.8,-5.338,3.612,-7.635,0.384
44.81,-5.607,3.627,-7.439,0.237
44.82,-5.869,3.636,-7.233,0.089
44.83,-6.124,3.637,-7.018,-0.059
44.84,-6.372,3.633,-6.793,-0.207
44.85,-6.612,3.621,-6.559,-0.354
44.86,-6.844,3.603,-6.317,-0.502
44.87,-7.068,3.579,-6.066,-0.648
44.88,-7.283,3.548,-5.807,-0.794
44.89,-7.489,3.511,-5.54,-0.938
44.9,-7.686,3.467,-5.265,-1.081
44.91,-7.873,3.417,-4.983,-1.222
44.92,-8.049,3.361,-4.696,-1.361
44.93,-8.215,3.299,-4.402,-1.497
44.94,-8.369,3.231,-4.104,-1.631
44.95,-8.513,3.158,-3.8,-1.761
44.96,-8.645,3.079,-3.492,-1.889
44.97,-8.766,2.995,-3.18,-2.013
44.98,-8.876,2.905,-2.865,-2.133
44.99,-8.975,2.811,-2.546,-2.25
45,-9.061,2.711,-2.224,-2.363
45.01,-9.136,2.607,-1.899,-2.472
45.02,-9.2,2.497,-1.572,-2.577
45.03,-9.252,2.383,-1.243,-2.677
45.04,-9.291,2.265,-0.912,-2.773
45.05,-9.32,2.142,-0.58,-2.865
45.06,-9.336,2.015,-0.247,-2.951
45.07,-9.34,1.885,0.087,-3.033
45.08,-9.332,1.75,0.421,-3.109
45.09,-9.312,1.612,0.755,-3.18
45.1,-9.28,1.47,1.088,-3.245
45.11,-9.235,1.326,1.419,-3.305
45.12,-9.179,1.178,1.749,-3.358
45.13,-9.111,1.029,2.076,-3.406
45.14,-9.031,0.877,2.4,-3.448
45.15,-8.94,0.724,2.72,-3.484
45.16,-8.837,0.569,3.036,-3.513
45.17,-8.724,0.414,3.348,-3.536
45.18,-8.599,0.257,3.656,-3.552
45.19,-8.463,0.1,3.958,-3.562
45.2,-8.316,-0.057,4.255,-3.568
45.21,-8.158,-0.215,4.546,-3.567
45.22,-7.99,-0.372,4.831,-3.559
45.23,-7.812,-0.53,5.11,-3.545
45.24,-7.624,-0.687,5.383,-3.524
45.25,-7.425,-0.843,5.649,-3.497
45.26,-7.217,-0.999,5.908,-3.463
45.27,-7,-1.153,6.16,-3.422
45.28,-6.772,-1.306,6.405,-3.374
45.29,-6.536,-1.458,6.642,-3.32
45.3,-6.292,-1.607,6.869,-3.26
45.31,-6.039,-1.753,7.088,-3.193
45.32,-5.779,-1.897,7.297,-3.12
45.33,-5.512,-2.038,7.497,-3.04
45.34,-5.239,-2.174,7.686,-2.955
45.35,-4.96,-2.307,7.864,-2.865
45.36,-4.676,-2.435,8.033,-2.768
45.37,-4.387,-2.559,8.19,-2.667
45.38,-4.093,-2.678,8.337,-2.561
45.39,-3.794,-2.791,8.473,-2.45
45.4,-3.492,-2.9,8.598,-2.334
45.41,-3.185,-3.004,8.713,-2.214
45.42,-2.875,-3.101,8.817,-2.089
45.43,-2.561,-3.193,8.91,-1.96
45.44,-2.244,-3.279,8.992,-1.826
45.45,-1.923,-3.36,9.063,-1.689
45.46,-1.6,-3.433,9.124,-1.549
45.47,-1.274,-3.501,9.172,-1.405
45.48,-0.945,-3.562,9.21,-1.257
45.49,-0.615,-3.617,9.236,-1.107
45.5,-0.283,-3.664,9.25,-0.954
45.51,0.048,-3.704,9.253,-0.799
45.52,0.38,-3.737,9.245,-0.642
45.53,0.712,-3.763,9.224,-0.484
45.54,1.043,-3.781,9.192,-0.325
45.55,1.373,-3.792,9.148,-0.165
45.56,1.701,-3.796,9.093,-0.006
45.57,2.026,-3.792,9.027,0.153
45.58,2.349,-3.78,8.949,0.311
45.59,2.669,-3.761,8.86,0.469
45.6,2.985,-3.736,8.759,0.625
45.61,3.298,-3.702,8.648,0.78
45.62,3.608,-3.662,8.526,0.933
45.63,3.914,-3.614,8.392,1.084
45.64,4.215,-3.56,8.248,1.233
45.65,4.511,-3.498,8.093,1.379
45.66,4.802,-3.432,7.927,1.523
45.67,5.086,-3.358,7.75,1.664
45.68,5.366,-3.279,7.563,1.802
45.69,5.638,-3.192,7.366,1.937
45.7,5.905,-3.099,7.158,2.067
45.71,6.163,-3,6.942,2.192
45.72,6.414,-2.896,6.716,2.313
45.73,6.657,-2.785,6.481,2.43
45.74,6.891,-2.67,6.238,2.54
45.75,7.116,-2.55,5.987,2.646
45.76,7.331,-2.425,5.729,2.745
45.77,7.537,-2.296,5.463,2.838
45.78,7.733,-2.163,5.191,2.925
45.79,7.919,-2.026,4.912,3.006
45.8,8.095,-1.887,4.627,3.08
45.81,8.26,-1.744,4.336,3.148
45.82,8.415,-1.598,4.04,3.21
45.83,8.559,-1.45,3.738,3.264
45.84,8.693,-1.3,3.43,3.311
45.85,8.815,-1.148,3.118,3.352
45.86,8.927,-0.994,2.801,3.386
45.87,9.027,-0.839,2.479,3.413
45.88,9.116,-0.683,2.154,3.433
45.89,9.192,-0.526,1.824,3.446
45.9,9.258,-0.369,1.492,3.453
45.91,9.311,-0.212,1.157,3.452
45.92,9.351,-0.055,0.82,3.445
45.93,9.38,0.1,0.482,3.43
45.94,9.396,0.254,0.143,3.409
45.95,9.399,0.407,-0.195,3.382
45.96,9.391,0.558,-0.534,3.348
45.97,9.369,0.707,-0.873,3.307
45.98,9.336,0.853,-1.21,3.261
45.99,9.29,0.997,-1.546,3.208
46,9.233,1.138,-1.88,3.149
46.01,9.163,1.275,-2.211,3.085
46.02,9.081,1.409,-2.541,3.014
46.03,8.986,1.54,-2.868,2.939
46.04,8.88,1.666,-3.191,2.858
46.05,8.762,1.789,-3.512,2.771
46.06,8.632,1.908,-3.828,2.68
46.07,8.49,2.022,-4.14,2.584
46.08,8.336,2.132,-4.448,2.484
46.09,8.17,2.238,-4.75,2.379
46.1,7.994,2.338,-5.046,2.27
46.11,7.806,2.434,-5.336,2.157
46.12,7.608,2.526,-5.618,2.041
46.13,7.399,2.614,-5.892,1.922
46.14,7.181,2.695,-6.158,1.8
46.15,6.953,2.771,-6.415,1.675
46.16,6.716,2.842,-6.664,1.548
46.17,6.471,2.906,-6.903,1.419
46.18,6.218,2.965,-7.133,1.287
46.19,5.956,3.018,-7.353,1.154
46.2,5.687,3.065,-7.563,1.019
46.21,5.412,3.106,-7.764,0.882
46.22,5.129,3.141,-7.954,0.744
46.23,4.839,3.17,-8.134,0.605
46.24,4.543,3.193,-8.303,0.465
46.25,4.241,3.209,-8.462,0.323
46.26,3.933,3.219,-8.609,0.181
46.27,3.619,3.224,-8.746,0.038
46.28,3.3,3.222,-8.872,-0.104
46.29,2.976,3.213,-8.985,-0.247
46.3,2.648,3.199,-9.088,-0.39
46.31,2.316,3.178,-9.178,-0.533
46.32,1.981,3.151,-9.256,-0.675
46.33,1.644,3.117,-9.322,-0.817
46.34,1.304,3.078,-9.375,-0.956
46.35,0.962,3.032,-9.416,-1.095
46.36,0.62,2.98,-9.445,-1.231
46.37,0.276,2.922,-9.461,-1.365
46.38,-0.066,2.858,-9.464,-1.497
46.39,-0.41,2.788,-9.455,-1.626
46.4,-0.753,2.712,-9.433,-1.753
46.41,-1.094,2.63,-9.399,-1.876
46.42,-1.435,2.543,-9.353,-1.996
46.43,-1.773,2.449,-9.294,-2.112
46.44,-2.11,2.35,-9.223,-2.224
46.45,-2.444,2.245,-9.139,-2.332
46.46,-2.775,2.135,-9.044,-2.436
46.47,-3.102,2.02,-8.936,-2.535
46.48,-3.425,1.9,-8.817,-2.629
46.49,-3.744,1.775,-8.685,-2.718
46.5,-4.058,1.645,-8.542,-2.802
46.51,-4.365,1.511,-8.388,-2.88
46.52,-4.667,1.372,-8.222,-2.952
46.53,-4.962,1.23,-8.046,-3.018
46.54,-5.25,1.085,-7.859,-3.078
46.55,-5.53,0.936,-7.662,-3.132
46.56,-5.803,0.785,-7.455,-3.179
46.57,-6.067,0.632,-7.238,-3.222
46.58,-6.323,0.477,-7.011,-3.258
46.59,-6.57,0.319,-6.776,-3.287
46.6,-6.808,0.16,-6.532,-3.308
46.61,-7.037,0,-6.279,-3.323
46.62,-7.255,-0.162,-6.019,-3.33
46.63,-7.464,-0.325,-5.751,-3.33
46.64,-7.663,-0.49,-5.475,-3.323
46.65,-7.852,-0.654,-5.193,-3.307
46.66,-8.03,-0.819,-4.904,-3.284
46.67,-8.197,-0.984,-4.609,-3.254
46.68,-8.353,-1.148,-4.308,-3.215
46.69,-8.498,-1.311,-4.001,-3.169
46.7,-8.631,-1.472,-3.691,-3.115
46.71,-8.752,-1.632,-3.375,-3.053
46.72,-8.862,-1.789,-3.057,-2.984
46.73,-8.96,-1.944,-2.734,-2.907
46.74,-9.046,-2.095,-2.409,-2.823
46.75,-9.119,-2.243,-2.081,-2.731
46.76,-9.181,-2.387,-1.752,-2.633
46.77,-9.23,-2.527,-1.421,-2.528
46.78,-9.267,-2.661,-1.089,-2.415
46.79,-9.292,-2.791,-0.756,-2.297
46.8,-9.305,-2.916,-0.423,-2.172
46.81,-9.306,-3.034,-0.09,-2.041
46.82,-9.295,-3.147,0.243,-1.904
46.83,-9.272,-3.253,0.576,-1.761
46.84,-9.237,-3.352,0.908,-1.613
46.85,-9.19,-3.445,1.239,-1.459
46.86,-9.131,-3.529,1.568,-1.301
46.87,-9.06,-3.607,1.895,-1.139
46.88,-8.978,-3.677,2.219,-0.973
46.89,-8.884,-3.738,2.539,-0.804
46.9,-8.778,-3.792,2.855,-0.631
46.91,-8.662,-3.837,3.166,-0.456
46.92,-8.535,-3.873,3.472,-0.279
46.93,-8.398,-3.9,3.773,-0.101
46.94,-8.25,-3.919,4.068,0.078
46.95,-8.093,-3.929,4.357,0.258
46.96,-7.925,-3.93,4.641,0.438
46.97,-7.748,-3.922,4.918,0.618
46.98,-7.561,-3.905,5.188,0.798
46.99,-7.365,-3.879,5.453,0.977
47,-7.16,-3.844,5.71,1.154
47.01,-6.946,-3.801,5.96,1.329
47.02,-6.723,-3.748,6.203,1.503
47.03,-6.49,-3.69,6.438,1.674
47.04,-6.249,-3.624,6.664,1.842
47.05,-6,-3.549,6.882,2.007
47.06,-5.744,-3.465,7.091,2.168
47.07,-5.48,-3.374,7.291,2.326
47.08,-5.209,-3.275,7.482,2.478
47.09,-4.932,-3.168,7.664,2.625
47.1,-4.649,-3.054,7.835,2.766
47.11,-4.361,-2.933,7.997,2.901
47.12,-4.067,-2.805,8.148,3.03
47.13,-3.768,-2.672,8.289,3.153
47.14,-3.464,-2.532,8.419,3.269
47.15,-3.156,-2.387,8.539,3.378
47.16,-2.845,-2.237,8.648,3.479
47.17,-2.529,-2.083,8.745,3.573
47.18,-2.21,-1.923,8.832,3.66
47.19,-1.888,-1.76,8.908,3.738
47.2,-1.563,-1.593,8.972,3.809
47.21,-1.236,-1.423,9.025,3.871
47.22,-0.907,-1.249,9.066,3.925
47.23,-0.577,-1.074,9.096,3.971
47.24,-0.245,-0.896,9.114,4.008
47.25,0.087,-0.716,9.12,4.037
47.26,0.42,-0.536,9.114,4.058
47.27,0.752,-0.355,9.096,4.07
47.28,1.083,-0.175,9.066,4.073
47.29,1.412,0.004,9.024,4.069
47.3,1.74,0.183,8.971,4.056
47.31,2.065,0.36,8.905,4.035
47.32,2.388,0.536,8.828,4.007
47.33,2.707,0.71,8.74,3.971
47.34,3.023,0.881,8.639,3.928
47.35,3.336,1.05,8.528,3.877
47.36,3.644,1.217,8.404,3.82
47.37,3.948,1.381,8.27,3.756
47.38,4.246,1.541,8.124,3.685
47.39,4.54,1.699,7.967,3.608
47.4,4.828,1.852,7.799,3.524
47.41,5.11,2.003,7.62,3.435
47.42,5.385,2.149,7.43,3.34
47.43,5.653,2.291,7.23,3.24
47.44,5.914,2.429,7.02,3.134
47.45,6.167,2.563,6.8,3.023
47.46,6.411,2.692,6.571,2.907
47.47,6.647,2.816,6.332,2.787
47.48,6.873,2.936,6.085,2.663
47.49,7.09,3.051,5.829,2.535
47.5,7.297,3.161,5.565,2.404
47.51,7.493,3.267,5.293,2.268
47.52,7.679,3.367,5.015,2.129
47.53,7.853,3.463,4.729,1.987
47.54,8.017,3.553,4.438,1.842
47.55,8.17,3.637,4.14,1.693
47.56,8.311,3.717,3.837,1.541
47.57,8.44,3.791,3.528,1.386
47.58,8.558,3.86,3.215,1.228
47.59,8.664,3.923,2.897,1.068
47.6,8.758,3.98,2.575,0.904
47.61,8.839,4.031,2.25,0.738
47.62,8.908,4.076,1.922,0.57
47.63,8.964,4.115,1.592,0.4
47.64,9.008,4.148,1.261,0.227
47.65,9.039,4.173,0.929,0.054
47.66,9.058,4.193,0.596,-0.12
47.67,9.064,4.205,0.263,-0.295
47.68,9.057,4.21,-0.067,-0.471
47.69,9.039,4.209,-0.398,-0.647
47.7,9.008,4.2,-0.726,-0.823
47.71,8.965,4.184,-1.052,-0.999
47.72,8.911,4.161,-1.376,-1.174
47.73,8.844,4.131,-1.698,-1.348
47.74,8.766,4.093,-2.016,-1.521
47.75,8.677,4.048,-2.331,-1.693
47.76,8.577,3.996,-2.643,-1.864
47.77,8.465,3.936,-2.95,-2.034
47.78,8.342,3.868,-3.254,-2.201
47.79,8.208,3.793,-3.552,-2.367
47.8,8.064,3.71,-3.846,-2.529
47.81,7.909,3.62,-4.135,-2.69
47.82,7.743,3.522,-4.418,-2.847
47.83,7.568,3.417,-4.694,-3
47.84,7.382,3.304,-4.965,-3.15
47.85,7.188,3.183,-5.228,-3.295
47.86,6.984,3.056,-5.484,-3.435
47.87,6.772,2.922,-5.731,-3.569
47.88,6.552,2.781,-5.97,-3.698
47.89,6.324,2.634,-6.201,-3.821
47.9,6.088,2.481,-6.424,-3.936
47.91,5.845,2.323,-6.637,-4.046
47.92,5.596,2.158,-6.842,-4.148
47.93,5.34,1.988,-7.037,-4.242
47.94,5.077,1.813,-7.223,-4.329
47.95,4.808,1.635,-7.399,-4.41
47.96,4.533,1.453,-7.565,-4.482
47.97,4.252,1.267,-7.722,-4.547
47.98,3.966,1.076,-7.868,-4.603
47.99,3.676,0.882,-8.004,-4.65
48,3.381,0.684,-8.13,-4.689
48.01,3.081,0.484,-8.246,-4.718
48.02,2.778,0.281,-8.351,-4.738
48.03,2.472,0.075,-8.445,-4.748
48.04,2.163,-0.13,-8.528,-4.749
48.05,1.853,-0.338,-8.601,-4.74
48.06,1.541,-0.546,-8.662,-4.721
48.07,1.228,-0.753,-8.712,-4.692
48.08,0.915,-0.96,-8.751,-4.653
48.09,0.602,-1.165,-8.779,-4.604
48.1,0.29,-1.368,-8.796,-4.545
48.11,-0.02,-1.568,-8.803,-4.477
48.12,-0.33,-1.765,-8.798,-4.399
48.13,-0.64,-1.959,-8.784,-4.311
48.14,-0.948,-2.149,-8.759,-4.213
48.15,-1.254,-2.334,-8.724,-4.106
48.16,-1.559,-2.514,-8.678,-3.991
48.17,-1.863,-2.689,-8.622,-3.866
