TIMESTAMP;TEMP1;TEMP2;TEMP3;TANK_PRESS;TANK_D_PRESS
10826397;46;213;78;111;105;
10826597;46;213;78;116;99;
10826797;46;213;78;111;111;
10826998;46;213;78;122;98;
10827198;46;213;78;106;108;
10827399;46;213;78;118;106;
10827598;46;213;78;121;107;
10827799;46;213;78;105;96;
10828003;46;213;78;122;103;
10828203;46;213;78;107;103;
10828402;46;213;78;114;98;
10828602;46;213;78;112;106;
10828803;46;213;78;108;103;
10829003;46;213;78;100;95;
10829203;46;213;78;123;110;
10829403;46;213;78;118;100;
10829602;46;213;78;125;98;
10829804;46;213;78;111;96;
10830003;46;213;78;128;109;
10830203;46;213;78;123;107;
10830403;46;213;78;110;115;
10830606;46;213;78;107;101;
10830806;46;216;78;128;109;
10831005;46;216;78;113;98;
10831205;46;216;78;110;115;
10831405;46;216;78;108;117;
10831605;46;216;78;118;98;
10831805;46;216;78;115;99;
10832005;46;216;78;110;110;
10832212;46;216;78;114;92;
10832411;46;216;78;116;106;
10832611;46;216;78;113;108;
10832812;46;216;78;117;94;
10833011;46;216;78;108;112;
10833211;46;223;78;120;102;
10833410;46;223;78;108;94;
10833610;46;223;78;114;100;
10833810;46;223;78;121;110;
10834010;46;223;78;103;106;
10834210;46;223;78;118;108;
10834409;46;223;78;111;101;
10834609;46;223;78;120;109;
10834810;46;225;78;119;99;
10835010;46;225;78;117;99;
10835209;46;225;78;114;110;
10835409;46;225;78;120;100;
10835609;46;225;78;110;108;
10835810;46;225;78;103;108;
10836010;46;225;78;116;92;
10836211;46;228;78;112;104;
10836412;46;228;78;114;94;
10836612;46;228;78;113;110;
10836812;46;228;78;117;116;
10837012;46;228;78;108;100;
10837213;46;228;78;98;100;
10837413;46;228;78;116;99;
10837614;46;228;78;108;106;
10837813;46;228;78;107;104;
10838013;46;230;78;112;100;
10838213;46;230;78;108;105;
10838412;46;230;78;112;98;
10838612;46;230;78;107;107;
10838811;46;230;78;121;103;
10839012;46;230;78;109;98;
10839213;46;230;78;114;102;
10839413;46;230;78;111;112;
10839613;46;230;78;109;109;
10839813;46;230;78;113;97;
10840014;46;230;78;112;105;
10840215;46;230;78;114;107;
10840415;46;230;78;117;96;
10840615;46;230;78;112;106;
10840815;46;230;78;114;105;
10841015;46;230;78;112;101;
10841217;46;233;78;93;104;
10841418;46;233;78;106;102;
10841617;46;233;78;109;104;
10841817;46;233;78;112;94;
10842017;46;233;78;120;106;
10842217;46;233;78;115;104;
10842418;46;233;78;114;106;
10842618;46;233;78;111;96;
10842818;46;233;78;114;100;
10843018;46;233;78;126;102;
10843218;46;233;78;108;94;
10843419;46;233;78;104;96;
10843620;46;233;78;127;111;
10843819;46;233;78;106;103;
10844019;46;233;78;112;107;
10844219;46;233;78;108;105;
10844419;46;237;78;124;96;
10844618;46;237;78;112;112;
10844819;46;237;78;104;108;
10845020;46;237;78;118;101;
10845220;46;237;78;116;102;
10845420;46;237;78;120;109;
10845619;46;237;78;115;111;
10845819;46;237;78;120;102;
10846019;46;237;78;118;98;
10846219;46;237;78;122;96;
10846419;46;237;78;114;107;
10846618;46;237;78;130;100;
10846820;46;237;78;110;98;
10847019;46;237;78;118;105;
10847219;46;237;78;123;106;
10847420;46;237;78;114;115;
10847620;46;237;78;114;106;
10847819;46;237;78;132;107;
10848019;46;237;78;120;104;
10848218;46;237;78;120;107;
10848419;46;237;78;113;105;
10848619;46;237;78;115;103;
10848819;46;237;78;115;107;
10849019;46;237;78;117;107;
10849218;46;242;78;101;104;
10849418;46;242;78;117;106;
10849618;46;242;78;127;96;
10849819;46;242;78;93;89;
10850018;46;242;78;106;100;
10850218;46;242;78;115;109;
10850418;46;242;78;111;98;
10850627;46;242;78;115;108;
10850826;46;242;78;108;102;
10851026;46;242;78;114;108;
10851226;46;242;78;122;110;
10851425;46;242;78;116;94;
10851625;46;242;78;130;104;
10851827;46;242;78;116;106;
10852027;46;242;78;118;104;
10852237;46;242;78;113;110;
10852437;46;246;78;111;102;
10852636;46;246;78;114;112;
10852836;46;246;78;116;97;
10853035;46;246;78;102;103;
10853235;46;246;78;109;109;
10853435;46;246;78;124;104;
10853635;46;246;78;115;110;
10853834;46;246;78;119;110;
10854034;46;246;78;121;111;
10854236;46;246;78;114;98;
10854435;46;246;78;114;105;
10854635;46;246;78;100;106;
10854834;46;246;78;121;100;
10855035;46;246;78;114;107;
10855234;46;246;78;114;109;
10855435;46;249;78;118;104;
10855635;46;249;78;116;102;
10855834;46;249;78;112;93;
10856034;46;249;78;122;102;
10856233;46;249;78;112;105;
10856433;46;249;78;111;106;
10856633;46;249;78;111;100;
10856834;46;249;78;116;104;
10857033;46;249;78;112;99;
10857233;46;249;78;113;101;
10857432;46;249;78;113;103;
10857634;46;249;78;110;109;
10857834;46;249;78;116;108;
10858033;46;249;78;115;100;
10858234;46;249;78;112;100;
10858434;46;252;78;116;106;
10858635;46;252;78;118;98;
10858834;46;252;78;114;96;
10859034;46;252;78;112;100;
10859235;46;252;78;121;100;
10859436;46;252;78;120;96;
10859637;46;252;78;111;91;
10859837;46;252;78;115;100;
10860037;46;254;78;115;93;
10860238;46;254;78;121;107;
10860438;46;254;78;114;106;
10860638;46;254;78;112;102;
10860838;46;254;78;119;107;
10861038;46;254;78;120;95;
10861238;46;254;78;124;107;
10861438;46;256;78;112;105;
10861638;46;256;78;114;103;
10861839;46;256;78;112;116;
10862039;46;256;78;123;94;
10862239;46;256;78;111;106;
10862440;46;256;78;114;102;
10862641;46;256;78;119;92;
10862842;46;256;78;118;104;
10863042;46;256;78;118;102;
10863242;46;256;78;106;106;
10863441;46;256;78;108;110;
10863642;46;256;78;115;113;
10863842;46;256;78;122;100;
10864042;46;256;78;107;102;
10864242;46;256;78;98;108;
10864442;46;256;78;118;102;
10864642;46;256;78;116;92;
10864842;46;256;78;115;102;
10865041;46;256;78;114;94;
10865242;46;256;78;100;98;
10865442;46;256;78;121;102;
10865642;46;256;78;115;109;
10865841;46;256;78;120;99;
10866042;46;256;78;111;102;
10866243;46;256;78;95;102;
10866443;46;256;78;114;107;
10866642;46;256;78;95;100;
10866843;46;256;78;114;102;
10867043;46;256;78;91;112;
10867243;46;256;78;114;106;
10867443;46;256;78;99;102;
10867644;46;256;78;111;101;
10867843;46;256;78;113;100;
10868043;46;263;78;114;104;
10868242;46;263;78;116;101;
10868442;46;263;78;114;97;
10868642;46;263;78;114;105;
10868842;46;263;78;117;104;
10869043;46;263;78;114;104;
10869243;46;263;78;110;103;
10869442;46;263;78;112;100;
10869643;46;263;78;123;108;
10869844;46;263;78;126;98;
10870044;46;263;78;107;98;
10870244;46;263;78;115;107;
10870443;46;263;78;118;100;
10870644;46;263;78;116;108;
10870844;46;263;78;118;109;
10871044;46;263;78;116;99;
10871243;46;263;78;106;104;
10871444;46;263;78;112;99;
10871646;46;263;78;122;102;
10871845;46;263;78;115;105;
10872046;46;263;78;103;100;
10872248;46;263;78;114;102;
10872448;46;263;78;116;104;
10872648;46;263;78;110;104;
10872847;46;263;78;122;102;
10873049;46;263;78;114;108;
10873248;46;263;78;120;106;
10873448;46;263;78;124;100;
10873647;46;263;78;115;108;
10873848;46;263;78;114;105;
10874049;46;263;78;106;109;
10874250;46;263;78;115;104;
10874450;46;263;78;112;100;
10874650;46;263;78;113;108;
10874850;46;263;78;124;111;
10875051;46;263;78;114;92;
10875251;46;263;78;116;104;
10875451;46;263;78;120;106;
10875653;46;263;78;124;108;
10875852;46;263;78;124;114;
10876052;46;263;78;108;110;
10876253;46;263;78;123;94;
10876454;46;263;78;112;98;
10876654;46;263;78;114;117;
10876854;46;263;78;114;105;
10877055;46;263;78;120;104;
10877256;46;263;78;116;114;
10877455;46;271;78;114;110;
10877655;46;271;78;125;92;
10877857;46;271;78;107;102;
10878057;46;271;78;107;97;
10878257;46;271;78;127;101;
10878457;46;271;78;116;106;
10878657;46;271;78;115;100;
10878856;46;271;78;112;99;
10879056;46;271;78;114;98;
10879256;46;271;78;109;101;
10879455;46;271;78;110;94;
10879656;46;271;78;124;105;
10879857;46;271;78;116;100;
10880057;46;271;78;120;103;
10880256;46;271;78;118;113;
10880467;46;271;78;118;108;
10880666;46;271;78;115;104;
10880866;46;271;78;112;105;
10881066;46;271;78;114;100;
10881267;46;271;78;105;102;
10881467;46;271;78;122;105;
10881667;46;271;78;118;102;
10881867;46;271;78;107;109;
10882066;46;271;78;125;104;
10882266;46;271;78;124;98;
10882468;47;276;79;130;108;
10882667;47;276;79;128;106;
10882867;47;276;79;113;99;
10883067;47;276;79;124;103;
10883267;47;276;79;121;108;
10883467;47;276;79;114;105;
10883667;47;276;79;114;101;
10883868;47;276;79;118;107;
10884067;47;276;79;116;103;
10884277;47;276;79;114;114;
10884476;47;276;79;122;102;
10884678;47;276;79;116;110;
10884878;47;276;79;116;98;
10885079;47;276;79;124;100;
10885279;47;276;79;124;108;
10885478;47;276;79;114;104;
10885679;47;276;79;118;104;
10885879;47;276;79;116;97;
10886078;47;279;79;132;96;
10886278;47;279;79;114;99;
10886477;47;279;79;114;98;
10886677;47;279;79;118;103;
10886877;47;279;79;110;102;
10887077;47;279;79;115;102;
10887278;47;279;79;115;107;
10887478;47;279;79;101;100;
10887678;47;279;79;115;104;
10887878;47;279;79;114;105;
10888077;47;279;79;120;103;
10888279;47;279;79;119;105;
10888479;47;279;79;108;105;
10888680;47;279;79;110;103;
10888880;47;279;79;115;92;
10889081;47;279;79;111;104;
10889280;47;279;79;110;101;
10889481;47;281;79;122;100;
10889682;47;281;79;121;119;
10889883;47;281;79;118;104;
10890082;47;281;79;120;104;
10890282;47;281;79;114;108;
10890482;47;281;79;107;106;
10890682;47;281;79;104;106;
10890881;47;281;79;110;103;
10891082;47;281;79;116;102;
10891282;47;281;79;125;107;
10891481;47;281;79;118;94;
10891681;47;281;79;126;98;
10891883;47;281;79;114;108;
10892083;47;281;79;115;108;
10892283;47;281;79;122;104;
10892483;47;281;79;116;111;
10892683;47;281;79;113;112;
10892882;47;284;79;108;97;
10893081;47;284;79;124;101;
10893281;47;284;79;125;99;
10893482;47;284;79;118;99;
10893681;47;284;79;113;104;
10893883;47;284;79;126;103;
10894082;47;284;79;110;114;
10894282;47;284;79;125;99;
10894481;47;284;79;99;104;
10894682;47;284;79;118;106;
10894881;47;284;79;134;111;
10895082;47;284;79;104;100;
10895282;47;284;79;104;102;
10895481;47;284;79;108;112;
10895682;47;284;79;107;105;
10895883;47;284;79;122;101;
10896084;48;284;95;112;96;
10896284;48;284;95;105;103;
10896484;48;284;95;114;111;
10896684;48;284;95;129;120;
10896884;48;284;95;122;106;
10897084;48;284;95;118;110;
10897284;48;284;95;121;103;
10897484;48;284;95;118;100;
10897685;48;284;95;102;100;
10897885;48;284;95;116;99;
10898086;48;284;95;114;92;
10898286;48;284;95;109;98;
10898485;48;284;95;127;107;
10898685;48;284;95;107;107;
10898885;48;284;95;116;105;
10899085;48;284;95;124;98;
10899284;48;284;95;130;106;
10899486;48;284;95;120;94;
10899688;48;284;95;122;101;
10899890;48;284;95;112;113;
10900090;48;284;95;123;103;
10900289;48;284;95;113;106;
10900490;48;284;95;116;103;
10900691;48;284;95;103;101;
10900890;48;284;95;112;109;
10901090;48;284;95;110;106;
10901290;48;284;95;114;106;
10901489;48;284;95;101;93;
10901690;48;284;95;115;99;
10901890;48;284;95;117;104;
10902090;48;284;95;114;111;
10902290;48;284;95;110;108;
10902490;48;284;95;117;101;
10902691;48;290;96;117;122;
10902891;48;290;96;114;103;
10903091;48;290;96;110;102;
10903291;48;290;96;119;88;
10903490;48;290;96;112;102;
10903691;48;290;96;112;102;
10903893;48;290;96;124;106;
10904093;48;290;96;109;96;
10904292;48;290;96;107;103;
10904492;48;290;96;112;112;
10904693;48;290;96;121;101;
10904893;48;290;96;119;110;
10905094;48;290;96;100;101;
10905293;48;290;96;106;104;
10905493;48;290;96;120;99;
10905694;48;290;96;120;106;
10905895;48;290;96;122;106;
10906096;48;290;96;116;107;
10906296;48;290;96;121;102;
10906495;48;290;96;102;105;
10906696;48;290;96;123;94;
10906896;48;290;96;105;96;
10907095;48;290;96;108;112;
10907295;48;290;96;118;101;
10907495;48;290;96;116;106;
10907695;48;290;96;124;104;
10907895;48;290;96;116;102;
10908094;48;290;96;113;113;
10908294;48;290;96;110;112;
10908494;48;290;96;118;105;
10908694;48;290;96;119;104;
10908894;48;290;96;125;94;
10909094;48;290;96;108;112;
10909294;48;290;96;109;111;
10909494;48;290;96;120;104;
10909694;48;290;96;120;111;
10909896;48;290;96;125;102;
10910098;48;298;96;122;104;
10910298;48;298;96;112;103;
10910497;48;298;96;116;113;
10910698;48;298;96;121;103;
10910897;48;298;96;118;104;
10911097;48;298;96;112;110;
10911297;48;298;96;118;97;
10911497;48;298;96;108;118;
10911697;48;298;96;120;106;
10911899;48;298;96;116;108;
10912099;48;298;96;107;103;
10912299;48;298;96;99;100;
10912499;48;298;96;117;108;
10912701;48;298;96;114;103;
10912902;48;298;96;121;104;
10913103;48;298;96;112;111;
10913307;48;298;96;125;105;
10913506;48;301;97;106;110;
10913706;48;301;97;110;103;
10913906;48;301;97;115;106;
10914106;48;301;97;118;105;
10914306;48;301;97;112;105;
10914506;48;301;97;116;103;
10914705;48;301;97;109;110;
10914905;48;301;97;110;106;
10915105;48;301;97;124;106;
10915305;48;301;97;115;103;
10915506;48;301;97;122;111;
10915707;48;301;97;121;112;
10915906;48;301;97;122;98;
10916106;48;301;97;118;110;
10916305;48;301;97;124;105;
10916505;48;301;97;126;108;
10916705;48;301;97;128;106;
10916907;48;301;98;116;101;
10917107;48;301;98;110;96;
10917308;48;301;98;110;107;
10917508;48;301;98;109;97;
10917708;48;301;98;126;114;
10917907;48;301;98;132;106;
10918107;48;301;98;107;110;
10918307;48;301;98;129;90;
10918507;48;301;98;125;110;
10918706;48;301;98;115;102;
10918906;48;301;98;115;112;
10919105;48;301;98;118;104;
10919305;48;301;98;115;106;
10919506;48;301;98;122;105;
10919709;48;301;98;103;108;
10919910;48;301;98;108;102;
10920110;48;301;98;106;103;
10920310;48;301;98;111;97;
10920509;48;304;98;106;102;
10920709;48;304;98;112;101;
10920909;48;304;98;121;100;
10921108;48;304;98;110;107;
10921307;48;304;98;116;106;
10921509;48;304;98;118;106;
10921709;48;304;98;113;107;
10921916;48;304;98;121;106;
10922117;48;304;98;116;106;
10922318;48;304;98;121;98;
10922517;48;304;98;118;105;
10922718;48;304;98;126;99;
10922918;48;304;98;116;99;
10923117;48;304;98;114;98;
10923317;48;304;98;108;98;
10923517;48;304;98;114;105;
10923716;48;304;98;112;101;
10923916;48;304;98;116;108;
10924116;48;304;98;112;110;
10924315;48;304;98;115;96;
10924515;48;304;98;108;100;
10924715;48;304;98;108;106;
10924915;48;304;98;109;111;
10925114;48;304;98;119;100;
10925314;48;304;98;122;114;
10925514;48;304;98;114;106;
10925714;48;304;98;122;106;
10925914;48;304;98;117;102;
10926115;48;304;98;119;96;
10926315;48;304;98;118;112;
10926515;48;304;98;116;97;
10926715;48;304;98;103;101;
10926914;48;304;98;114;98;
10927116;48;304;98;111;110;
10927318;48;304;98;113;99;
10927517;48;304;98;129;108;
10927719;48;304;98;124;105;
10927920;48;304;98;114;110;
10928120;48;304;98;109;102;
10928320;48;304;98;106;106;
10928520;48;304;98;117;96;
10928721;48;304;98;111;104;
10928922;48;304;98;106;99;
10929122;48;304;98;115;100;
10929322;48;304;98;120;98;
10929523;48;304;98;118;92;
10929724;48;304;98;108;105;
10929925;48;304;98;114;105;
10930125;48;304;98;106;99;
10930324;48;304;98;113;100;
10930524;48;304;98;114;112;
10930725;48;304;98;109;100;
10930924;48;304;98;122;91;
10931126;48;304;98;123;114;
10931327;48;304;98;113;106;
10931528;48;304;98;119;96;
10931728;48;304;98;100;100;
10931937;48;304;98;115;107;
10932142;48;304;98;114;103;
10932342;48;304;98;120;107;
10932542;48;304;98;108;108;
10932741;48;304;98;113;102;
10932941;48;304;98;130;104;
10933140;48;304;98;118;103;
10933341;48;304;98;116;99;
10933540;48;304;98;125;106;
10933741;48;304;98;118;102;
10933940;48;304;98;108;99;
10934140;48;312;98;102;107;
10934340;48;312;98;123;107;
10934540;48;312;98;118;109;
10934740;48;312;98;102;111;
10934940;48;312;98;112;102;
10935139;48;312;98;112;104;
10935339;48;312;98;115;106;
10935538;48;312;98;106;102;
10935739;48;312;98;114;94;
10935939;48;312;98;115;104;
10936138;48;312;98;110;94;
10936338;48;312;98;124;100;
10936538;48;312;98;110;104;
10936738;48;312;98;117;104;
10936938;48;312;98;113;101;
10937138;48;312;98;115;100;
10937338;48;312;98;123;107;
10937537;48;312;98;107;92;
10937738;48;312;98;116;106;
10937937;48;312;98;124;110;
10938138;48;312;98;113;108;
10938338;48;312;98;120;101;
10938538;48;312;98;118;106;
10938738;48;312;98;117;105;
10938940;48;312;98;110;107;
10939141;48;312;98;127;98;
10939342;48;312;98;104;99;
10939542;48;312;98;116;104;
10939743;48;312;98;118;99;
10939943;48;312;98;108;99;
10940144;48;312;98;126;111;
10940343;48;312;98;119;103;
10940544;48;312;98;120;103;
10940744;48;312;98;119;99;
10940944;48;312;98;117;102;
10941144;48;315;99;117;110;
10941343;48;315;99;125;108;
10941543;48;315;99;100;109;
10941743;48;315;99;114;108;
10941944;48;315;99;115;122;
10942143;48;315;99;100;98;
10942343;48;315;99;113;96;
10942543;48;315;99;120;101;
10942745;48;315;99;108;105;
10942947;48;315;99;118;107;
10943147;48;315;99;107;108;
10943348;48;315;99;114;101;
10943548;48;315;99;115;104;
10943748;48;315;99;127;108;
10943947;48;315;99;100;104;
10944147;48;315;99;106;109;
10944347;48;315;99;118;108;
10944547;48;318;100;123;102;
10944748;48;318;100;122;116;
10944949;48;318;100;113;101;
10945149;48;318;100;112;97;
10945349;48;318;100;102;106;
10945548;48;318;100;119;101;
10945748;48;318;100;115;106;
10945950;48;318;100;120;102;
10946150;48;318;100;121;93;
10946351;48;318;100;124;102;
10946551;48;318;100;122;106;
10946751;48;318;100;107;104;
10946951;48;318;100;106;112;
10947151;48;318;100;114;101;
10947350;48;318;100;116;106;
10947550;48;318;100;120;112;
10947751;48;318;100;106;98;
10947953;48;318;100;120;105;
10948153;48;318;100;115;113;
10948352;48;318;100;128;107;
10948552;48;318;100;117;106;
10948753;48;318;100;115;102;
10948952;48;318;100;121;100;
10949152;48;318;100;127;102;
10949351;48;318;100;110;98;
10949551;48;318;100;117;97;
10949751;48;318;100;100;119;
10949952;48;318;100;126;109;
10950152;48;318;100;121;100;
10950353;48;318;100;110;101;
10950554;48;318;100;116;103;
10950754;48;318;100;109;95;
10950954;48;318;100;124;104;
10951154;48;318;100;116;100;
10951354;48;321;100;110;99;
10951554;48;321;100;110;106;
10951754;48;321;100;122;104;
10951955;48;321;100;125;106;
10952156;48;321;100;118;105;
10952356;48;321;100;98;113;
10952556;48;321;100;108;103;
10952768;48;321;100;110;103;
10952967;48;321;100;112;102;
10953167;48;321;100;119;102;
10953366;48;321;100;114;107;
10953566;48;321;100;126;109;
10953766;48;321;100;111;110;
10953965;48;321;100;117;109;
10954165;48;321;100;119;109;
10954365;48;321;100;118;98;
10954567;48;321;100;111;104;
10954767;49;324;100;122;100;
10954967;49;324;100;114;104;
10955169;49;324;100;113;103;
10955369;49;324;100;124;100;
10955569;49;324;100;112;94;
10955769;49;324;100;120;110;
10955969;49;324;100;118;108;
10956168;49;324;100;118;104;
10956368;49;324;100;113;100;
10956568;49;324;100;102;109;
10956769;49;324;100;113;108;
10956969;49;324;100;121;104;
10957169;49;324;100;116;108;
10957369;49;324;100;109;103;
10957570;49;324;100;115;99;
10957771;49;324;100;120;108;
10957971;49;324;100;108;110;
10958171;49;324;100;121;105;
10958371;49;324;100;101;92;
10958570;49;324;100;113;98;
10958770;49;324;100;128;95;
10958972;49;324;100;108;109;
10959171;49;324;100;114;102;
10959371;49;324;100;112;105;
10959572;49;324;100;113;107;
10959772;49;324;100;105;108;
10959971;49;324;100;110;109;
10960171;49;324;100;112;106;
10960371;49;324;100;116;102;
10960571;49;324;100;130;104;
10960771;49;324;100;121;97;
10960971;49;324;100;124;103;
10961171;49;324;100;114;109;
10961370;49;324;100;130;107;
10961570;49;324;100;116;97;
10961770;49;324;100;120;104;
10961970;49;324;100;124;106;
10962170;49;324;100;116;96;
10962370;49;324;100;112;104;
10962570;49;324;100;119;105;
10962770;49;324;100;120;104;
10962969;49;324;100;107;95;
10963169;49;324;100;110;110;
10963370;49;324;100;110;99;
10963571;49;324;100;129;106;
10963771;49;324;100;109;108;
10963970;49;324;100;116;104;
10964170;49;324;100;117;101;
10964374;49;324;100;114;104;
10964575;49;324;100;126;108;
10964776;49;328;100;114;103;
10964976;49;328;100;122;101;
10965175;49;328;100;120;106;
10965376;49;328;100;122;106;
10965577;49;328;100;126;102;
10965778;49;328;100;116;115;
10965978;49;328;100;115;105;
10966178;49;328;100;115;114;
10966377;49;328;100;110;103;
10966577;49;328;100;107;104;
10966778;49;328;100;112;105;
10966978;49;328;100;109;98;
10967179;49;328;100;116;115;
10967379;49;328;100;107;109;
10967578;49;328;100;108;105;
10967778;49;328;100;98;95;
10967979;49;328;100;113;108;
10968179;49;328;100;104;118;
10968382;49;328;100;110;102;
10968581;49;328;100;123;104;
10968781;49;328;100;110;104;
10968981;49;328;100;122;108;
10969181;49;328;100;112;109;
10969381;49;328;100;120;110;
10969580;49;328;100;115;107;
10969780;49;328;100;119;101;
10969979;49;328;100;112;104;
10970180;49;328;100;98;113;
10970381;49;328;100;104;108;
10970581;49;328;100;122;102;
10970780;49;328;100;102;113;
10970980;49;328;100;101;103;
10971181;49;328;100;131;112;
10971381;49;328;100;110;111;
10971581;49;328;100;108;102;
10971781;49;328;101;115;105;
10971980;49;328;101;104;104;
10972180;49;328;101;120;100;
10972379;49;328;101;108;97;
10972580;49;328;101;118;109;
10972780;49;328;101;113;106;
10972980;49;328;101;104;90;
10973180;49;328;101;123;106;
10973379;49;328;101;120;104;
10973579;49;328;101;118;114;
10973779;49;328;101;116;98;
10973979;49;328;101;130;106;
10974179;49;328;101;122;95;
10974379;49;328;101;112;102;
10974580;49;328;101;111;110;
10974780;49;328;101;119;105;
10974981;49;328;101;110;106;
10975181;49;333;101;128;98;
10975381;49;333;101;116;102;
10975582;49;333;101;110;87;
10975782;49;333;101;109;96;
10975982;49;333;101;130;114;
10976183;49;333;101;120;104;
10976382;49;333;101;116;89;
10976582;49;333;101;120;100;
10976783;49;333;101;113;88;
10976984;49;333;101;111;117;
10977183;49;333;101;112;104;
10977383;49;333;101;120;113;
10977583;49;333;101;113;108;
10977784;49;333;101;128;101;
10977984;49;333;101;121;102;
10978183;49;333;101;106;110;
10978383;49;334;101;127;104;
10978582;49;334;101;129;104;
10978782;49;334;101;112;119;
10978982;49;334;101;126;116;
10979182;49;334;101;113;96;
10979382;49;334;101;115;108;
10979582;49;334;101;107;110;
10979781;49;334;101;114;115;
10979981;49;334;101;112;104;
10980180;49;334;101;118;108;
10980380;49;334;101;112;104;
10980580;49;334;101;121;104;
10980780;49;334;101;126;108;
10980981;49;334;101;113;108;
10981181;49;334;101;115;106;
10981381;49;334;101;124;105;
10981581;49;334;101;122;96;
10981782;49;334;101;110;102;
10981981;49;334;101;106;113;
10982181;49;334;101;123;100;
10982382;49;334;101;110;97;
10982581;49;334;101;114;102;
10982783;49;334;101;109;104;
10982983;49;334;101;111;102;
10983183;49;334;101;116;113;
10983387;49;334;101;118;114;
10983587;49;334;101;114;102;
10983787;49;334;101;112;105;
10983987;49;334;101;113;104;
10984187;49;334;101;121;108;
10984387;49;334;101;121;112;
10984589;49;334;101;115;108;
10984791;49;334;101;110;101;
10984992;49;334;101;112;121;
10985192;49;334;101;110;104;
10985394;49;336;101;108;96;
10985594;49;336;101;116;99;
10985794;49;336;101;107;104;
10985995;49;336;101;108;108;
10986196;49;336;101;115;103;
10986396;49;336;101;108;108;
10986598;49;336;101;120;110;
10986799;49;336;101;124;112;
10986999;49;336;101;101;101;
10987199;49;336;101;102;106;
10987399;49;336;101;123;112;
10987599;49;336;101;94;104;
10987799;49;336;101;104;104;
10987999;49;336;101;118;106;
10988200;49;336;101;119;103;
10988400;49;336;101;105;106;
10988600;49;336;101;109;105;
10988800;49;336;101;120;100;
10989001;49;336;101;119;109;
10989201;49;336;101;115;104;
10989401;49;336;101;107;98;
10989600;49;336;101;124;110;
10989803;49;336;101;120;106;
10990004;49;336;101;120;107;
10990203;49;336;101;120;106;
10990403;49;336;101;126;108;
10990602;49;336;101;115;111;
10990803;49;336;101;114;109;
10991003;49;336;101;120;111;
10991203;49;336;101;119;106;
10991403;49;336;101;126;102;
10991603;49;336;101;105;106;
10991805;49;336;101;118;109;
10992006;49;336;101;111;100;
10992205;49;336;101;104;102;
10992406;49;336;101;130;108;
10992605;49;336;101;106;112;
10992805;49;336;101;116;98;
10993006;49;336;101;121;109;
10993206;49;336;101;105;98;
10993405;49;336;101;115;106;
10993604;49;336;101;107;108;
10993806;49;336;101;118;105;
10994006;49;336;101;114;105;
10994205;49;336;101;111;112;
10994405;49;336;101;120;108;
10994606;49;336;101;115;108;
10994810;49;336;101;120;107;
10995009;49;336;101;124;103;
10995209;49;336;101;130;108;
10995411;49;336;101;123;99;
10995610;49;336;101;128;98;
10995811;49;336;101;114;106;
10996010;49;336;101;122;105;
10996210;49;336;101;114;102;
10996410;49;336;101;128;104;
10996609;49;336;101;118;106;
10996810;49;336;101;112;105;
10997010;49;336;101;114;107;
10997210;49;336;101;123;104;
10997409;49;336;101;117;104;
10997609;49;336;101;117;107;
10997808;49;336;101;128;112;
10998008;49;336;101;108;90;
10998208;49;336;101;119;110;
10998407;49;336;101;114;109;
10998608;49;336;101;118;108;
10998808;49;336;101;114;116;
10999008;49;336;101;114;104;
10999209;49;336;101;105;108;
10999409;49;336;101;118;116;
10999608;49;341;101;126;103;
10999808;49;341;101;117;104;
11000007;49;341;101;98;90;
11000208;49;341;101;114;101;
11000409;49;341;101;116;100;
11000609;49;341;101;112;108;
11000808;49;341;101;122;106;
11001008;49;341;101;122;101;
11001207;49;341;101;121;108;
11001407;49;341;101;108;102;
11001606;49;341;101;114;104;
11001806;49;341;101;120;101;
11002006;49;341;101;118;104;
11002205;49;341;101;109;109;
11002407;49;341;101;102;98;
11002607;49;341;101;131;93;
11002807;49;341;101;108;106;
11003007;49;343;101;110;100;
11003208;49;343;101;113;112;
11003408;49;343;101;112;116;
11003607;49;343;101;112;110;
11003807;49;343;101;117;98;
11004007;49;343;101;123;105;
11004208;49;343;101;122;110;
11004407;49;343;101;127;100;
11004608;49;343;101;118;111;
11004808;49;343;101;123;102;
11005008;49;343;101;117;108;
11005208;49;343;101;121;103;
11005408;49;343;101;122;105;
11005608;49;343;101;120;101;
11005809;49;343;101;96;108;
11006009;49;343;101;132;106;
11006209;49;343;101;112;103;
11006408;49;343;101;122;107;
11006608;49;343;102;116;99;
11006813;49;343;102;122;99;
11007013;49;343;102;112;114;
11007213;49;343;102;114;96;
11007413;49;343;102;118;108;
11007612;49;343;102;116;104;
11007812;49;343;102;107;104;
11008011;49;343;102;116;108;
11008211;49;343;102;114;111;
11008412;49;343;102;118;112;
11008612;49;343;102;125;104;
11008811;49;343;102;106;107;
11009011;49;343;102;101;109;
11009211;49;343;102;114;106;
11009412;49;343;102;124;99;
11009612;49;343;102;122;106;
11009812;49;343;102;118;108;
11010012;49;343;102;116;112;
11010212;49;343;102;114;108;
11010411;49;343;102;118;102;
11010611;49;343;102;121;97;
11010810;49;343;102;119;100;
11011011;49;343;102;124;102;
11011210;49;343;102;100;108;
11011410;49;343;102;106;116;
11011609;49;343;102;117;108;
11011809;49;343;102;115;106;
11012009;49;343;102;111;102;
11012208;49;343;102;112;96;
11012408;49;343;102;117;102;
