,timestamp,loggingstate,currentmode,newboardtempevent1,newboardtempevent2,newboardtempevent3,newchamberpressevent1,newoxidizerpressevent,newpressurefeedpressevent,newtempevent_1,newtempevent_2,newtempevent_3,newoxidizerdumpvalveevent,newoxidizermainvalveevent,newoxidizerventvalveevent,newpressurefeedmainevent,newpressurefeedventevent,newsystemusage,newbme280event,newboardtempevent_1,newboardtempevent_2,newboardtempevent_3,newimuevent,newparachutestatusevent,gpsrmcstatusevent,gpsstatusevent,gpsvtgstatusevent,primestatusevent,newsystemusage.1,currentmodestatusevent
1294,18:29:29.302119,,3,27.7,28.0,27.5,0.98,21.16,22.22707272637578,20.5,,,0,0,0,0,0,"[-2.420642578465135e+19, 1.3181447188201233e-21, -1.307790000737441e-07]",,,,,,,,,,1,,
1295,18:29:29.415174,,3,27.7,28.0,27.5,1.12,20.96,21.827072750375777,20.5,,,0,0,0,0,0,"[-2.420642578465135e+19, 1.3181447188201233e-21, -1.307790000737441e-07]",,,,,,,,,,1,,
1296,18:29:29.523416,,3,27.7,28.0,27.5,0.85,21.09,22.22707272637578,20.5,,,0,0,0,0,0,"[-2.420642578465135e+19, 1.3181447188201233e-21, -1.307790000737441e-07]",,,,,,,,,,1,,
1297,18:29:29.635739,,3,27.7,28.0,27.5,1.25,21.16,21.547072767175763,20.5,,,0,0,0,0,0,"[-2.420642578465135e+19, 1.3181447188201233e-21, -1.307790000737441e-07]",,,,,,,,,,1,,
1298,18:29:29.742611,,3,27.7,28.0,27.5,1.12,21.09,21.827072750375777,20.5,,,0,0,0,0,0,"[-2.420642578465135e+19, 1.3181447188201233e-21, -1.307790000737441e-07]",,,,,,,,,,1,,
1299,18:29:29.856169,,3,27.7,28.0,27.5,1.15,21.06,22.907072685575784,20.5,,,0,0,0,0,0,"[-2.420642578465135e+19, 1.3181447188201233e-21, -1.307790000737441e-07]",,,,,,,,,,1,,
1300,18:29:29.962838,,3,27.7,28.0,27.5,0.95,21.43,22.347072719175785,20.5,,,0,0,0,0,0,"[-2.420642578465135e+19, 1.3181447188201233e-21, -1.307790000737441e-07]",,,,,,,,,,1,,
1301,18:29:30.075877,,3,27.7,28.0,27.5,1.22,21.36,22.507072709575795,20.5,,,0,0,0,0,0,"[-2.420642578465135e+19, 1.3181447188201233e-21, -1.307790000737441e-07]",,,,,,,,,,1,,
1302,18:29:30.182134,,3,27.7,28.0,27.5,1.29,21.13,21.547072767175763,20.5,,,0,0,0,0,0,"[-2.420642578465135e+19, 1.3181447188201233e-21, -1.307790000737441e-07]",,,,,,,,,,1,,
1303,18:29:30.287955,,3,27.7,28.0,27.5,1.02,21.02,21.707072757575773,20.5,,,0,0,0,0,0,"[-2.420642578465135e+19, 1.3181447188201233e-21, -1.307790000737441e-07]",,,,,,,,,,1,,
1304,18:29:30.393850,,3,27.7,28.0,27.5,0.98,21.06,21.707072757575773,20.5,,,0,0,0,0,0,"[-2.420642578465135e+19, 1.3181447188201233e-21, -1.307790000737441e-07]",,,,,,,,,,1,,
1305,18:29:30.507009,,3,27.7,28.0,27.5,1.25,21.29,22.507072709575795,20.5,,,0,0,0,0,0,"[-2.420642578465135e+19, 1.3181447188201233e-21, -1.307790000737441e-07]",,,,,,,,,,1,,
1306,18:29:30.619625,,3,27.7,28.0,27.5,1.12,21.33,22.22707272637578,20.5,,,0,0,0,0,0,"[-2.420642578465135e+19, 1.3181447188201233e-21, -1.307790000737441e-07]",,,,,,,,,,1,,
1307,18:29:30.726978,,3,27.7,28.0,27.5,1.25,21.09,21.827072750375777,20.5,,,0,0,0,0,0,"[-2.420642578465135e+19, 1.3181447188201233e-21, -1.307790000737441e-07]",,,,,,,,,,1,,
1308,18:29:30.841641,,3,27.7,28.0,27.5,0.98,21.23,21.707072757575773,20.5,,,0,0,0,0,0,"[-2.420642578465135e+19, 1.3181447188201233e-21, -1.307790000737441e-07]",,,,,,,,,,1,,
1309,18:29:30.954732,,3,27.7,28.0,27.5,1.19,20.92,21.147072791175773,20.5,,,0,0,0,0,0,"[-2.420642578465135e+19, 1.3181447188201233e-21, -1.307790000737441e-07]",,,,,,,,,,1,,
1310,18:29:31.062587,,3,27.7,28.0,27.5,0.88,21.09,21.94707274317578,20.5,,,0,0,0,0,0,"[-2.420642578465135e+19, 5.748826949892562e-41, -1.307790000737441e-07]",,,,,,,,,,1,,
1311,18:29:31.170362,,3,27.7,28.0,27.5,0.92,21.33,21.02707279837577,20.5,,,0,0,0,0,0,"[-2.420642578465135e+19, 5.748826949892562e-41, -1.307790000737441e-07]",,,,,,,,,,1,,
1312,18:29:31.277435,,3,27.7,28.0,27.5,0.92,20.96,21.147072791175773,20.5,,,0,0,0,0,0,"[-2.420642578465135e+19, 5.748826949892562e-41, -1.307790000737441e-07]",,,,,,,,,,1,,
1313,18:29:31.390369,,3,27.7,28.0,27.5,0.85,21.02,22.347072719175785,20.5,,,0,0,0,0,0,"[-2.420642578465135e+19, 5.748826949892562e-41, -1.307790000737441e-07]",,,,,,,,,,1,,
1314,18:29:31.496672,,3,27.7,28.0,27.5,0.85,20.92,22.78707269277578,20.5,,,0,0,0,0,0,"[-2.420642578465135e+19, 5.748826949892562e-41, -1.307790000737441e-07]",,,,,,,,,,1,,
1315,18:29:31.603624,,3,27.7,28.0,27.5,1.25,21.26,20.90707280557578,20.5,,,0,0,0,0,0,"[-2.420642578465135e+19, 5.748826949892562e-41, -1.307790000737441e-07]",,,,,,,,,,1,,
1316,18:29:31.709200,,3,27.7,28.0,27.5,1.19,21.36,21.147072791175773,20.5,,,0,0,0,0,0,"[-2.420642578465135e+19, 5.748826949892562e-41, -1.307790000737441e-07]",,,,,,,,,,1,,
1317,18:29:31.815137,,3,27.7,28.0,27.5,1.08,21.29,22.507072709575795,20.5,,,0,0,0,0,0,"[-2.420642578465135e+19, 5.748826949892562e-41, -1.307790000737441e-07]",,,,,,,,,,1,,
1318,18:29:31.921380,,3,27.7,28.0,27.5,1.12,21.29,22.6270727023758,20.5,,,0,0,0,0,0,"[-2.420642578465135e+19, 5.748826949892562e-41, -1.307790000737441e-07]",,,,,,,,,,1,,
1319,18:29:32.027493,,3,27.7,28.0,27.5,1.15,21.33,22.78707269277578,20.5,,,0,0,0,0,0,"[4.247201413960979e+23, 1.1570521419930015e-41, -1.307790000737441e-07]",,,,,,,,,,1,,
1320,18:29:32.133235,,3,27.7,28.0,27.5,0.82,21.19,22.22707272637578,20.5,,,0,0,0,0,0,"[4.247201413960979e+23, 1.1570521419930015e-41, -1.307790000737441e-07]",,,,,,,,,,1,,
1321,18:29:32.239597,,3,27.7,28.0,27.5,1.29,21.09,22.347072719175785,20.5,,,0,0,0,0,0,"[4.247201413960979e+23, 1.1570521419930015e-41, -1.307790000737441e-07]",,,,,,,,,,1,,
1322,18:29:32.347219,,3,27.7,28.0,27.5,1.12,21.29,22.507072709575795,20.5,,,0,0,0,0,0,"[4.247201413960979e+23, 1.1570521419930015e-41, -1.307790000737441e-07]",,,,,,,,,,1,,
1323,18:29:32.452957,,3,27.7,28.0,27.5,1.19,21.02,22.22707272637578,20.5,,,0,0,0,0,0,"[4.247201413960979e+23, 1.1570521419930015e-41, -1.307790000737441e-07]",,,,,,,,,,1,,
1324,18:29:32.559838,,3,27.7,28.0,27.5,1.19,21.29,21.707072757575773,20.5,,,0,0,0,0,0,"[4.247201413960979e+23, 1.1570521419930015e-41, -1.307790000737441e-07]",,,,,,,,,,1,,
1325,18:29:32.665828,,3,27.7,28.0,27.5,1.19,21.33,21.307072781575783,20.5,,,0,0,0,0,0,"[4.247201413960979e+23, 1.1570521419930015e-41, -1.307790000737441e-07]",,,,,,,,,,1,,
1326,18:29:32.772215,,3,27.7,28.0,27.5,0.82,21.29,22.507072709575795,20.5,,,0,0,0,0,0,"[4.247201413960979e+23, 1.1570521419930015e-41, -1.307790000737441e-07]",,,,,,,,,,1,,
1327,18:29:32.885080,,3,27.7,28.0,27.5,1.22,21.43,22.347072719175785,20.5,,,0,0,0,0,0,"[4.247201413960979e+23, 1.1570521419930015e-41, -1.307790000737441e-07]",,,,,,,,,,1,,
1328,18:29:32.991427,,3,27.7,28.0,27.5,1.12,20.99,22.507072709575795,20.5,,,0,0,0,0,0,"[4.247201413960979e+23, 7.183756577361175e-41, -1.307790000737441e-07]",,,,,,,,,,1,,
1329,18:29:33.098731,,3,27.7,28.0,27.5,1.25,21.09,20.74707281517577,20.5,,,0,0,0,0,0,"[4.247201413960979e+23, 7.183756577361175e-41, -1.307790000737441e-07]",,,,,,,,,,1,,
1330,18:29:33.204335,,3,27.7,28.0,27.5,0.85,20.92,22.6270727023758,20.5,,,0,0,0,0,0,"[4.247201413960979e+23, 7.183756577361175e-41, -1.307790000737441e-07]",,,,,,,,,,1,,
1331,18:29:33.311770,,3,27.7,28.0,27.5,0.92,21.02,21.307072781575783,20.5,,,0,0,0,0,0,"[4.247201413960979e+23, 7.183756577361175e-41, -1.307790000737441e-07]",,,,,,,,,,1,,
1332,18:29:33.426121,,3,27.7,28.0,27.5,1.15,21.13,22.78707269277578,20.5,,,0,0,0,0,0,"[4.247201413960979e+23, 7.183756577361175e-41, -1.307790000737441e-07]",,,,,,,,,,1,,
1333,18:29:33.537284,,3,27.7,28.0,27.5,0.98,20.92,24.227072606375785,20.5,,,0,0,0,0,0,"[4.247201413960979e+23, 7.183756577361175e-41, -1.307790000737441e-07]",,,,,,,,,,1,,
1334,18:29:33.643045,,3,27.7,28.0,27.5,1.19,20.82,22.6270727023758,20.5,,,0,0,0,0,0,"[4.247201413960979e+23, 7.183756577361175e-41, -1.307790000737441e-07]",,,,,,,,,,1,,
1335,18:29:33.750367,,3,27.7,28.0,27.5,1.22,21.26,21.427072774375787,20.5,,,0,0,0,0,0,"[4.247201413960979e+23, 7.183756577361175e-41, -1.307790000737441e-07]",,,,,,,,,,1,,
1336,18:29:33.856585,,3,27.7,28.0,27.5,1.08,21.43,21.547072767175763,20.5,,,0,0,0,0,0,"[4.247201413960979e+23, 7.183756577361175e-41, -1.307790000737441e-07]",,,,,,,,,,1,,
1337,18:29:33.962207,,3,27.7,28.0,27.5,1.25,21.06,21.147072791175773,20.5,,,0,0,0,0,0,"[4.247201413960979e+23, 7.183756577361175e-41, -1.307790000737441e-07]",,,,,,,,,,1,,
1338,18:29:34.067776,,3,27.7,28.0,27.5,0.92,20.96,21.827072750375777,20.5,,,0,0,0,0,0,"[4.247201413960979e+23, 8.618686204829787e-41, -1.307790000737441e-07]",,,,,,,,,,1,,
1339,18:29:34.174352,,3,27.7,28.0,27.5,0.95,21.36,21.147072791175773,20.5,,,0,0,0,0,0,"[4.247201413960979e+23, 8.618686204829787e-41, -1.307790000737441e-07]",,,,,,,,,,1,,
1340,18:29:34.280180,,3,27.7,28.0,27.5,1.12,21.49,21.547072767175763,20.5,,,0,0,0,0,0,"[4.247201413960979e+23, 8.618686204829787e-41, -1.307790000737441e-07]",,,,,,,,,,1,,
1341,18:29:34.386838,,3,27.7,28.0,27.5,1.29,21.33,22.78707269277578,20.5,,,0,0,0,0,0,"[4.247201413960979e+23, 8.618686204829787e-41, -1.307790000737441e-07]",,,,,,,,,,1,,
1342,18:29:34.491795,,3,27.7,28.0,27.5,0.85,21.36,22.78707269277578,20.5,,,0,0,0,0,0,"[4.247201413960979e+23, 8.618686204829787e-41, -1.307790000737441e-07]",,,,,,,,,,1,,
1343,18:29:34.597679,,3,27.7,28.0,27.5,0.82,21.16,22.107072733575777,20.5,,,0,0,0,0,0,"[4.247201413960979e+23, 8.618686204829787e-41, -1.307790000737441e-07]",,,,,,,,,,1,,
1344,18:29:34.703786,,3,27.7,28.0,27.5,0.82,21.36,21.02707279837577,20.5,,,0,0,0,0,0,"[4.247201413960979e+23, 8.618686204829787e-41, -1.307790000737441e-07]",,,,,,,,,,1,,
1345,18:29:34.809279,,3,27.7,28.0,27.5,0.82,21.09,21.147072791175773,20.5,,,0,0,0,0,0,"[4.247201413960979e+23, 8.618686204829787e-41, -1.307790000737441e-07]",,,,,,,,,,1,,
1346,18:29:34.915113,,3,27.7,28.0,27.5,1.08,21.33,21.707072757575773,20.5,,,0,0,0,0,0,"[4.247201413960979e+23, 8.618686204829787e-41, -1.307790000737441e-07]",,,,,,,,,,1,,
1347,18:29:35.021486,,3,27.7,28.0,27.5,1.32,21.02,22.107072733575777,20.5,,,0,0,0,0,0,"[4.247201413960979e+23, 1.1570521419930015e-41, -1.307790000737441e-07]",,,,,,,,,,1,,
1348,18:29:35.126970,,3,27.5,28.0,27.2,1.29,21.36,21.02707279837577,20.5,,,0,0,0,0,0,"[4.247201413960979e+23, 1.1570521419930015e-41, -1.307790000737441e-07]",,,,,,,,,,1,,
1349,18:29:35.233813,,3,27.5,28.0,27.2,1.15,21.26,22.6270727023758,20.5,,,0,0,0,0,0,"[4.247201413960979e+23, 1.1570521419930015e-41, -1.307790000737441e-07]",,,,,,,,,,1,,
1350,18:29:35.340352,,3,27.5,28.0,27.2,1.29,21.16,22.507072709575795,20.5,,,0,0,0,0,0,"[4.247201413960979e+23, 1.1570521419930015e-41, -1.307790000737441e-07]",,,,,,,,,,1,,
1351,18:29:35.445673,,3,27.5,28.0,27.2,0.98,21.33,21.307072781575783,20.5,,,0,0,0,0,0,"[4.247201413960979e+23, 1.1570521419930015e-41, -1.307790000737441e-07]",,,,,,,,,,1,,
1352,18:29:35.551733,,3,27.5,28.0,27.2,1.25,21.29,21.147072791175773,20.5,,,0,0,0,0,0,"[4.247201413960979e+23, 1.1570521419930015e-41, -1.307790000737441e-07]",,,,,,,,,,1,,
1353,18:29:35.657463,,3,27.5,28.0,27.2,1.15,20.99,22.347072719175785,20.5,,,0,0,0,0,0,"[4.247201413960979e+23, 1.1570521419930015e-41, -1.307790000737441e-07]",,,,,,,,,,1,,
1354,18:29:35.763781,,3,27.5,28.0,27.2,1.29,20.92,22.907072685575784,20.5,,,0,0,0,0,0,"[4.247201413960979e+23, 1.1570521419930015e-41, -1.307790000737441e-07]",,,,,,,,,,1,,
1355,18:29:35.870349,,3,27.5,28.0,27.2,1.25,21.06,20.90707280557578,20.5,,,0,0,0,0,0,"[4.247201413960979e+23, 1.1570521419930015e-41, -1.307790000737441e-07]",,,,,,,,,,1,,
1356,18:29:35.978084,,3,27.5,28.0,27.2,1.25,21.36,21.02707279837577,20.5,,,0,0,0,0,0,"[4.247201413960979e+23, 1.1570521419930015e-41, -1.307790000737441e-07]",,,,,,,,,,1,,
1357,18:29:36.083574,,3,27.5,28.0,27.2,1.02,21.39,22.507072709575795,20.5,,,0,0,0,0,0,"[4.247201413960979e+23, 1.1570521419930015e-41, -1.307790000737441e-07]",,,,,,,,,,1,,
1358,18:29:36.191230,,3,27.5,28.0,27.2,0.95,20.99,22.907072685575784,20.5,,,0,0,0,0,0,"[4.247201413960979e+23, 1.1570521419930015e-41, -1.307790000737441e-07]",,,,,,,,,,1,,
1359,18:29:36.297220,,3,27.5,28.0,27.2,1.29,21.29,21.827072750375777,20.5,,,0,0,0,0,0,"[4.247201413960979e+23, 1.1570521419930015e-41, -1.307790000737441e-07]",,,,,,,,,,1,,
1360,18:29:36.403487,,3,27.5,28.0,27.5,1.19,21.09,22.507072709575795,20.5,,,0,0,0,0,0,"[4.247201413960979e+23, 1.1570521419930015e-41, -1.307790000737441e-07]",,,,,,,,,,1,,
1361,18:29:36.509390,,3,27.5,28.0,27.5,1.29,21.09,21.02707279837577,20.5,,,0,0,0,0,0,"[4.247201413960979e+23, 1.1570521419930015e-41, -1.307790000737441e-07]",,,,,,,,,,1,,
1362,18:29:36.615766,,3,27.5,28.0,27.5,1.25,21.23,20.74707281517577,20.5,,,0,0,0,0,0,"[4.247201413960979e+23, 1.1570521419930015e-41, -1.307790000737441e-07]",,,,,,,,,,1,,
1363,18:29:36.721469,,3,27.5,28.0,27.5,0.88,20.92,22.507072709575795,20.5,,,0,0,0,0,0,"[4.247201413960979e+23, 1.1570521419930015e-41, -1.307790000737441e-07]",,,,,,,,,,1,,
1364,18:29:36.827035,,3,27.5,28.0,27.5,1.02,21.36,21.427072774375787,20.5,,,0,0,0,0,0,"[4.247201413960979e+23, 1.1570521419930015e-41, -1.307790000737441e-07]",,,,,,,,,,1,,
1365,18:29:36.933793,,3,27.5,28.0,27.5,0.85,20.89,21.147072791175773,20.5,,,0,0,0,0,0,"[4.247201413960979e+23, 1.1570521419930015e-41, -1.307790000737441e-07]",,,,,,,,,,1,,
1366,18:29:37.040498,,3,27.5,28.0,27.5,1.19,21.23,20.90707280557578,20.5,,,0,0,0,0,0,"[4.247201413960979e+23, 1.3181447188201233e-21, -1.307790000737441e-07]",,,,,,,,,,1,,
1367,18:29:37.146406,,3,27.5,28.0,27.5,1.19,21.33,22.507072709575795,20.5,,,0,0,0,0,0,"[4.247201413960979e+23, 1.3181447188201233e-21, -1.307790000737441e-07]",,,,,,,,,,1,,
1368,18:29:37.252656,,3,27.5,28.0,27.5,1.39,21.39,21.307072781575783,20.5,,,0,0,0,0,0,"[4.247201413960979e+23, 1.3181447188201233e-21, -1.307790000737441e-07]",,,,,,,,,,1,,
1369,18:29:37.359531,,3,27.5,28.0,27.5,0.75,20.99,22.347072719175785,20.5,,,0,0,0,0,0,"[4.247201413960979e+23, 1.3181447188201233e-21, -1.307790000737441e-07]",,,,,,,,,,1,,
1370,18:29:37.465653,,3,27.5,28.0,27.5,1.35,21.33,22.6270727023758,20.5,,,0,0,0,0,0,"[4.247201413960979e+23, 1.3181447188201233e-21, -1.307790000737441e-07]",,,,,,,,,,1,,
1371,18:29:37.571593,,3,27.5,28.0,27.5,1.08,21.29,20.90707280557578,20.5,,,0,0,0,0,0,"[4.247201413960979e+23, 1.3181447188201233e-21, -1.307790000737441e-07]",,,,,,,,,,1,,
1372,18:29:37.676904,,3,27.5,28.0,27.5,1.29,21.09,21.147072791175773,20.5,,,0,0,0,0,0,"[4.247201413960979e+23, 1.3181447188201233e-21, -1.307790000737441e-07]",,,,,,,,,,1,,
1373,18:29:37.782434,,3,27.7,28.0,27.2,0.82,21.76,21.707072757575773,20.5,,,0,0,0,0,0,"[4.247201413960979e+23, 1.3181447188201233e-21, -1.307790000737441e-07]",,,,,,,,,,1,,
1374,18:29:37.888400,,3,27.7,28.0,27.2,1.08,21.33,21.547072767175763,20.5,,,0,0,0,0,0,"[4.247201413960979e+23, 1.3181447188201233e-21, -1.307790000737441e-07]",,,,,,,,,,1,,
1375,18:29:37.994730,,3,27.7,28.0,27.2,1.05,20.89,22.507072709575795,20.5,,,0,0,0,0,0,"[4.247201413960979e+23, 0.0, -1.307790000737441e-07]",,,,,,,,,,1,,
1376,18:29:38.101809,,3,27.7,28.0,27.2,1.12,21.09,21.02707279837577,20.5,,,0,0,0,0,0,"[4.247201413960979e+23, 0.0, -1.307790000737441e-07]",,,,,,,,,,1,,
1377,18:29:38.207638,,3,27.7,28.0,27.2,0.85,21.09,21.307072781575783,20.5,,,0,0,0,0,0,"[4.247201413960979e+23, 0.0, -1.307790000737441e-07]",,,,,,,,,,1,,
1378,18:29:38.313780,,3,27.7,28.0,27.2,1.02,21.26,22.507072709575795,20.5,,,0,0,0,0,0,"[4.247201413960979e+23, 0.0, -1.307790000737441e-07]",,,,,,,,,,1,,
1379,18:29:38.420313,,3,27.7,28.0,27.2,0.88,21.19,21.307072781575783,20.5,,,0,0,0,0,0,"[4.247201413960979e+23, 0.0, -1.307790000737441e-07]",,,,,,,,,,1,,
1380,18:29:38.525578,,3,27.7,28.0,27.2,1.32,21.36,21.147072791175773,20.5,,,0,0,0,0,0,"[4.247201413960979e+23, 0.0, -1.307790000737441e-07]",,,,,,,,,,1,,
1381,18:29:38.631586,,3,27.7,28.0,27.2,1.19,21.23,22.347072719175785,20.5,,,0,0,0,0,0,"[4.247201413960979e+23, 0.0, -1.307790000737441e-07]",,,,,,,,,,1,,
1382,18:29:38.736788,,3,27.7,28.0,27.2,1.15,21.13,20.90707280557578,20.5,,,0,0,0,0,0,"[4.247201413960979e+23, 0.0, -1.307790000737441e-07]",,,,,,,,,,1,,
1383,18:29:38.842349,,3,27.7,28.0,27.2,1.02,21.43,20.90707280557578,20.5,,,0,0,0,0,0,"[4.247201413960979e+23, 0.0, -1.307790000737441e-07]",,,,,,,,,,1,,
1384,18:29:38.949152,,3,27.7,28.0,27.2,1.12,21.39,21.147072791175773,20.5,,,0,0,0,0,0,"[4.247201413960979e+23, 0.0, -1.307790000737441e-07]",,,,,,,,,,1,,
1385,18:29:39.055403,,3,27.7,28.0,27.2,1.29,21.43,22.347072719175785,20.5,,,0,0,0,0,0,"[4.247201413960979e+23, 7.183756577361175e-41, -1.307790000737441e-07]",,,,,,,,,,1,,
1386,18:29:39.160844,,3,27.5,28.0,27.2,1.15,20.99,21.547072767175763,20.5,,,0,0,0,0,0,"[4.247201413960979e+23, 7.183756577361175e-41, -1.307790000737441e-07]",,,,,,,,,,1,,
1387,18:29:39.266766,,3,27.5,28.0,27.2,1.25,21.09,22.78707269277578,20.5,,,0,0,0,0,0,"[4.247201413960979e+23, 7.183756577361175e-41, -1.307790000737441e-07]",,,,,,,,,,1,,
1388,18:29:39.372216,,3,27.5,28.0,27.2,0.85,21.06,21.547072767175763,20.5,,,0,0,0,0,0,"[4.247201413960979e+23, 7.183756577361175e-41, -1.307790000737441e-07]",,,,,,,,,,1,,
1389,18:29:39.478310,,3,27.5,28.0,27.2,1.02,21.33,20.90707280557578,20.5,,,0,0,0,0,0,"[4.247201413960979e+23, 7.183756577361175e-41, -1.307790000737441e-07]",,,,,,,,,,1,,
1390,18:29:39.584224,,3,27.5,28.0,27.2,1.12,21.36,21.94707274317578,20.5,,,0,0,0,0,0,"[4.247201413960979e+23, 7.183756577361175e-41, -1.307790000737441e-07]",,,,,,,,,,1,,
1391,18:29:39.689989,,3,27.5,28.0,27.2,1.12,21.39,20.90707280557578,20.5,,,0,0,0,0,0,"[4.247201413960979e+23, 7.183756577361175e-41, -1.307790000737441e-07]",,,,,,,,,,1,,
1392,18:29:39.796012,,3,27.5,28.0,27.2,1.29,21.23,22.78707269277578,20.5,,,0,0,0,0,0,"[4.247201413960979e+23, 7.183756577361175e-41, -1.307790000737441e-07]",,,,,,,,,,1,,
1393,18:29:39.902431,,3,27.5,28.0,27.2,1.25,21.33,21.547072767175763,20.5,,,0,0,0,0,0,"[4.247201413960979e+23, 7.183756577361175e-41, -1.307790000737441e-07]",,,,,,,,,,1,,
1394,18:29:40.008654,,3,27.5,28.0,27.2,1.29,21.33,21.427072774375787,20.5,,,0,0,0,0,0,"[4.247201413960979e+23, 1.099181843007144e+18, -1.307790000737441e-07]",,,,,,,,,,1,,
1395,18:29:40.116295,,3,27.5,28.0,27.2,1.02,21.29,21.427072774375787,20.5,,,0,0,0,0,0,"[4.247201413960979e+23, 1.099181843007144e+18, -1.307790000737441e-07]",,,,,,,,,,1,,
1396,18:29:40.222381,,3,27.5,28.0,27.2,1.12,21.36,21.827072750375777,20.5,,,0,0,0,0,0,"[4.247201413960979e+23, 1.099181843007144e+18, -1.307790000737441e-07]",,,,,,,,,,1,,
1397,18:29:40.328685,,3,27.5,28.0,27.2,0.92,20.96,22.107072733575777,20.5,,,0,0,0,0,0,"[4.247201413960979e+23, 1.099181843007144e+18, -1.307790000737441e-07]",,,,,,,,,,1,,
1398,18:29:40.434853,,3,27.5,28.0,27.2,0.88,21.36,22.22707272637578,20.5,,,0,0,0,0,0,"[4.247201413960979e+23, 1.099181843007144e+18, -1.307790000737441e-07]",,,,,,,,,,1,,
1399,18:29:40.540840,,3,27.5,28.0,27.2,1.29,20.99,22.507072709575795,20.5,,,0,0,0,0,0,"[4.247201413960979e+23, 1.099181843007144e+18, -1.307790000737441e-07]",,,,,,,,,,1,,
1400,18:29:40.646700,,3,27.5,28.0,27.2,1.25,21.29,21.707072757575773,20.5,,,0,0,0,0,0,"[4.247201413960979e+23, 1.099181843007144e+18, -1.307790000737441e-07]",,,,,,,,,,1,,
1401,18:29:40.753262,,3,27.5,28.0,27.2,1.15,20.96,20.90707280557578,20.5,,,0,0,0,0,0,"[4.247201413960979e+23, 1.099181843007144e+18, -1.307790000737441e-07]",,,,,,,,,,1,,
1402,18:29:40.858933,,3,27.5,28.0,27.2,1.08,21.02,20.467072831975756,20.5,,,0,0,0,0,0,"[4.247201413960979e+23, 1.099181843007144e+18, -1.307790000737441e-07]",,,,,,,,,,1,,
1403,18:29:40.964007,,3,27.5,28.0,27.2,0.98,21.06,21.707072757575773,20.5,,,0,0,0,0,0,"[4.247201413960979e+23, 1.099181843007144e+18, -1.307790000737441e-07]",,,,,,,,,,1,,
1404,18:29:41.070079,,3,27.5,28.0,27.2,1.02,21.39,21.02707279837577,20.5,,,0,0,0,0,0,"[4.247201413960979e+23, 0.0, -1.307790000737441e-07]",,,,,,,,,,1,,
1405,18:29:41.176105,,3,27.5,28.0,27.2,0.78,21.02,21.427072774375787,20.5,,,0,0,0,0,0,"[4.247201413960979e+23, 0.0, -1.307790000737441e-07]",,,,,,,,,,1,,
1406,18:29:41.281995,,3,27.5,28.0,27.2,1.15,21.33,22.507072709575795,20.5,,,0,0,0,0,0,"[4.247201413960979e+23, 0.0, -1.307790000737441e-07]",,,,,,,,,,1,,
1407,18:29:41.388063,,3,27.5,28.0,27.2,0.88,20.99,21.427072774375787,20.5,,,0,0,0,0,0,"[4.247201413960979e+23, 0.0, -1.307790000737441e-07]",,,,,,,,,,1,,
1408,18:29:41.495037,,3,27.5,28.0,27.2,1.22,21.23,21.94707274317578,20.5,,,0,0,0,0,0,"[4.247201413960979e+23, 0.0, -1.307790000737441e-07]",,,,,,,,,,1,,
1409,18:29:41.601039,,3,27.5,28.0,27.2,1.19,20.99,22.507072709575795,20.5,,,0,0,0,0,0,"[4.247201413960979e+23, 0.0, -1.307790000737441e-07]",,,,,,,,,,1,,
1410,18:29:41.706844,,3,27.5,28.0,27.2,1.32,20.96,20.90707280557578,20.5,,,0,0,0,0,0,"[4.247201413960979e+23, 0.0, -1.307790000737441e-07]",,,,,,,,,,1,,
1411,18:29:41.812767,,3,27.5,28.0,27.2,1.25,21.36,22.6270727023758,20.5,,,0,0,0,0,0,"[4.247201413960979e+23, 0.0, -1.307790000737441e-07]",,,,,,,,,,1,,
1412,18:29:41.918392,,3,27.5,28.0,27.2,0.82,21.06,21.94707274317578,20.5,,,0,0,0,0,0,"[4.247201413960979e+23, 0.0, -1.307790000737441e-07]",,,,,,,,,,1,,
1413,18:29:42.023843,,3,27.5,28.0,27.2,0.92,21.29,21.707072757575773,20.5,,,0,0,0,0,0,"[4.247201413960979e+23, 0.0, -1.307790000737441e-07]",,,,,,,,,,1,,
1414,18:29:42.129686,,3,27.5,28.0,27.2,0.95,21.33,21.827072750375777,20.5,,,0,0,0,0,0,"[4.247201413960979e+23, 0.0, -1.307790000737441e-07]",,,,,,,,,,1,,
1415,18:29:42.234829,,3,27.5,28.0,27.2,1.22,21.46,22.6270727023758,20.5,,,0,0,0,0,0,"[4.247201413960979e+23, 0.0, -1.307790000737441e-07]",,,,,,,,,,1,,
1416,18:29:42.340479,,3,27.5,28.0,27.2,1.22,21.29,22.347072719175785,20.5,,,0,0,0,0,0,"[4.247201413960979e+23, 0.0, -1.307790000737441e-07]",,,,,,,,,,1,,
1417,18:29:42.446844,,3,27.5,28.0,27.2,1.19,21.39,20.74707281517577,20.5,,,0,0,0,0,0,"[4.247201413960979e+23, 0.0, -1.307790000737441e-07]",,,,,,,,,,1,,
1418,18:29:42.552807,,3,27.5,28.0,27.2,0.92,21.26,22.78707269277578,20.5,,,0,0,0,0,0,"[4.247201413960979e+23, 0.0, -1.307790000737441e-07]",,,,,,,,,,1,,
