TIMESTAMP;TEMP1;TEMP2;TEMP3;BOARD_TEMP1;BOARD_TEMP2;BOARD_TEMP3;TANK_PRESS;TANK_D_PRESS;CPU_USAGE;MEM_USAGE;DISK_UTILIZATION;TENSO;PRIMER_STATUS;SERVO_STATUS;SERVO_DUMP_STATUS;SERVO_VENT_STATUS;ENGINE_MODE;ENGINE_NEW_VENT_VALVE_STATUS;GPIO_STATE
33542;0;0;0;227;235;232;0.0000;0.0000;18.1818;7.3475;59.0917;0.0000;1;0;0;0;1;0;65566
33552;0;0;0;227;235;232;0.0000;0.0000;18.1818;7.3475;59.0917;0.0000;1;0;0;0;1;0;65566
33562;0;0;0;227;235;232;0.0000;0.0000;18.1818;7.3475;59.0917;0.0000;1;0;0;0;1;0;65566
33573;0;0;0;227;235;232;0.0000;0.0000;18.1818;7.3475;59.0917;0.0000;1;0;0;0;1;0;65566
33583;0;0;0;227;235;232;0.0000;0.0000;18.1818;7.3475;59.0917;0.0000;1;0;0;0;1;0;65566
33594;0;0;0;227;235;232;0.0000;0.0000;18.1818;7.3475;59.0917;0.0000;1;0;0;0;1;0;65566
33604;0;0;0;227;235;232;0.0000;0.0000;18.1818;7.3475;59.0917;0.0000;1;0;0;0;1;0;65566
33614;0;0;0;227;235;232;0.0000;0.0000;18.1818;7.3475;59.0917;0.0000;1;0;0;0;1;0;65566
33625;0;0;0;227;235;232;0.0000;0.0000;18.1818;7.3475;59.0917;0.0000;1;0;0;0;1;0;65566
33635;0;0;0;227;235;232;0.0000;0.0000;18.1818;7.3475;59.0917;0.0000;1;0;0;0;1;0;65566
33645;0;0;0;227;235;232;0.0000;0.0000;18.1818;7.3475;59.0917;0.0000;1;0;0;0;1;0;65566
33655;0;0;0;227;235;232;0.0000;0.0000;18.1818;7.3475;59.0917;0.0000;1;0;0;0;1;0;65566
33666;0;0;0;227;235;232;0.0000;0.0000;18.1818;7.3475;59.0917;0.0000;1;0;0;0;1;0;65566
33676;0;0;0;227;235;232;0.0000;0.0000;18.1818;7.3475;59.0917;0.0000;1;0;0;0;1;0;65566
33687;0;0;0;227;235;232;0.0000;0.0000;18.1818;7.3475;59.0917;0.0000;1;0;0;0;1;0;65566
33697;0;0;0;227;235;232;0.0000;0.0000;18.1818;7.3475;59.0917;0.0000;1;0;0;0;1;0;65566
33708;0;0;0;227;235;232;0.0000;0.0000;18.1818;7.3475;59.0917;0.0000;1;0;0;0;1;0;65566
33718;0;0;0;227;235;232;0.0000;0.0000;18.1818;7.3475;59.0917;0.0000;1;0;0;0;1;0;65566
33728;0;0;0;227;235;232;0.0000;0.0000;18.1818;7.3475;59.0917;0.0000;1;0;0;0;1;0;65566
33739;0;0;0;227;235;232;0.0000;0.0000;18.1818;7.3475;59.0917;0.0000;1;0;0;0;1;0;65566
33749;0;0;0;227;235;232;0.0000;0.0000;18.1818;7.3475;59.0917;0.0000;1;0;0;0;1;0;65566
33759;0;0;0;227;235;232;0.0000;0.0000;18.1818;7.3475;59.0917;0.0000;1;0;0;0;1;0;65566
33793;0;0;0;227;235;232;0.0000;0.0000;18.1818;7.3475;59.0917;0.0000;1;0;0;0;1;0;65566
33803;0;0;0;227;235;232;0.0000;0.0000;18.1818;7.3475;59.0917;0.0000;1;0;0;0;1;0;65566
33814;0;0;0;227;235;232;0.0000;0.0000;18.1818;7.3475;59.0917;0.0000;1;0;0;0;1;0;65566
33824;0;0;0;227;235;232;0.0000;0.0000;18.1818;7.3475;59.0917;0.0000;1;0;0;0;1;0;65566
33834;0;0;0;227;235;232;0.0000;0.0000;18.1818;7.3475;59.0917;0.0000;1;0;0;0;1;0;65566
33845;0;0;0;227;235;232;0.0000;0.0000;18.1818;7.3475;59.0917;0.0000;1;0;0;0;1;0;65566
33855;0;0;0;227;235;232;0.0000;0.0000;18.1818;7.3475;59.0917;0.0000;1;0;0;0;1;0;65566
33865;0;0;0;227;235;232;0.0000;0.0000;18.1818;7.3475;59.0917;0.0000;1;0;0;0;1;0;65566
33876;0;0;0;227;235;232;0.0000;0.0000;18.1818;7.3475;59.0917;0.0000;1;0;0;0;1;0;65566
33886;0;0;0;227;235;232;0.0000;0.0000;18.1818;7.3475;59.0917;0.0000;1;0;0;0;1;0;65566
33897;0;0;0;227;235;232;0.0000;0.0000;18.1818;7.3475;59.0917;0.0000;1;0;0;0;1;0;65566
33907;0;0;0;227;235;232;0.0000;0.0000;18.1818;7.3475;59.0917;0.0000;1;0;0;0;1;0;65566
33919;0;0;0;227;235;232;0.0000;0.0000;18.1818;7.3475;59.0917;0.0000;1;0;0;0;1;0;65566
33929;0;0;0;227;235;232;0.0000;0.0000;18.1818;7.3475;59.0917;0.0000;1;0;0;0;1;0;65566
33939;0;0;0;227;235;232;0.0000;0.0000;18.1818;7.3475;59.0917;0.0000;1;0;0;0;1;0;65566
33950;0;0;0;227;235;232;0.0000;0.0000;18.1818;7.3475;59.0917;0.0000;1;0;0;0;1;0;65566
33960;0;0;0;227;235;232;0.0000;0.0000;18.1818;7.3475;59.0917;0.0000;1;0;0;0;1;0;65566
33970;0;0;0;227;235;232;0.0000;0.0000;18.1818;7.3475;59.0917;0.0000;1;0;0;0;1;0;65566
33980;0;0;0;227;235;232;0.0000;0.0000;18.1818;7.3475;59.0917;0.0000;1;0;0;0;1;0;65566
33991;0;0;0;227;235;232;0.0000;0.0000;18.1818;7.3475;59.0917;0.0000;1;0;0;0;1;0;65566
34001;0;0;0;227;235;232;0.0000;0.0000;18.1818;7.3475;59.0917;0.0000;1;0;0;0;1;0;65566
34015;0;0;0;227;235;232;0.0000;0.0000;18.1818;7.3475;59.0917;0.0000;1;0;0;0;1;0;65566
34026;0;0;0;227;235;232;0.0000;0.0000;18.1818;7.3475;59.0917;0.0000;1;0;0;0;1;0;65536
34036;0;0;0;227;235;232;0.0000;0.0000;18.1818;7.3475;59.0917;0.0000;1;0;0;0;1;0;65536
34046;0;0;0;227;235;232;0.0000;0.0000;18.1818;7.3475;59.0917;0.0000;1;0;0;0;1;0;65536
34057;0;0;0;227;235;232;0.0000;0.0000;18.1818;7.3475;59.0917;0.0000;1;0;0;0;1;0;65536
34067;0;0;0;227;235;232;0.0000;0.0000;18.1818;7.3475;59.0917;0.0000;1;0;0;0;1;0;65536
34077;0;0;0;227;235;232;0.0000;0.0000;18.1818;7.3475;59.0917;0.0000;1;0;0;0;1;0;65536
34088;0;0;0;227;235;232;0.0000;0.0000;18.1818;7.3475;59.0917;0.0000;1;0;0;0;1;0;65536
34098;0;0;0;227;235;232;0.0000;0.0000;18.1818;7.3475;59.0917;0.0000;1;0;0;0;1;0;65536
34109;0;0;0;227;235;232;0.0000;0.0000;18.1818;7.3475;59.0917;0.0000;1;0;0;0;1;0;65536
34119;0;0;0;227;235;232;0.0000;0.0000;18.1818;7.3475;59.0917;0.0000;1;0;0;0;1;0;65536
34129;0;0;0;227;235;232;0.0000;0.0000;18.1818;7.3475;59.0917;0.0000;1;0;0;0;1;0;65536
34140;0;0;0;227;235;232;0.0000;0.0000;18.1818;7.3475;59.0917;0.0000;1;0;0;0;1;0;65536
34150;0;0;0;227;235;232;0.0000;0.0000;18.1818;7.3475;59.0917;0.0000;1;0;0;0;1;0;65536
34160;0;0;0;227;235;232;0.0000;0.0000;18.1818;7.3475;59.0917;0.0000;1;0;0;0;1;0;65536
34171;0;0;0;227;235;232;0.0000;0.0000;18.1818;7.3475;59.0917;0.0000;1;0;0;0;1;0;65536
34181;0;0;0;227;235;232;0.0000;0.0000;18.1818;7.3475;59.0917;0.0000;1;0;0;0;1;0;65536
34191;0;0;0;227;235;232;0.0000;0.0000;18.1818;7.3475;59.0917;0.0000;1;0;0;0;1;0;65536
34202;0;0;0;227;235;232;0.0000;0.0000;18.1818;7.3475;59.0917;0.0000;1;0;0;0;1;0;65536
34212;0;0;0;227;235;232;0.0000;0.0000;20.0000;7.3443;59.0929;0.0000;1;0;0;0;1;0;65536
34223;0;0;0;227;235;232;0.0000;0.0000;20.0000;7.3443;59.0929;0.0000;1;0;0;0;1;0;65536
34233;0;0;0;227;235;232;0.0000;0.0000;20.0000;7.3443;59.0929;0.0000;1;0;0;0;1;0;65536
34243;0;0;0;227;235;232;0.0000;0.0000;20.0000;7.3443;59.0929;0.0000;1;0;0;0;1;0;65536
34254;0;0;0;227;235;232;0.0000;0.0000;20.0000;7.3443;59.0929;0.0000;1;0;0;0;1;0;65536
34264;0;0;0;227;235;232;0.0000;0.0000;20.0000;7.3443;59.0929;0.0000;1;0;0;0;1;0;65536
34274;0;0;0;227;235;232;0.0000;0.0000;20.0000;7.3443;59.0929;0.0000;1;0;0;0;1;0;65536
34285;0;0;0;227;235;232;0.0000;0.0000;20.0000;7.3443;59.0929;0.0000;1;0;0;0;1;0;65536
34295;0;0;0;227;235;232;0.0000;0.0000;20.0000;7.3443;59.0929;0.0000;1;0;0;0;1;0;65536
34306;0;0;0;227;235;232;0.0000;0.0000;20.0000;7.3443;59.0929;0.0000;1;0;0;0;1;0;65536
34316;0;0;0;227;235;232;0.0000;0.0000;20.0000;7.3443;59.0929;0.0000;1;0;0;0;1;0;65536
34326;0;0;0;227;235;232;0.0000;0.0000;20.0000;7.3443;59.0929;0.0000;1;0;0;0;1;0;65536
34337;0;0;0;227;235;232;0.0000;0.0000;20.0000;7.3443;59.0929;0.0000;1;0;0;0;1;0;65540
34347;0;0;0;227;235;232;0.0000;0.0000;20.0000;7.3443;59.0929;0.0000;1;0;0;0;1;0;65540
34358;0;0;0;227;235;232;0.0000;0.0000;20.0000;7.3443;59.0929;0.0000;1;0;0;0;1;0;65540
34368;0;0;0;227;235;232;0.0000;0.0000;20.0000;7.3443;59.0929;0.0000;1;0;0;0;1;0;65540
34378;0;0;0;227;235;232;0.0000;0.0000;20.0000;7.3443;59.0929;0.0000;1;0;0;0;1;0;65540
34390;0;0;0;227;235;232;0.0000;0.0000;20.0000;7.3443;59.0929;0.0000;1;0;0;0;1;0;65540
34400;0;0;0;227;235;232;0.0000;0.0000;20.0000;7.3443;59.0929;0.0000;1;0;0;0;1;0;65540
34410;0;0;0;227;235;232;0.0000;0.0000;20.0000;7.3443;59.0929;0.0000;1;0;0;0;1;0;65540
34421;0;0;0;227;235;232;0.0000;0.0000;20.0000;7.3443;59.0929;0.0000;1;0;0;0;1;0;65540
34431;0;0;0;227;235;232;0.0000;0.0000;20.0000;7.3443;59.0929;0.0000;1;0;0;0;1;0;65540
34442;0;0;0;227;235;232;0.0000;0.0000;20.0000;7.3443;59.0929;0.0000;1;0;0;0;1;0;65542
34452;0;0;0;227;235;232;0.0000;0.0000;20.0000;7.3443;59.0929;0.0000;1;0;0;0;1;0;65542
34462;0;0;0;227;235;232;0.0000;0.0000;20.0000;7.3443;59.0929;0.0000;1;0;0;0;1;0;65542
34473;0;0;0;227;235;232;0.0000;0.0000;20.0000;7.3443;59.0929;0.0000;1;0;0;0;1;0;65542
34484;0;0;0;227;235;232;0.0000;0.0000;20.0000;7.3443;59.0929;0.0000;1;0;0;0;1;0;65542
34495;0;0;0;227;235;232;0.0000;0.0000;20.0000;7.3443;59.0929;0.0000;1;0;0;0;1;0;65542
34505;0;0;0;227;235;232;0.0000;0.0000;20.0000;7.3443;59.0929;0.0000;1;0;0;0;1;0;65542
34516;0;0;0;227;235;232;0.0000;0.0000;20.0000;7.3443;59.0929;0.0000;1;0;0;0;1;0;65542
34526;0;0;0;227;235;232;0.0000;0.0000;20.0000;7.3443;59.0929;0.0000;1;0;0;0;1;0;65542
34538;0;0;0;227;235;232;0.0000;0.0000;20.0000;7.3443;59.0929;0.0000;1;0;0;0;1;0;65542
34548;0;0;0;227;235;232;0.0000;0.0000;20.0000;7.3443;59.0929;0.0000;1;0;0;0;1;0;65566
34558;0;0;0;227;235;232;0.0000;0.0000;20.0000;7.3443;59.0929;0.0000;1;0;0;0;1;0;65566
34569;0;0;0;227;235;232;0.0000;0.0000;20.0000;7.3443;59.0929;0.0000;1;0;0;0;1;0;65566
34579;0;0;0;227;235;232;0.0000;0.0000;20.0000;7.3443;59.0929;0.0000;1;0;0;0;1;0;65566
34590;0;0;0;227;235;232;0.0000;0.0000;20.0000;7.3443;59.0929;0.0000;1;0;0;0;1;0;65566
34600;0;0;0;227;235;232;0.0000;0.0000;20.0000;7.3443;59.0929;0.0000;1;0;0;0;1;0;65566
34610;0;0;0;227;235;232;0.0000;0.0000;20.0000;7.3443;59.0929;0.0000;1;0;0;0;1;0;65566
34621;0;0;0;227;235;232;0.0000;0.0000;20.0000;7.3443;59.0929;0.0000;1;0;0;0;1;0;65566
34631;0;0;0;227;235;232;0.0000;0.0000;20.0000;7.3443;59.0929;0.0000;1;0;0;0;1;0;65566
34641;0;0;0;227;235;232;0.0000;0.0000;20.0000;7.3443;59.0929;0.0000;1;0;0;0;1;0;65566
34652;0;0;0;227;235;232;0.0000;0.0000;20.0000;7.3443;59.0929;0.0000;1;0;0;0;1;0;65566
34662;0;0;0;227;235;232;0.0000;0.0000;20.0000;7.3443;59.0929;0.0000;1;0;0;0;1;0;65566
34672;0;0;0;227;235;232;0.0000;0.0000;20.0000;7.3443;59.0929;0.0000;1;0;0;0;1;0;65566
34683;0;0;0;227;235;232;0.0000;0.0000;20.0000;7.3443;59.0929;0.0000;1;0;0;0;1;0;65566
34693;0;0;0;227;235;232;0.0000;0.0000;20.0000;7.3443;59.0929;0.0000;1;0;0;0;1;0;65566
34703;0;0;0;227;235;232;0.0000;0.0000;20.0000;7.3443;59.0929;0.0000;1;0;0;0;1;0;65566
34714;0;0;0;227;235;232;0.0000;0.0000;20.0000;7.3443;59.0929;0.0000;1;0;0;0;1;0;65566
34724;0;0;0;227;235;232;0.0000;0.0000;20.0000;7.3443;59.0929;0.0000;1;0;0;0;1;0;65566
34734;0;0;0;227;235;232;0.0000;0.0000;20.0000;7.3443;59.0929;0.0000;1;0;0;0;1;0;65566
34745;0;0;0;227;235;232;0.0000;0.0000;20.0000;7.3443;59.0929;0.0000;1;0;0;0;1;0;65566
34755;0;0;0;227;235;232;0.0000;0.0000;20.0000;7.3443;59.0929;0.0000;1;0;0;0;1;0;65566
34765;0;0;0;227;235;232;0.0000;0.0000;20.0000;7.3443;59.0929;0.0000;1;0;0;0;1;0;65566
34775;0;0;0;227;235;232;0.0000;0.0000;20.0000;7.3443;59.0929;0.0000;1;0;0;0;1;0;65566
34786;0;0;0;227;235;232;0.0000;0.0000;20.0000;7.3443;59.0929;0.0000;1;0;0;0;1;0;65566
34797;0;0;0;227;235;232;0.0000;0.0000;20.0000;7.3443;59.0929;0.0000;1;0;0;0;1;0;65566
34807;0;0;0;227;235;232;0.0000;0.0000;20.0000;7.3443;59.0929;0.0000;1;0;0;0;1;0;65566
34817;0;0;0;227;235;232;0.0000;0.0000;20.0000;7.3443;59.0929;0.0000;1;0;0;0;1;0;65566
34828;0;0;0;227;235;232;0.0000;0.0000;20.0000;7.3443;59.0929;0.0000;1;0;0;0;1;0;65566
34838;0;0;0;227;235;232;0.0000;0.0000;20.0000;7.3443;59.0929;0.0000;1;0;0;0;1;0;65566
34848;0;0;0;227;235;232;0.0000;0.0000;20.0000;7.3443;59.0929;0.0000;1;0;0;0;1;0;65566
34862;0;0;0;227;235;232;0.0000;0.0000;20.0000;7.3443;59.0929;0.0000;1;0;0;0;1;0;65566
34873;0;0;0;227;235;232;0.0000;0.0000;20.0000;7.3443;59.0929;0.0000;1;0;0;0;1;0;65566
34883;0;0;0;227;235;232;0.0000;0.0000;20.0000;7.3443;59.0929;0.0000;1;0;0;0;1;0;65566
34894;0;0;0;227;235;232;0.0000;0.0000;20.0000;7.3443;59.0929;0.0000;1;0;0;0;1;0;65566
34904;0;0;0;227;235;232;0.0000;0.0000;20.0000;7.3443;59.0929;0.0000;1;0;0;0;1;0;65566
34914;0;0;0;227;235;232;0.0000;0.0000;20.0000;7.3443;59.0929;0.0000;1;0;0;0;1;0;65566
34925;0;0;0;227;235;232;0.0000;0.0000;20.0000;7.3443;59.0929;0.0000;1;0;0;0;1;0;65566
34935;0;0;0;227;235;232;0.0000;0.0000;20.0000;7.3443;59.0929;0.0000;1;0;0;0;1;0;65566
34945;0;0;0;227;235;232;0.0000;0.0000;20.0000;7.3443;59.0929;0.0000;1;0;0;0;1;0;65566
34955;0;0;0;227;235;232;0.0000;0.0000;20.0000;7.3443;59.0929;0.0000;1;0;0;0;1;0;65566
34966;0;0;0;227;235;232;0.0000;0.0000;20.0000;7.3443;59.0929;0.0000;1;0;0;0;1;0;65566
34976;0;0;0;227;235;232;0.0000;0.0000;20.0000;7.3443;59.0929;0.0000;1;0;0;0;1;0;65566
34986;0;0;0;227;235;232;0.0000;0.0000;20.0000;7.3443;59.0929;0.0000;1;0;0;0;1;0;65566
34997;0;0;0;227;235;232;0.0000;0.0000;20.0000;7.3443;59.0929;0.0000;1;0;0;0;1;0;65566
35007;0;0;0;227;235;232;0.0000;0.0000;20.0000;7.3443;59.0929;0.0000;1;0;0;0;1;0;65566
35018;0;0;0;227;235;232;0.0000;0.0000;20.0000;7.3443;59.0929;0.0000;1;0;0;0;1;0;65566
35028;0;0;0;227;235;232;0.0000;0.0000;20.0000;7.3443;59.0929;0.0000;1;0;0;0;1;0;65566
35038;0;0;0;227;235;232;0.0000;0.0000;20.0000;7.3443;59.0929;0.0000;1;0;0;0;1;0;65566
35049;0;0;0;227;235;232;0.0000;0.0000;20.0000;7.3443;59.0929;0.0000;1;0;0;0;1;0;65566
35059;0;0;0;227;235;232;0.0000;0.0000;20.0000;7.3443;59.0929;0.0000;1;0;0;0;1;0;65560
35070;0;0;0;227;235;232;0.0000;0.0000;20.0000;7.3443;59.0929;0.0000;1;0;0;0;1;0;65536
35081;0;0;0;227;235;232;0.0000;0.0000;20.0000;7.3443;59.0929;0.0000;1;0;0;0;1;0;65536
35091;0;0;0;227;235;232;0.0000;0.0000;20.0000;7.3443;59.0929;0.0000;1;0;0;0;1;0;65536
35102;0;0;0;227;235;232;0.0000;0.0000;20.0000;7.3443;59.0929;0.0000;1;0;0;0;1;0;65536
35112;0;0;0;227;235;232;0.0000;0.0000;20.0000;7.3443;59.0929;0.0000;1;0;0;0;1;0;65536
35122;0;0;0;227;235;232;0.0000;0.0000;20.0000;7.3443;59.0929;0.0000;1;0;0;0;1;0;65536
35133;0;0;0;227;235;232;0.0000;0.0000;20.0000;7.3443;59.0929;0.0000;1;0;0;0;1;0;65536
35143;0;0;0;227;235;232;0.0000;0.0000;20.0000;7.3443;59.0929;0.0000;1;0;0;0;1;0;65536
35153;0;0;0;227;235;232;0.0000;0.0000;20.0000;7.3443;59.0929;0.0000;1;0;0;0;1;0;65536
35165;0;0;0;227;235;232;0.0000;0.0000;20.0000;7.3443;59.0929;0.0000;1;0;0;0;1;0;65536
35175;0;0;0;227;235;232;0.0000;0.0000;20.0000;7.3443;59.0929;0.0000;1;0;0;0;1;0;65536
35186;0;0;0;227;235;232;0.0000;0.0000;20.0000;7.3443;59.0929;0.0000;1;0;0;0;1;0;65536
35196;0;0;0;227;235;232;0.0000;0.0000;20.0000;7.3443;59.0929;0.0000;1;0;0;0;1;0;65536
35207;0;0;0;227;235;232;0.0000;0.0000;0.0000;7.3427;59.0941;0.0000;1;0;0;0;1;0;65536
35217;0;0;0;227;235;232;0.0000;0.0000;0.0000;7.3427;59.0941;0.0000;1;0;0;0;1;0;65536
35227;0;0;0;227;235;232;0.0000;0.0000;0.0000;7.3427;59.0941;0.0000;1;0;0;0;1;0;65536
35238;0;0;0;227;235;232;0.0000;0.0000;0.0000;7.3427;59.0941;0.0000;1;0;0;0;1;0;65536
35248;0;0;0;227;235;232;0.0000;0.0000;0.0000;7.3427;59.0941;0.0000;1;0;0;0;1;0;65536
35258;0;0;0;227;235;232;0.0000;0.0000;0.0000;7.3427;59.0941;0.0000;1;0;0;0;1;0;65536
35268;0;0;0;227;235;232;0.0000;0.0000;0.0000;7.3427;59.0941;0.0000;1;0;0;0;1;0;65536
35279;0;0;0;227;235;232;0.0000;0.0000;0.0000;7.3427;59.0941;0.0000;1;0;0;0;1;0;65536
35289;0;0;0;227;235;232;0.0000;0.0000;0.0000;7.3427;59.0941;0.0000;1;0;0;0;1;0;65536
35300;0;0;0;227;235;232;0.0000;0.0000;0.0000;7.3427;59.0941;0.0000;1;0;0;0;1;0;65536
35310;0;0;0;227;235;232;0.0000;0.0000;0.0000;7.3427;59.0941;0.0000;1;0;0;0;1;0;65536
35325;0;0;0;227;235;232;0.0000;0.0000;0.0000;7.3427;59.0941;0.0000;1;0;0;0;1;0;65536
35335;0;0;0;227;235;232;0.0000;0.0000;0.0000;7.3427;59.0941;0.0000;1;0;0;0;1;0;65536
35345;0;0;0;227;235;232;0.0000;0.0000;0.0000;7.3427;59.0941;0.0000;1;0;0;0;1;0;65536
35356;0;0;0;227;235;232;0.0000;0.0000;0.0000;7.3427;59.0941;0.0000;1;0;0;0;1;0;65536
35366;0;0;0;227;235;232;0.0000;0.0000;0.0000;7.3427;59.0941;0.0000;1;0;0;0;1;0;65536
35377;0;0;0;227;235;232;0.0000;0.0000;0.0000;7.3427;59.0941;0.0000;1;0;0;0;1;0;65540
35387;0;0;0;227;235;232;0.0000;0.0000;0.0000;7.3427;59.0941;0.0000;1;0;0;0;1;0;65540
35398;0;0;0;227;235;232;0.0000;0.0000;0.0000;7.3427;59.0941;0.0000;1;0;0;0;1;0;65540
35408;0;0;0;227;235;232;0.0000;0.0000;0.0000;7.3427;59.0941;0.0000;1;0;0;0;1;0;65540
35418;0;0;0;227;235;232;0.0000;0.0000;0.0000;7.3427;59.0941;0.0000;1;0;0;0;1;0;65540
35429;0;0;0;227;235;232;0.0000;0.0000;0.0000;7.3427;59.0941;0.0000;1;0;0;0;1;0;65540
35439;0;0;0;227;235;232;0.0000;0.0000;0.0000;7.3427;59.0941;0.0000;1;0;0;0;1;0;65540
35450;0;0;0;227;235;232;0.0000;0.0000;0.0000;7.3427;59.0941;0.0000;1;0;0;0;1;0;65540
35460;0;0;0;227;235;232;0.0000;0.0000;0.0000;7.3427;59.0941;0.0000;1;0;0;0;1;0;65540
35470;0;0;0;227;235;232;0.0000;0.0000;0.0000;7.3427;59.0941;0.0000;1;0;0;0;1;0;65540
35482;0;0;0;227;235;232;0.0000;0.0000;0.0000;7.3427;59.0941;0.0000;1;0;0;0;1;0;65566
35493;0;0;0;227;235;232;0.0000;0.0000;0.0000;7.3427;59.0941;0.0000;1;0;0;0;1;0;65566
35503;0;0;0;227;235;232;0.0000;0.0000;0.0000;7.3427;59.0941;0.0000;1;0;0;0;1;0;65566
35513;0;0;0;227;235;232;0.0000;0.0000;0.0000;7.3427;59.0941;0.0000;1;0;0;0;1;0;65566
35524;0;0;0;227;235;232;0.0000;0.0000;0.0000;7.3427;59.0941;0.0000;1;0;0;0;1;0;65566
35534;0;0;0;227;235;232;0.0000;0.0000;0.0000;7.3427;59.0941;0.0000;1;0;0;0;1;0;65566
35544;0;0;0;227;235;232;0.0000;0.0000;0.0000;7.3427;59.0941;0.0000;1;0;0;0;1;0;65566
35555;0;0;0;227;235;232;0.0000;0.0000;0.0000;7.3427;59.0941;0.0000;1;0;0;0;1;0;65566
35565;0;0;0;227;235;232;0.0000;0.0000;0.0000;7.3427;59.0941;0.0000;1;0;0;0;1;0;65566
35575;0;0;0;227;235;232;0.0000;0.0000;0.0000;7.3427;59.0941;0.0000;1;0;0;0;1;0;65566
35586;0;0;0;227;235;232;0.0000;0.0000;0.0000;7.3427;59.0941;0.0000;1;0;0;0;1;0;65566
35598;0;0;0;227;235;232;0.0000;0.0000;0.0000;7.3427;59.0941;0.0000;1;0;0;0;1;0;65566
35608;0;0;0;227;235;232;0.0000;0.0000;0.0000;7.3427;59.0941;0.0000;1;0;0;0;1;0;65566
35619;0;0;0;227;235;232;0.0000;0.0000;0.0000;7.3427;59.0941;0.0000;1;0;0;0;1;0;65566
35629;0;0;0;227;235;232;0.0000;0.0000;0.0000;7.3427;59.0941;0.0000;1;0;0;0;1;0;65566
35639;0;0;0;227;235;232;0.0000;0.0000;0.0000;7.3427;59.0941;0.0000;1;0;0;0;1;0;65566
35649;0;0;0;227;235;232;0.0000;0.0000;0.0000;7.3427;59.0941;0.0000;1;0;0;0;1;0;65566
35660;0;0;0;227;235;232;0.0000;0.0000;0.0000;7.3427;59.0941;0.0000;1;0;0;0;1;0;65566
35670;0;0;0;227;235;232;0.0000;0.0000;0.0000;7.3427;59.0941;0.0000;1;0;0;0;1;0;65566
35680;0;0;0;227;235;232;0.0000;0.0000;0.0000;7.3427;59.0941;0.0000;1;0;0;0;1;0;65566
35691;0;0;0;227;235;232;0.0000;0.0000;0.0000;7.3427;59.0941;0.0000;1;0;0;0;1;0;65566
35701;0;0;0;227;235;232;0.0000;0.0000;0.0000;7.3427;59.0941;0.0000;1;0;0;0;1;0;65566
35711;0;0;0;227;235;232;0.0000;0.0000;0.0000;7.3427;59.0941;0.0000;1;0;0;0;1;0;65566
35722;0;0;0;227;235;232;0.0000;0.0000;0.0000;7.3427;59.0941;0.0000;1;0;0;0;1;0;65566
35732;0;0;0;227;235;232;0.0000;0.0000;0.0000;7.3427;59.0941;0.0000;1;0;0;0;1;0;65566
35742;0;0;0;227;235;232;0.0000;0.0000;0.0000;7.3427;59.0941;0.0000;1;0;0;0;1;0;65566
35753;0;0;0;227;235;232;0.0000;0.0000;0.0000;7.3427;59.0941;0.0000;1;0;0;0;1;0;65566
35763;0;0;0;227;235;232;0.0000;0.0000;0.0000;7.3427;59.0941;0.0000;1;0;0;0;1;0;65566
35773;0;0;0;227;235;232;0.0000;0.0000;0.0000;7.3427;59.0941;0.0000;1;0;0;0;1;0;65566
35783;0;0;0;227;235;232;0.0000;0.0000;0.0000;7.3427;59.0941;0.0000;1;0;0;0;1;0;65566
35794;0;0;0;227;235;232;0.0000;0.0000;0.0000;7.3427;59.0941;0.0000;1;0;0;0;1;0;65566
35804;0;0;0;227;235;232;0.0000;0.0000;0.0000;7.3427;59.0941;0.0000;1;0;0;0;1;0;65566
35815;0;0;0;227;235;232;0.0000;0.0000;0.0000;7.3427;59.0941;0.0000;1;0;0;0;1;0;65566
35825;0;0;0;227;235;232;0.0000;0.0000;0.0000;7.3427;59.0941;0.0000;1;0;0;0;1;0;65566
35835;0;0;0;227;235;232;0.0000;0.0000;0.0000;7.3427;59.0941;0.0000;1;0;0;0;1;0;65566
35849;0;0;0;227;235;232;0.0000;0.0000;0.0000;7.3427;59.0941;0.0000;1;0;0;0;1;0;65566
35859;0;0;0;227;235;232;0.0000;0.0000;0.0000;7.3427;59.0941;0.0000;1;0;0;0;1;0;65566
35870;0;0;0;227;235;232;0.0000;0.0000;0.0000;7.3427;59.0941;0.0000;1;0;0;0;1;0;65566
35888;0;0;0;227;235;232;0.0000;0.0000;0.0000;7.3427;59.0941;0.0000;1;0;0;0;1;0;65566
35898;0;0;0;227;235;232;0.0000;0.0000;0.0000;7.3427;59.0941;0.0000;1;0;0;0;1;0;65566
35909;0;0;0;227;235;232;0.0000;0.0000;0.0000;7.3427;59.0941;0.0000;1;0;0;0;1;0;65566
35920;0;0;0;227;235;232;0.0000;0.0000;0.0000;7.3427;59.0941;0.0000;1;0;0;0;1;0;65566
35930;0;0;0;227;235;232;0.0000;0.0000;0.0000;7.3427;59.0941;0.0000;1;0;0;0;1;0;65566
35940;0;0;0;227;235;232;0.0000;0.0000;0.0000;7.3427;59.0941;0.0000;1;0;0;0;1;0;65566
35950;0;0;0;227;235;232;0.0000;0.0000;0.0000;7.3427;59.0941;0.0000;1;0;0;0;1;0;65566
35961;0;0;0;227;235;232;0.0000;0.0000;0.0000;7.3427;59.0941;0.0000;1;0;0;0;1;0;65566
