timestamp,fcfileloggerapp_loggingstate,engineservice_currentmode,envapp_newboardtempevent1,envapp_newboardtempevent2,envapp_newboardtempevent3,envapp_newchamberpressevent1,envapp_newoxidizerpressevent,envapp_newpressurefeedpressevent,envapp_newtempevent_1,envapp_newtempevent_2,envapp_newtempevent_3,secenvapp_newboardtempevent1,secenvapp_newboardtempevent2,secenvapp_newboardtempevent3,secenvapp_newchamberpressevent2,secenvapp_newchamberpressevent3,secenvapp_newethanolpressevent,servoservice_newoxidizerdumpvalveevent,servoservice_newoxidizermainvalveevent,servoservice_newoxidizerventvalveevent,servoservice_newpressurefeedmainevent,servoservice_newpressurefeedventevent,secservoservice_newethanolmainvalveevent,secservoservice_newethanolventvalveevent,sysstatservice_newsystemusage,envappfc_newbme280event,envappfc_newboardtempevent_1,envappfc_newboardtempevent_2,envappfc_newboardtempevent_3,envappfc_newimuevent,recoveryservice_newparachutestatusevent,gpsservice_gpsrmcstatusevent,gpsservice_gpsstatusevent,gpsservice_gpsvtgstatusevent,primerservice_primestatusevent,fcsysstatservice_newsystemusage,mainservice_currentmodestatusevent
2026-07-13 03:13:36.266263,,2,30.0,30.0,30.3,0.47,23.97,0.04,21.2,,,35.5,33.7,40.7,-23.91,1.19,1.32,0,0,0,1,0,0,0,"[0, 0, 224]",,,,,,,,,,2,,
2026-07-13 03:13:36.371236,,2,30.0,30.0,30.3,0.57,23.97,1.05,21.2,,,35.5,33.7,40.7,-23.91,1.22,0.92,0,0,0,1,0,0,0,"[0, 0, 224]",,,,,,,,,,2,,
2026-07-13 03:13:36.477164,,2,30.0,30.0,30.3,0.42,23.94,1.05,21.2,,,35.5,33.7,40.7,-23.91,0.92,1.39,0,0,0,1,0,0,0,"[0, 0, 224]",,,,,,,,,,2,,
2026-07-13 03:13:36.593668,,2,30.0,30.0,30.3,0.41,24.07,-0.01,21.2,,,35.5,33.7,40.7,-23.91,1.19,1.22,0,0,0,1,0,0,0,"[0, 0, 224]",,,,,,,,,,2,,
2026-07-13 03:13:36.697640,,2,30.0,30.0,30.3,0.51,24.14,1.05,21.2,,,35.5,33.7,40.7,-23.91,1.39,0.85,0,0,0,1,0,0,0,"[0, 0, 224]",,,,,,,,,,2,,
2026-07-13 03:13:36.801939,,2,30.0,30.0,30.3,0.54,24.16,0.18,21.2,,,35.5,33.7,40.7,-23.91,0.78,1.18,0,0,0,1,0,0,0,"[0, 0, 224]",,,,,,,,,,2,,
2026-07-13 03:13:36.906269,,2,30.0,30.0,30.3,0.56,23.99,0.51,21.2,,,35.5,33.7,40.7,-23.91,0.82,1.02,0,0,0,1,0,0,0,"[0, 0, 224]",,,,,,,,,,2,,
2026-07-13 03:13:37.010187,,2,30.0,30.0,30.3,0.61,23.99,0.85,21.2,,,35.5,33.7,40.7,-23.91,0.85,1.18,0,0,0,1,0,0,0,"[0, 0, 224]",,,,,,,,,,2,,
2026-07-13 03:13:37.114870,,2,30.0,30.0,30.3,0.44,23.95,0.85,21.2,,,35.5,33.7,40.7,-23.91,1.25,1.12,0,0,0,1,0,0,0,"[0, 0, 224]",,,,,,,,,,2,,
2026-07-13 03:13:37.219648,,2,30.0,30.0,30.3,0.59,24.14,0.18,21.2,,,35.5,33.7,40.7,-23.91,0.78,0.71,0,0,0,1,0,0,0,"[0, 0, 224]",,,,,,,,,,2,,
2026-07-13 03:13:37.326988,,2,30.0,30.0,30.3,0.64,24.02,0.98,21.2,,,35.5,33.7,40.7,-23.91,0.72,0.81,0,0,0,1,0,0,0,"[0, 0, 224]",,,,,,,,,,2,,
2026-07-13 03:13:37.431179,,2,30.0,30.0,30.3,0.69,24.04,0.51,21.2,,,35.5,33.7,40.7,-23.91,1.32,1.18,0,0,0,1,0,0,0,"[0, 0, 224]",,,,,,,,,,2,,
2026-07-13 03:13:37.573883,,2,30.0,30.0,30.3,0.49,23.97,0.92,21.2,,,35.5,33.7,40.7,-23.91,1.25,1.35,0,0,0,1,0,0,0,"[0, 0, 224]",,,,,,,,,,2,,
2026-07-13 03:13:37.680535,,2,30.0,30.0,30.3,0.67,23.99,0.51,21.2,,,35.5,33.7,40.7,-23.91,1.08,1.39,0,0,0,1,0,0,0,"[0, 0, 224]",,,,,,,,,,2,,
2026-07-13 03:13:37.784828,,2,30.0,30.0,30.3,0.47,24.16,0.78,21.2,,,35.5,33.7,40.7,-23.91,1.29,1.28,0,0,0,1,0,0,0,"[0, 0, 224]",,,,,,,,,,2,,
2026-07-13 03:13:37.888806,,2,30.0,30.0,30.3,0.61,23.92,0.11,21.2,,,35.5,33.7,40.7,-23.91,0.85,1.25,0,0,0,1,0,0,0,"[0, 0, 224]",,,,,,,,,,2,,
2026-07-13 03:13:37.992816,,2,30.0,30.0,30.3,0.56,24.12,0.11,21.2,,,35.5,33.7,40.7,-23.91,0.82,0.98,0,0,0,1,0,0,0,"[0, 0, 224]",,,,,,,,,,2,,
2026-07-13 03:13:38.097565,,2,30.0,30.0,30.3,0.61,24.14,0.51,21.2,,,35.5,33.7,40.7,-23.91,0.75,1.39,0,0,0,1,0,0,0,"[0, 0, 224]",,,,,,,,,,2,,
2026-07-13 03:13:38.202190,,2,30.0,30.0,30.3,0.57,24.14,0.71,21.2,,,35.5,33.7,40.7,-23.91,1.19,0.95,0,0,0,1,0,0,0,"[0, 0, 224]",,,,,,,,,,2,,
2026-07-13 03:13:38.307899,,2,30.0,30.0,30.3,0.62,23.95,0.04,21.2,,,35.5,33.7,40.7,-23.91,1.19,0.78,0,0,0,1,0,0,0,"[0, 0, 224]",,,,,,,,,,2,,
2026-07-13 03:13:38.411800,,2,30.0,30.0,30.3,0.66,24.17,1.05,21.2,,,35.5,33.7,40.7,-23.91,0.98,0.68,0,0,0,1,0,0,0,"[0, 0, 224]",,,,,,,,,,2,,
2026-07-13 03:13:38.516435,,2,30.0,30.0,30.3,0.46,23.95,1.05,21.2,,,35.5,33.7,40.7,-23.91,1.29,1.42,0,0,0,1,0,0,0,"[0, 0, 224]",,,,,,,,,,2,,
2026-07-13 03:13:38.633822,,2,30.0,30.0,30.3,0.41,23.97,0.98,21.2,,,35.5,33.7,40.7,-23.91,1.12,0.88,0,0,0,1,0,0,0,"[0, 0, 224]",,,,,,,,,,2,,
2026-07-13 03:13:38.739727,,2,30.0,30.0,30.3,0.59,24.09,0.92,21.2,,,35.5,33.7,40.7,-23.91,0.72,1.28,0,0,0,1,0,0,0,"[0, 0, 224]",,,,,,,,,,2,,
2026-07-13 03:13:38.844123,,2,30.0,30.0,30.3,0.59,24.07,0.98,21.2,,,35.5,33.7,40.7,-23.91,1.25,0.85,0,0,0,1,0,0,0,"[0, 0, 224]",,,,,,,,,,2,,
2026-07-13 03:13:38.948682,,2,30.0,30.0,30.3,0.49,24.06,0.31,21.2,,,35.5,33.7,40.7,-23.91,0.92,1.05,0,0,0,1,0,0,0,"[0, 0, 224]",,,,,,,,,,2,,
2026-07-13 03:13:39.052386,,2,30.0,30.0,30.3,0.57,24.07,0.38,21.2,,,35.5,33.7,40.7,-23.91,1.19,1.08,0,0,0,1,0,0,0,"[0, 0, 224]",,,,,,,,,,2,,
2026-07-13 03:13:39.156358,,2,30.0,30.0,30.3,0.47,24.04,0.98,21.2,,,35.5,33.7,40.7,-23.91,1.12,0.92,0,0,0,1,0,0,0,"[0, 0, 224]",,,,,,,,,,2,,
2026-07-13 03:13:39.262469,,2,30.0,30.0,30.3,0.69,23.95,0.71,21.2,,,35.5,33.7,40.7,-23.91,1.39,1.12,0,0,0,1,0,0,0,"[0, 0, 224]",,,,,,,,,,2,,
2026-07-13 03:13:39.366116,,2,30.0,30.0,30.3,0.51,24.11,-0.35,21.2,,,35.5,33.7,40.7,-23.91,0.75,1.35,0,0,0,1,0,0,0,"[0, 0, 224]",,,,,,,,,,2,,
2026-07-13 03:13:39.471650,,2,30.0,30.0,30.3,0.66,24.12,0.65,21.2,,,35.5,33.7,40.7,-23.91,1.32,1.12,0,0,0,1,0,0,0,"[0, 0, 224]",,,,,,,,,,2,,
2026-07-13 03:13:39.582425,,2,30.0,30.0,30.3,0.66,23.87,0.24,21.2,,,35.5,33.7,40.7,-23.91,0.85,0.78,0,0,0,1,0,0,0,"[0, 0, 224]",,,,,,,,,,2,,
2026-07-13 03:13:39.686928,,2,30.0,30.0,30.3,0.59,23.92,0.58,21.2,,,35.5,33.7,40.7,-23.91,1.12,1.22,0,0,0,1,0,0,0,"[0, 0, 224]",,,,,,,,,,2,,
2026-07-13 03:13:39.790980,,2,30.0,30.0,30.3,0.67,24.12,0.24,21.2,,,35.5,33.7,40.7,-23.91,0.75,1.25,0,0,0,1,0,0,0,"[0, 0, 224]",,,,,,,,,,2,,
2026-07-13 03:13:39.894727,,2,30.0,30.0,30.3,0.61,23.89,0.71,21.2,,,35.5,33.7,40.7,-23.91,0.75,1.18,0,0,0,1,0,0,0,"[0, 0, 224]",,,,,,,,,,2,,
2026-07-13 03:13:39.999246,,2,30.0,30.0,30.3,0.46,23.9,0.11,21.2,,,35.5,33.7,40.7,-23.91,0.78,1.02,0,0,0,1,0,0,0,"[0, 0, 224]",,,,,,,,,,2,,
2026-07-13 03:13:40.103789,,2,30.0,30.0,30.3,0.42,24.11,-0.01,21.2,,,35.5,33.7,40.7,-23.91,1.25,0.85,0,0,0,1,0,0,0,"[0, 0, 224]",,,,,,,,,,2,,
2026-07-13 03:13:40.211863,,2,30.0,30.0,30.3,0.47,24.02,0.45,21.2,,,35.5,33.7,40.7,-23.91,1.35,1.15,0,0,0,1,0,0,0,"[0, 0, 224]",,,,,,,,,,2,,
2026-07-13 03:13:40.315989,,2,30.0,30.0,30.3,0.46,23.99,0.98,21.2,,,35.5,33.7,40.7,-23.91,1.25,0.92,0,0,0,1,0,0,0,"[0, 0, 224]",,,,,,,,,,2,,
2026-07-13 03:13:40.420965,,2,30.2,30.0,30.3,0.66,24.04,0.38,21.2,,,35.5,33.7,40.7,-23.91,0.72,0.95,0,0,0,1,0,0,0,"[0, 0, 224]",,,,,,,,,,2,,
2026-07-13 03:13:40.525246,,2,30.2,30.0,30.3,0.49,24.11,0.98,21.2,,,35.5,33.7,40.7,-23.91,1.35,1.02,0,0,0,1,0,0,0,"[0, 0, 224]",,,,,,,,,,2,,
2026-07-13 03:13:40.629054,,2,30.2,30.0,30.3,0.52,24.09,0.31,21.2,,,35.5,33.7,40.7,-23.91,1.32,0.78,0,0,0,1,0,0,0,"[0, 0, 224]",,,,,,,,,,2,,
2026-07-13 03:13:40.734803,,2,30.2,30.0,30.3,0.46,24.12,1.05,21.2,,,35.5,33.7,40.7,-23.91,0.78,0.81,0,0,0,1,0,0,0,"[0, 0, 224]",,,,,,,,,,2,,
2026-07-13 03:13:40.840134,,2,30.2,30.0,30.3,0.46,23.99,0.38,21.2,,,35.5,33.7,40.7,-23.91,0.72,0.92,0,0,0,1,0,0,0,"[0, 0, 224]",,,,,,,,,,2,,
2026-07-13 03:13:40.944424,,2,30.2,30.0,30.3,0.51,24.04,0.58,21.2,,,35.5,33.7,40.7,-23.91,1.22,1.39,0,0,0,1,0,0,0,"[0, 0, 224]",,,,,,,,,,2,,
2026-07-13 03:13:41.048173,,2,30.2,30.0,30.3,0.39,24.02,0.98,21.2,,,35.5,33.7,40.7,-23.91,0.78,1.35,0,0,0,1,0,0,0,"[0, 0, 224]",,,,,,,,,,2,,
2026-07-13 03:13:41.151919,,2,30.2,30.0,30.3,0.56,24.06,0.71,21.2,,,35.5,33.7,40.7,-23.91,1.32,0.88,0,0,0,1,0,0,0,"[0, 0, 224]",,,,,,,,,,2,,
2026-07-13 03:13:41.258227,,2,30.2,30.0,30.3,0.42,23.84,0.98,21.2,,,35.5,33.7,40.7,-23.91,1.32,1.32,0,0,0,1,0,0,0,"[0, 0, 224]",,,,,,,,,,2,,
2026-07-13 03:13:41.368196,,2,30.2,30.0,30.3,0.49,23.9,1.05,21.2,,,35.5,33.7,40.7,-23.91,1.08,1.28,0,0,0,1,0,0,0,"[0, 0, 224]",,,,,,,,,,2,,
2026-07-13 03:13:41.474107,,2,30.2,30.0,30.3,0.44,24.04,1.05,21.2,,,35.5,33.7,40.7,-23.91,1.32,1.35,0,0,0,1,0,0,0,"[0, 0, 224]",,,,,,,,,,2,,
2026-07-13 03:13:41.585484,,2,30.2,30.0,30.3,0.66,24.06,0.31,21.2,,,35.5,33.7,40.7,-23.91,1.35,1.42,0,0,0,1,0,0,0,"[0, 0, 224]",,,,,,,,,,2,,
2026-07-13 03:13:41.690293,,2,30.2,30.0,30.3,0.42,23.94,0.98,21.2,,,35.5,33.7,40.7,-23.91,1.29,1.22,0,0,0,1,0,0,0,"[0, 0, 224]",,,,,,,,,,2,,
2026-07-13 03:13:41.794682,,2,30.2,30.0,30.3,0.57,24.07,1.05,21.2,,,35.5,33.7,40.7,-23.91,0.85,1.08,0,0,0,1,0,0,0,"[0, 0, 224]",,,,,,,,,,2,,
2026-07-13 03:13:41.899063,,2,30.2,30.0,30.3,0.57,24.07,0.11,21.2,,,35.5,33.7,40.7,-23.91,1.25,1.15,0,0,0,1,0,0,0,"[0, 0, 224]",,,,,,,,,,2,,
2026-07-13 03:13:42.003175,,2,30.2,30.0,30.3,0.47,23.87,0.65,21.2,,,35.5,33.7,40.7,-23.91,0.98,1.28,0,0,0,1,0,0,0,"[0, 0, 224]",,,,,,,,,,2,,
2026-07-13 03:13:42.107864,,2,30.2,30.0,30.3,0.47,23.95,0.92,21.2,,,35.5,33.7,40.7,-23.91,0.95,0.81,0,0,0,1,0,0,0,"[0, 0, 224]",,,,,,,,,,2,,
2026-07-13 03:13:42.214316,,2,30.2,30.0,30.3,0.62,24.07,0.11,21.2,,,35.5,33.7,40.7,-23.91,1.29,0.98,0,0,0,1,0,0,0,"[0, 0, 224]",,,,,,,,,,2,,
2026-07-13 03:13:42.318049,,2,30.2,30.0,30.3,0.49,24.09,0.98,21.2,,,35.5,33.7,40.7,-23.91,1.35,1.28,0,0,0,1,0,0,0,"[0, 0, 224]",,,,,,,,,,2,,
2026-07-13 03:13:42.421918,,2,30.2,30.0,30.3,0.67,24.02,0.65,21.2,,,35.5,33.7,40.7,-23.91,1.29,1.32,0,0,0,1,0,0,0,"[0, 0, 224]",,,,,,,,,,2,,
2026-07-13 03:13:42.526938,,2,30.2,30.0,30.3,0.59,24.12,0.71,21.2,,,35.5,33.7,40.7,-23.91,0.72,0.95,0,0,0,1,0,0,0,"[0, 0, 224]",,,,,,,,,,2,,
2026-07-13 03:13:42.631440,,2,30.2,30.0,30.3,0.67,24.06,0.92,21.2,,,35.5,33.7,40.7,-23.91,1.29,1.08,0,0,0,1,0,0,0,"[0, 0, 224]",,,,,,,,,,2,,
2026-07-13 03:13:42.740535,,2,30.2,30.0,30.3,0.49,24.09,0.31,21.2,,,35.5,33.7,40.7,-23.91,0.75,0.75,0,0,0,1,0,0,0,"[0, 0, 224]",,,,,,,,,,2,,
2026-07-13 03:13:42.846119,,2,30.2,30.0,30.3,0.62,24.07,0.98,21.2,,,35.5,33.7,40.7,-23.91,0.65,0.71,0,0,0,1,0,0,0,"[0, 0, 224]",,,,,,,,,,2,,
2026-07-13 03:13:42.951347,,2,30.2,30.0,30.3,0.64,24.04,0.45,21.2,,,35.5,33.7,40.7,-23.91,0.72,1.22,0,0,0,1,0,0,0,"[0, 0, 224]",,,,,,,,,,2,,
2026-07-13 03:13:43.056610,,2,30.2,30.0,30.3,0.57,23.97,0.58,21.2,,,35.5,33.7,40.7,-23.91,1.22,0.71,0,0,0,1,0,0,0,"[0, 0, 224]",,,,,,,,,,2,,
2026-07-13 03:13:43.163547,,2,30.2,30.0,30.3,0.62,24.07,0.11,21.2,,,35.5,33.7,40.7,-23.91,1.32,1.32,0,0,0,1,0,0,0,"[0, 0, 224]",,,,,,,,,,2,,
2026-07-13 03:13:43.267048,,2,30.2,30.0,30.3,0.61,24.07,0.92,21.2,,,35.5,33.7,40.7,-23.91,1.15,1.08,0,0,0,1,0,0,0,"[0, 0, 224]",,,,,,,,,,2,,
2026-07-13 03:13:43.371664,,2,30.2,30.0,30.3,0.59,24.06,0.51,21.2,,,35.5,33.7,40.7,-23.91,0.82,1.32,0,0,0,1,0,0,0,"[0, 0, 224]",,,,,,,,,,2,,
2026-07-13 03:13:43.478199,,2,30.2,30.0,30.3,0.54,24.04,0.92,21.2,,,35.5,33.7,40.7,-23.91,1.15,0.81,0,0,0,1,0,0,0,"[0, 0, 224]",,,,,,,,,,2,,
2026-07-13 03:13:43.611279,,2,30.2,30.0,30.3,0.57,24.0,0.65,21.2,,,35.5,33.7,40.7,-23.91,1.02,0.65,0,0,0,1,0,0,0,"[0, 0, 224]",,,,,,,,,,2,,
2026-07-13 03:13:43.721805,,2,30.2,30.0,30.3,0.44,24.04,1.05,21.2,,,35.5,33.7,40.7,-23.91,0.78,1.15,0,0,0,1,0,0,0,"[0, 0, 224]",,,,,,,,,,2,,
2026-07-13 03:13:43.832864,,2,30.2,30.0,30.3,0.57,23.92,0.92,21.2,,,35.5,33.7,40.7,-23.91,1.22,0.92,0,0,0,1,0,0,0,"[0, 0, 224]",,,,,,,,,,2,,
2026-07-13 03:13:43.943429,,2,30.2,30.0,30.3,0.64,24.06,0.11,21.2,,,35.5,33.7,40.7,-23.91,1.29,1.32,0,0,0,1,0,0,0,"[0, 0, 224]",,,,,,,,,,2,,
2026-07-13 03:13:44.053839,,2,30.2,30.0,30.3,0.46,24.04,0.71,21.2,,,35.5,33.7,40.7,-23.91,0.85,0.65,0,0,0,1,0,0,0,"[0, 0, 224]",,,,,,,,,,2,,
2026-07-13 03:13:44.167486,,2,30.2,30.0,30.3,0.62,23.85,0.71,21.2,,,35.5,33.7,40.7,-23.91,1.25,1.22,0,0,0,1,0,0,0,"[0, 0, 224]",,,,,,,,,,2,,
2026-07-13 03:13:44.277176,,2,30.2,30.0,30.3,0.69,24.06,0.11,21.2,,,35.5,33.7,40.7,-23.91,0.88,1.32,0,0,0,1,0,0,0,"[0, 0, 224]",,,,,,,,,,2,,
2026-07-13 03:13:44.387119,,2,30.2,30.0,30.3,0.66,24.04,0.18,21.2,,,35.5,33.7,40.7,-23.91,1.12,1.15,0,0,0,1,0,0,0,"[0, 0, 224]",,,,,,,,,,2,,
2026-07-13 03:13:44.497955,,2,30.2,30.0,30.3,0.69,23.82,-0.01,21.2,,,35.5,33.7,40.7,-23.91,0.75,0.95,0,0,0,1,0,0,0,"[0, 0, 224]",,,,,,,,,,2,,
2026-07-13 03:13:44.623942,,2,30.2,30.0,30.3,0.47,24.06,0.85,21.2,,,35.5,33.7,40.7,-23.91,0.85,0.92,0,0,0,1,0,0,0,"[0, 0, 224]",,,,,,,,,,2,,
2026-07-13 03:13:44.734847,,2,30.2,30.0,30.3,0.66,24.02,-0.01,21.2,,,35.5,33.7,40.7,-23.91,1.08,1.39,0,0,0,1,0,0,0,"[0, 0, 224]",,,,,,,,,,2,,
2026-07-13 03:13:44.844766,,2,30.2,30.0,30.3,0.54,23.82,0.18,21.2,,,35.5,33.7,40.7,-23.91,0.85,1.32,0,0,0,1,0,0,0,"[0, 0, 224]",,,,,,,,,,2,,
2026-07-13 03:13:44.955697,,2,30.2,30.0,30.3,0.64,24.06,0.18,21.2,,,35.5,33.7,40.7,-23.91,1.02,1.39,0,0,0,1,0,0,0,"[0, 0, 224]",,,,,,,,,,2,,
2026-07-13 03:13:45.068124,,2,30.2,30.0,30.3,0.69,24.02,-0.15,21.2,,,35.5,33.7,40.7,-23.91,0.98,1.05,0,0,0,1,0,0,0,"[0, 0, 224]",,,,,,,,,,2,,
2026-07-13 03:13:45.179110,,2,30.2,30.0,30.3,0.56,24.0,0.45,21.2,,,35.5,33.7,40.7,-23.91,0.72,1.05,0,0,0,1,0,0,0,"[0, 0, 224]",,,,,,,,,,2,,
2026-07-13 03:13:45.292712,,2,30.2,30.0,30.3,0.44,23.99,0.92,21.2,,,35.5,33.7,40.7,-23.91,1.22,1.32,0,0,0,1,0,0,0,"[0, 0, 224]",,,,,,,,,,2,,
2026-07-13 03:13:45.403353,,2,30.2,30.0,30.3,0.37,23.82,0.11,21.2,,,35.5,33.7,40.7,-23.91,1.19,1.35,0,0,0,1,0,0,0,"[0, 0, 224]",,,,,,,,,,2,,
2026-07-13 03:13:45.514467,,2,30.2,30.0,30.3,0.56,23.84,0.24,21.2,,,35.5,33.7,40.7,-23.91,1.35,0.88,0,0,0,1,0,0,0,"[0, 0, 224]",,,,,,,,,,2,,
2026-07-13 03:13:45.640609,,2,30.2,30.0,30.3,0.52,23.82,0.85,21.2,,,35.5,33.7,40.7,-23.91,1.29,1.35,0,0,0,1,0,0,0,"[0, 0, 224]",,,,,,,,,,2,,
2026-07-13 03:13:45.751281,,2,30.2,30.0,30.3,0.42,23.9,0.11,21.2,,,35.5,33.7,40.7,-23.91,0.92,0.95,0,0,0,1,0,0,0,"[0, 0, 224]",,,,,,,,,,2,,
2026-07-13 03:13:45.861780,,2,30.2,30.0,30.3,0.51,24.0,0.24,21.2,,,35.5,33.7,40.7,-23.91,0.95,0.85,0,0,0,1,0,0,0,"[0, 0, 224]",,,,,,,,,,2,,
2026-07-13 03:13:45.972473,,2,30.2,30.0,30.3,0.64,23.8,0.65,21.2,,,35.5,33.7,40.7,-23.91,1.35,1.05,0,0,0,1,0,0,0,"[0, 0, 224]",,,,,,,,,,2,,
2026-07-13 03:13:46.082358,,2,30.2,30.0,30.3,0.59,23.94,0.85,21.2,,,35.5,33.7,40.7,-23.91,1.35,1.28,0,0,0,1,0,0,0,"[0, 0, 224]",,,,,,,,,,2,,
2026-07-13 03:13:46.193039,,2,30.2,30.0,30.3,0.67,24.0,0.24,21.2,,,35.5,33.7,40.7,-23.91,1.05,0.95,0,0,0,1,0,0,0,"[0, 0, 224]",,,,,,,,,,2,,
2026-07-13 03:13:46.305745,,2,30.2,30.0,30.3,0.46,24.0,0.98,21.2,,,35.5,33.7,40.7,-23.91,1.15,1.35,0,0,0,1,0,0,0,"[0, 0, 224]",,,,,,,,,,2,,
2026-07-13 03:13:46.415960,,2,30.2,30.0,30.3,0.47,23.85,0.51,21.2,,,35.5,33.7,40.7,-23.91,0.92,1.12,0,0,0,1,0,0,0,"[0, 0, 224]",,,,,,,,,,2,,
2026-07-13 03:13:46.526301,,2,30.2,30.0,30.3,0.44,23.82,0.58,21.2,,,35.5,33.7,40.7,-23.91,1.25,0.81,0,0,0,1,0,0,0,"[0, 0, 224]",,,,,,,,,,2,,
2026-07-13 03:13:46.636759,,2,30.2,30.0,30.3,0.56,24.04,0.98,21.2,,,35.5,33.7,40.7,-23.91,1.29,0.75,0,0,0,1,0,0,0,"[0, 0, 224]",,,,,,,,,,2,,
2026-07-13 03:13:46.749023,,2,30.2,30.0,30.3,0.59,23.89,0.31,21.2,,,35.5,33.7,40.7,-23.91,0.95,1.22,0,0,0,1,0,0,0,"[0, 0, 224]",,,,,,,,,,2,,
2026-07-13 03:13:46.859173,,2,30.2,30.0,30.3,0.42,23.94,0.85,21.2,,,35.5,33.7,40.7,-23.91,0.82,1.22,0,0,0,1,0,0,0,"[0, 0, 224]",,,,,,,,,,2,,
2026-07-13 03:13:46.969160,,2,30.2,30.0,30.3,0.47,23.99,0.38,21.2,,,35.5,33.7,40.7,-23.91,0.88,0.81,0,0,0,1,0,0,0,"[0, 0, 224]",,,,,,,,,,2,,
2026-07-13 03:13:47.080082,,2,30.2,30.0,30.3,0.46,24.02,0.11,21.2,,,35.5,33.7,40.7,-23.91,1.12,0.65,0,0,0,1,0,0,0,"[0, 0, 224]",,,,,,,,,,2,,
2026-07-13 03:13:47.190521,,2,30.2,30.0,30.3,0.66,24.02,0.98,21.2,,,35.5,33.7,40.7,-23.91,1.25,0.95,0,0,0,1,0,0,0,"[0, 0, 224]",,,,,,,,,,2,,
2026-07-13 03:13:47.305475,,2,30.2,30.0,30.3,0.42,23.85,-0.22,21.2,,,35.5,33.7,40.7,-23.91,1.32,1.39,0,0,0,1,0,0,0,"[0, 0, 224]",,,,,,,,,,2,,
2026-07-13 03:13:47.416543,,2,30.2,30.0,30.3,0.46,23.85,0.92,21.2,,,35.5,33.7,40.7,-23.91,1.22,1.25,0,0,0,1,0,0,0,"[0, 0, 224]",,,,,,,,,,2,,
2026-07-13 03:13:47.526709,,2,30.2,30.0,30.3,0.66,23.99,0.85,21.2,,,35.5,33.7,40.7,-23.91,0.72,1.02,0,0,0,1,0,0,0,"[0, 0, 224]",,,,,,,,,,2,,
2026-07-13 03:13:47.642243,,2,30.2,30.0,30.3,0.61,23.95,0.31,21.2,,,35.5,33.7,40.7,-23.91,1.25,0.78,0,0,0,1,0,0,0,"[0, 0, 224]",,,,,,,,,,2,,
2026-07-13 03:13:47.752727,,2,30.2,30.0,30.3,0.41,23.72,0.24,21.2,,,35.5,33.7,40.7,-23.91,0.82,0.75,0,0,0,1,0,0,0,"[0, 0, 224]",,,,,,,,,,2,,
2026-07-13 03:13:47.862662,,2,30.2,30.0,30.3,0.57,23.84,0.51,21.2,,,35.5,33.7,40.7,-23.91,0.75,0.98,0,0,0,1,0,0,0,"[0, 0, 224]",,,,,,,,,,2,,
2026-07-13 03:13:47.972643,,2,30.2,30.0,30.3,0.61,23.87,0.85,21.2,,,35.5,33.7,40.7,-23.91,0.75,0.81,0,0,0,1,0,0,0,"[0, 0, 224]",,,,,,,,,,2,,
2026-07-13 03:13:48.082919,,2,30.2,30.0,30.3,0.47,23.82,0.51,21.2,,,35.5,33.7,40.7,-23.91,0.88,1.28,0,0,0,1,0,0,0,"[0, 0, 224]",,,,,,,,,,2,,
2026-07-13 03:13:48.193410,,2,30.2,30.0,30.3,0.64,23.8,0.58,21.2,,,35.5,33.7,40.7,-23.91,1.39,1.32,0,0,0,1,0,0,0,"[0, 0, 224]",,,,,,,,,,2,,
2026-07-13 03:13:48.304139,,2,30.2,30.0,30.3,0.66,24.02,0.45,21.2,,,35.5,33.7,40.7,-23.91,1.08,1.32,0,0,0,1,0,0,0,"[0, 0, 224]",,,,,,,,,,2,,
2026-07-13 03:13:48.418618,,2,30.2,30.0,30.3,0.62,24.02,0.98,21.2,,,35.5,33.7,40.7,-23.91,1.32,1.15,0,0,0,1,0,0,0,"[0, 0, 224]",,,,,,,,,,2,,
2026-07-13 03:13:48.528962,,2,30.2,30.0,30.3,0.61,23.85,0.85,21.2,,,35.5,33.7,40.7,-23.91,0.72,1.05,0,0,0,1,0,0,0,"[0, 0, 224]",,,,,,,,,,2,,
2026-07-13 03:13:48.646817,,2,30.2,30.0,30.3,0.42,24.02,0.92,21.2,,,35.5,33.7,40.7,-23.91,0.75,0.81,0,0,0,1,0,0,0,"[0, 0, 224]",,,,,,,,,,2,,
2026-07-13 03:13:48.757467,,2,30.2,30.0,30.3,0.46,23.8,0.71,21.2,,,35.5,33.7,40.7,-23.91,1.25,0.88,0,0,0,1,0,0,0,"[0, 0, 224]",,,,,,,,,,2,,
2026-07-13 03:13:48.868549,,2,30.2,30.0,30.3,0.67,23.99,0.98,21.2,,,35.5,33.7,40.7,-23.91,1.22,1.08,0,0,0,1,0,0,0,"[0, 0, 224]",,,,,,,,,,2,,
2026-07-13 03:13:48.979396,,2,30.2,30.0,30.3,0.42,23.77,1.05,21.2,,,35.5,33.7,40.7,-23.91,0.72,0.75,0,0,0,1,0,0,0,"[0, 0, 224]",,,,,,,,,,2,,
2026-07-13 03:13:49.089025,,2,30.2,30.0,30.3,0.56,23.95,0.98,21.2,,,35.5,33.7,40.7,-23.91,1.15,1.42,0,0,0,1,0,0,0,"[0, 0, 224]",,,,,,,,,,2,,
